A;RTSALEDATA;098;20200113 01:00;VALNET;
B;098;3499099;1;20200113 01:00;AMBULANCE STATION;;61;TERRALONG ST;KIAMA;2533;1067;M;20191001;20191112;1200000;SP2;3;COMMERCIAL;;KSP;;0;AP677704;
C;098;3499099;1;20200113 01:00;15/114668 PT 14/976788 1/1091690 Crown Reserve 83128;
D;098;3499099;1;20200113 01:00;P;;;;;;
D;098;3499099;1;20200113 01:00;V;;;;;;
B;098;3528740;2;20200113 01:00;;;177;LONG BRUSH RD;JERRARA;2533;37.82;H;20190919;20191219;4250000;RU2;3;FARM;;KRE;;0;AP789916;
C;098;3528740;2;20200113 01:00;201/1148007 Enclosure Permit 39348;
D;098;3528740;2;20200113 01:00;P;;;;;;
D;098;3528740;2;20200113 01:00;V;;;;;;
B;098;1022243;3;20200113 01:00;;8;51;ARMSTRONG AVE;GERRINGONG;2534;;;20191120;20200109;470000;;R;RESIDENCE;8;;;0;AP818651;
C;098;1022243;3;20200113 01:00;8/SP19133;
D;098;1022243;3;20200113 01:00;P;;;;;;
D;098;1022243;3;20200113 01:00;V;;;;;;
D;098;1022243;3;20200113 01:00;V;;;;;;
B;098;1026196;4;20200113 01:00;;;36;HUGHES CRES;KIAMA DOWNS;2533;662.4;M;20191009;20200107;843000;R2;R;RESIDENCE;;KAG;;0;AP813017;
C;098;1026196;4;20200113 01:00;1017/263273;
D;098;1026196;4;20200113 01:00;P;;;;;;
D;098;1026196;4;20200113 01:00;P;;;;;;
D;098;1026196;4;20200113 01:00;V;;;;;;
B;098;4259231;5;20200113 01:00;;1;43;COOINDA PL;KIAMA;2533;;;20190716;20200108;670000;;R;RESIDENCE;;;;0;AP815415;
C;098;4259231;5;20200113 01:00;8/1258650;
D;098;4259231;5;20200113 01:00;P;;;;;;
D;098;4259231;5;20200113 01:00;V;;;;;;
D;098;4259231;5;20200113 01:00;V;;;;;;
Z;25;5;5;13;
