A;RTSALEDATA;526;20200224 01:04;VALNET;
B;526;421814;1;20200224 01:04;;;3;TUENA ST;BIGGA;2583;4000;M;20200205;20200220;50000;RU2;V;VACANT LAND;;UZB;;0;AP914493;
C;526;421814;1;20200224 01:04;1/810121;
D;526;421814;1;20200224 01:04;P;;;;;;
D;526;421814;1;20200224 01:04;V;;;;;;
B;526;3611392;2;20200224 01:04;;;100;COTTA WALLA LANE;CROOKWELL;2583;94.071;H;20191204;20200214;1700000;E3;3;FARM;;URI;;0;AP901064;
C;526;3611392;2;20200224 01:04;121, 135, 143, 144/750042 221/1098710 4/1166210;
D;526;3611392;2;20200224 01:04;P;;;;;;
D;526;3611392;2;20200224 01:04;P;;;;;;
D;526;3611392;2;20200224 01:04;V;;;;;;
B;526;3828392;3;20200224 01:04;;;2663;LAGGAN-TARALGA RD;LAGGAN;2583;40.21;H;20200128;20200218;660000;RU2;3;FARM;;URF;;0;AP907979;
C;526;3828392;3;20200224 01:04;1/1198061;
D;526;3828392;3;20200224 01:04;P;;;;;;
D;526;3828392;3;20200224 01:04;V;;;;;;
D;526;3828392;3;20200224 01:04;V;;;;;;
B;526;3927808;4;20200224 01:04;;;18;HANWORTH RD;BANNABY;2580;67.69;H;20191213;20200124;550000;RU2;3;FARM;;URG;;0;AP856357;
C;526;3927808;4;20200224 01:04;35, 37/750001 29/819589 Enclosure Permit 579718;
D;526;3927808;4;20200224 01:04;P;;;;;;
D;526;3927808;4;20200224 01:04;V;;;;;;
B;526;4272314;5;20200224 01:04;;;;TYRL TYRL RD;LAGGAN;2583;26.15;H;20191220;20200124;171003;;R;RESIDENCE;;;;42;AP860331;
C;526;4272314;5;20200224 01:04;1/1055323;
D;526;4272314;5;20200224 01:04;P;;;;;;
D;526;4272314;5;20200224 01:04;P;;;;;;
D;526;4272314;5;20200224 01:04;P;;;;;;
D;526;4272314;5;20200224 01:04;V;;;;;;
B;526;4272165;6;20200224 01:04;;;;PUDMAN CREEK RD;BLAKNEY CREEK;2581;5.513;H;20190624;20200113;8247;;V;VACANT LAND;;;;0;AP845421;
C;526;4272165;6;20200224 01:04;1/1257335;
D;526;4272165;6;20200224 01:04;P;;;;;;
D;526;4272165;6;20200224 01:04;P;;;;;;
D;526;4272165;6;20200224 01:04;V;;;;;;
Z;31;6;6;17;
