A;RTSALEDATA;061;20200309 01:00;VALNET;
B;061;4072104;1;20200309 01:00;;;;CLARENDON RD;YATHELLA;2650;115.7;H;20200219;20200303;400000;RU1;3;FARM;;RMA;;50;AP940750;
C;061;4072104;1;20200309 01:00;12/1210207;
D;061;4072104;1;20200309 01:00;P;;;;;;
D;061;4072104;1;20200309 01:00;V;;;;;;
D;061;4072104;1;20200309 01:00;V;;;;;;
Z;7;1;1;3;
