A;RTSALEDATA;002;20200309 01:00;VALNET;
B;002;4206327;1;20200309 01:00;;;125;PRINCE ST;CLARENCE TOWN;2321;678.3;M;20200210;20200302;168000;B2;V;VACANT LAND;;BAB;;0;AP936225;
C;002;4206327;1;20200309 01:00;191/1248630;
D;002;4206327;1;20200309 01:00;P;;;;;;
D;002;4206327;1;20200309 01:00;V;;;;;;
Z;6;1;1;2;
