A;RTSALEDATA;149;20191223 01:01;VALNET;
B;149;1658881;1;20191223 01:01;;;516;PADDYS PLAINS RD;NORTH DORRIGO;2453;41.59;H;20191118;20191217;600000;RU1;3;FARM;;RDL;;0;AP777975;
C;149;1658881;1;20191223 01:01;72/752806;
D;149;1658881;1;20191223 01:01;P;;;;;;
D;149;1658881;1;20191223 01:01;P;;;;;;
D;149;1658881;1;20191223 01:01;V;;;;;;
B;149;1664347;2;20191223 01:01;;;24;WILLIAM ST;BELLINGEN;2454;752.69;M;20191112;20191213;786000;R1;R;RESIDENCE;;RBG;;0;AP766920;
C;149;1664347;2;20191223 01:01;4/6/758084;
D;149;1664347;2;20191223 01:01;P;;;;;;
D;149;1664347;2;20191223 01:01;P;;;;;;
D;149;1664347;2;20191223 01:01;V;;;;;;
B;149;1662078;3;20191223 01:01;;;124;HYDES CREEK RD;BELLINGEN;2454;27.15;H;20191119;20191218;2600000;R5;R;RESIDENCE;;LRB;;0;AP782595;
C;149;1662078;3;20191223 01:01;3/589211;
D;149;1662078;3;20191223 01:01;P;;;;;;
D;149;1662078;3;20191223 01:01;V;;;;;;
B;149;1659604;4;20191223 01:01;;;16;MYRTLE ST;DORRIGO;2453;682.9;M;20191118;20191217;310000;R1;R;RESIDENCE;;RDO;;0;AP775611;
C;149;1659604;4;20191223 01:01;1/972509;
D;149;1659604;4;20191223 01:01;P;;;;;;
D;149;1659604;4;20191223 01:01;V;;;;;;
B;149;1659640;5;20191223 01:01;;;20;OAK ST;DORRIGO;2453;797.3;M;20191122;20191217;379000;R1;R;RESIDENCE;;RDO;;0;AP776572;
C;149;1659640;5;20191223 01:01;1/702174;
D;149;1659640;5;20191223 01:01;P;;;;;;
D;149;1659640;5;20191223 01:01;P;;;;;;
D;149;1659640;5;20191223 01:01;V;;;;;;
D;149;1659640;5;20191223 01:01;V;;;;;;
B;149;1662385;6;20191223 01:01;;;1;WEDGEWOOD AVE;MYLESTOM;2454;404.7;M;20191111;20191218;720000;R1;R;RESIDENCE;;RCV;;0;AP783562;
C;149;1662385;6;20191223 01:01;9/111264;
D;149;1662385;6;20191223 01:01;P;;;;;;
D;149;1662385;6;20191223 01:01;V;;;;;;
B;149;1662470;7;20191223 01:01;;;18;DOWLE ST;BELLINGEN;2454;2055;M;20191114;20191219;444000;R1;R;RESIDENCE;;RBG;;0;AP790741;
C;149;1662470;7;20191223 01:01;9, 10/B/5564;
D;149;1662470;7;20191223 01:01;P;;;;;;
D;149;1662470;7;20191223 01:01;V;;;;;;
B;149;1659975;8;20191223 01:01;;;906;BOWRAVILLE RD;BRIERFIELD;2454;5.123;H;20191203;20191219;765000;RU2;R;RESIDENCE;;RLB;;0;AP789186;
C;149;1659975;8;20191223 01:01;1/253389;
D;149;1659975;8;20191223 01:01;P;;;;;;
D;149;1659975;8;20191223 01:01;P;;;;;;
D;149;1659975;8;20191223 01:01;V;;;;;;
D;149;1659975;8;20191223 01:01;V;;;;;;
B;149;1663095;9;20191223 01:01;;;140;TUCKERS ROCK RD;REPTON;2454;1.781;H;20191108;20191219;675000;R5;R;RESIDENCE;;LRC;;0;AP788318;
C;149;1663095;9;20191223 01:01;2/847655;
D;149;1663095;9;20191223 01:01;P;;;;;;
D;149;1663095;9;20191223 01:01;P;;;;;;
D;149;1663095;9;20191223 01:01;V;;;;;;
B;149;1663577;10;20191223 01:01;;;11;ALEX PIKE DR;RALEIGH;2454;2429;M;20191129;20191217;180000;IN1;R;RESIDENCE;;IRU;;0;AP777205;
C;149;1663577;10;20191223 01:01;22/261456;
D;149;1663577;10;20191223 01:01;P;;;;;;
D;149;1663577;10;20191223 01:01;V;;;;;;
B;149;3106336;11;20191223 01:01;;;5;KENNY CL;BELLINGEN;2454;827.3;M;20191129;20191216;720000;R1;R;RESIDENCE;;RBG;;0;AP771856;
C;149;3106336;11;20191223 01:01;25/1067792;
D;149;3106336;11;20191223 01:01;P;;;;;;
D;149;3106336;11;20191223 01:01;P;;;;;;
D;149;3106336;11;20191223 01:01;V;;;;;;
Z;54;11;11;30;
