A;RTSALEDATA;042;20191223 01:00;VALNET;
B;042;4190681;1;20191223 01:00;;;11;TOKYO TCE;COWRA;2794;3482;M;20191120;20191218;190000;R1;R;RESIDENCE;;ACN;;0;AP784809;
C;042;4190681;1;20191223 01:00;6/1250412;
D;042;4190681;1;20191223 01:00;P;;;;;;
D;042;4190681;1;20191223 01:00;P;;;;;;
D;042;4190681;1;20191223 01:00;V;;;;;;
B;042;4190691;2;20191223 01:00;;;3;SEOUL ST;COWRA;2794;896.4;M;20191205;20191218;104500;R1;V;VACANT LAND;;ACN;;0;AP781142;
C;042;4190691;2;20191223 01:00;16/1250412;
D;042;4190691;2;20191223 01:00;P;;;;;;
D;042;4190691;2;20191223 01:00;P;;;;;;
D;042;4190691;2;20191223 01:00;V;;;;;;
B;042;474947;3;20191223 01:00;;;20;KANANGRA ST;COWRA;2794;619.7;M;20191111;20191213;290000;R1;R;RESIDENCE;;ACN;;0;AP764425;
C;042;474947;3;20191223 01:00;7/249048;
D;042;474947;3;20191223 01:00;P;;;;;;
D;042;474947;3;20191223 01:00;V;;;;;;
B;042;475380;4;20191223 01:00;;;26;LACHLAN ST;COWRA;2794;973.7;M;20191202;20191216;260000;R1;R;RESIDENCE;;ACC;;0;AP772758;
C;042;475380;4;20191223 01:00;5/667942;
D;042;475380;4;20191223 01:00;P;;;;;;
D;042;475380;4;20191223 01:00;V;;;;;;
B;042;475462;5;20191223 01:00;;;1;LIVERPOOL ST;COWRA;2794;588.1;M;20191025;20191219;185000;R1;R;RESIDENCE;;ACC;;0;AP786546;
C;042;475462;5;20191223 01:00;C/159198;
D;042;475462;5;20191223 01:00;P;;;;;;
D;042;475462;5;20191223 01:00;V;;;;;;
B;042;475528;6;20191223 01:00;;;66;LIVERPOOL ST;COWRA;2794;803;M;20191112;20191218;360000;R1;R;RESIDENCE;;ACC;;0;AP784383;
C;042;475528;6;20191223 01:00;A/400904;
D;042;475528;6;20191223 01:00;P;;;;;;
D;042;475528;6;20191223 01:00;P;;;;;;
D;042;475528;6;20191223 01:00;V;;;;;;
B;042;475971;7;20191223 01:00;;;19;NANGAR ST;COWRA;2794;2.501;H;20191129;20191213;324500;IN1;V;VACANT LAND;;ICG;;0;AP764248;
C;042;475971;7;20191223 01:00;3/806217;
D;042;475971;7;20191223 01:00;P;;;;;;
D;042;475971;7;20191223 01:00;V;;;;;;
B;042;471143;8;20191223 01:00;;;2077;KANGAROOBY RD;GOOLOOGONG;2805;35.87;H;20191025;20191218;305000;RU1;R;RESIDENCE;;HFW;;0;AP780481;
C;042;471143;8;20191223 01:00;19/878449;
D;042;471143;8;20191223 01:00;P;;;;;;
