A;RTSALEDATA;271;20200106 01:02;VALNET;
B;271;2857721;1;20200106 01:02;;;25;ILLALONG AVE;NORTH BALGOWLAH;2093;455.6;M;20191122;20191231;1780000;R2;R;RESIDENCE;;NBW;;0;AP808217;
C;271;2857721;1;20200106 01:02;551/1033557;
D;271;2857721;1;20200106 01:02;P;;;;;;
D;271;2857721;1;20200106 01:02;P;;;;;;
D;271;2857721;1;20200106 01:02;V;;;;;;
D;271;2857721;1;20200106 01:02;V;;;;;;
B;271;927833;2;20200106 01:02;;;1;NAMBA RD;DUFFYS FOREST;2084;2.147;H;20191213;20191231;3450000;RU4;R;RESIDENCE;;BDD;;0;AP809079;
C;271;927833;2;20200106 01:02;388/752017;
D;271;927833;2;20200106 01:02;P;;;;;;
D;271;927833;2;20200106 01:02;V;;;;;;
B;271;903641;3;20200106 01:02;;;99 A;CAMPBELL PDE;MANLY VALE;2093;436.5;M;20191120;20191230;1449000;R2;R;RESIDENCE;;FWH;;0;AP807427;
C;271;903641;3;20200106 01:02;42/848771;
D;271;903641;3;20200106 01:02;P;;;;;;
D;271;903641;3;20200106 01:02;P;;;;;;
D;271;903641;3;20200106 01:02;V;;;;;;
D;271;903641;3;20200106 01:02;V;;;;;;
B;271;904053;4;20200106 01:02;;;10;CANNONS PDE;FORESTVILLE;2087;923.2;M;20191017;20191227;811545;R2;R;RESIDENCE;;FRE;;0;AP806195;
C;271;904053;4;20200106 01:02;9/23758;
D;271;904053;4;20200106 01:02;P;;;;;;
D;271;904053;4;20200106 01:02;P;;;;;;
D;271;904053;4;20200106 01:02;V;;;;;;
D;271;904053;4;20200106 01:02;V;;;;;;
B;271;905193;5;20200106 01:02;;;37;CHARD RD;BROOKVALE;2100;1838.8;M;20191114;20191230;6150000;IN1;3;WAREHOUSE;;WPH;;0;AP808042;
C;271;905193;5;20200106 01:02;1/1015163;
D;271;905193;5;20200106 01:02;P;;;;;;
D;271;905193;5;20200106 01:02;V;;;;;;
B;271;930047;6;20200106 01:02;;19;104;OLD PITTWATER RD;BROOKVALE;2100;;;20191206;20191230;500000;;3;COMMERCIAL;19;;;0;AP807158;
C;271;930047;6;20200106 01:02;19/SP22139;
D;271;930047;6;20200106 01:02;P;;;;;;
D;271;930047;6;20200106 01:02;V;;;;;;
D;271;930047;6;20200106 01:02;V;;;;;;
B;271;933824;7;20200106 01:02;;6;868;PITTWATER RD;DEE WHY;2099;;;20191004;20191004;192500;;3;COMMERCIAL;6;;;11;AP777465;
C;271;933824;7;20200106 01:02;6/SP4355;
D;271;933824;7;20200106 01:02;P;;;;;;
D;271;933824;7;20200106 01:02;V;;;;;;
B;271;933824;8;20200106 01:02;;7;868;PITTWATER RD;DEE WHY;2099;;;20191004;20191004;192500;;3;COMMERCIAL;7;;;11;AP777465;
C;271;933824;8;20200106 01:02;7/SP4355;
D;271;933824;8;20200106 01:02;P;;;;;;
D;271;933824;8;20200106 01:02;V;;;;;;
B;271;994447;9;20200106 01:02;;;8;ROBERTSON RD;SCOTLAND ISLAND;2105;1290;M;20191115;20191227;660000;E3;R;RESIDENCE;;SWN;;0;AP806090;
C;271;994447;9;20200106 01:02;281/12749;
D;271;994447;9;20200106 01:02;P;;;;;;
D;271;994447;9;20200106 01:02;P;;;;;;
D;271;994447;9;20200106 01:02;P;;;;;;
D;271;994447;9;20200106 01:02;P;;;;;;
D;271;994447;9;20200106 01:02;V;;;;;;
B;271;735156;10;20200106 01:02;;;19;ADDISON RD;MANLY;2095;1069;M;20191224;20191227;120000;E4;R;RESIDENCE;;ELM;;0;AP806160;
C;271;735156;10;20200106 01:02;A/314246;
D;271;735156;10;20200106 01:02;P;;;;;;
D;271;735156;10;20200106 01:02;P;;;;;;
D;271;735156;10;20200106 01:02;V;;;;;;
