A;RTSALEDATA;097;20260223 01:06;VALNET;
B;097;4528973;1;20260223 01:06;;;34;PURDIE PDE;ROSEDALE;2536;643.4;M;20241002;20260219;470000;R2;V;VACANT LAND;;ERZ;;;AV884555;
C;097;4528973;1;20260223 01:06;18/1299768;
D;097;4528973;1;20260223 01:06;P;;;;;;
D;097;4528973;1;20260223 01:06;P;;;;;;
D;097;4528973;1;20260223 01:06;V;;;;;;
B;097;1016041;2;20260223 01:06;;15;473;SOUTH HEAD RD;MORUYA HEADS;2537;;;20260210;20260217;490000;;R;RESIDENCE;15;;;;AV877636;
C;097;1016041;2;20260223 01:06;15/SP22180;
D;097;1016041;2;20260223 01:06;P;;;;;;
D;097;1016041;2;20260223 01:06;V;;;;;;
D;097;1016041;2;20260223 01:06;V;;;;;;
D;097;1016041;2;20260223 01:06;V;;;;;;
D;097;1016041;2;20260223 01:06;V;;;;;;
B;097;1002655;3;20260223 01:06;;1;5;MATTHEW PDE;BATEHAVEN;2536;;;20260116;20260213;390000;;R;RESIDENCE;1;;;;AV870903;
C;097;1002655;3;20260223 01:06;1/SP18006;
D;097;1002655;3;20260223 01:06;P;;;;;;
D;097;1002655;3;20260223 01:06;V;;;;;;
D;097;1002655;3;20260223 01:06;V;;;;;;
B;097;1002987;4;20260223 01:06;;;6 B;JERUPA CL;SURF BEACH;2536;300.9;M;20260116;20260213;630000;R2;R;RESIDENCE;;ERG;;;AV871722;
C;097;1002987;4;20260223 01:06;72/827035;
D;097;1002987;4;20260223 01:06;P;;;;;;
D;097;1002987;4;20260223 01:06;P;;;;;;
D;097;1002987;4;20260223 01:06;V;;;;;;
D;097;1002987;4;20260223 01:06;V;;;;;;
B;097;1003370;5;20260223 01:06;;;4;SORREL PL;CATALINA;2536;1009;M;20260122;20260217;920000;R2;R;RESIDENCE;;ERD;;;AV876990;
C;097;1003370;5;20260223 01:06;77/806623;
D;097;1003370;5;20260223 01:06;P;;;;;;
D;097;1003370;5;20260223 01:06;P;;;;;;
D;097;1003370;5;20260223 01:06;V;;;;;;
D;097;1003370;5;20260223 01:06;V;;;;;;
B;097;1017092;6;20260223 01:06;HYLANDS TAVERN;;99;CAMPBELL ST;NAROOMA;2546;2023;M;20251224;20260210;7510000;R3;3;COMMERCIAL;;ERV;;;AV862808;
C;097;1017092;6;20260223 01:06;6, 7/1/758754;
D;097;1017092;6;20260223 01:06;P;;;;;;
D;097;1017092;6;20260223 01:06;V;;;;;;
B;097;1019796;7;20260223 01:06;;;4;ELANORA ST;DALMENY;2546;556.4;M;20260108;20260219;655000;R2;R;RESIDENCE;;ERQ;;;AV883666;
C;097;1019796;7;20260223 01:06;195/203033;
D;097;1019796;7;20260223 01:06;P;;;;;;
D;097;1019796;7;20260223 01:06;P;;;;;;
D;097;1019796;7;20260223 01:06;V;;;;;;
D;097;1019796;7;20260223 01:06;V;;;;;;
B;097;1014779;8;20260223 01:06;;;31;HAWDON ST;MORUYA;2537;804;M;20251221;20260217;715000;R2;R;RESIDENCE;;ERM;;;AV877725;
C;097;1014779;8;20260223 01:06;16/259737;
D;097;1014779;8;20260223 01:06;P;;;;;;
D;097;1014779;8;20260223 01:06;V;;;;;;
B;097;1015051;9;20260223 01:06;;;1;PARK LANE;MORUYA;2537;638.6;M;20260115;20260212;602500;R2;R;RESIDENCE;;ERM;;;AV867298;
C;097;1015051;9;20260223 01:06;2/38176;
D;097;1015051;9;20260223 01:06;P;;;;;;
D;097;1015051;9;20260223 01:06;P;;;;;;
D;097;1015051;9;20260223 01:06;V;;;;;;
D;097;1015051;9;20260223 01:06;V;;;;;;
D;097;1015051;9;20260223 01:06;V;;;;;;
D;097;1015051;9;20260223 01:06;V;;;;;;
B;097;1020467;10;20260223 01:06;;;5;TAROURGA PL;DALMENY;2546;861;M;20260119;20260213;830000;R2;R;RESIDENCE;;ERQ;;;AV869951;
C;097;1020467;10;20260223 01:06;52/261646;
D;097;1020467;10;20260223 01:06;P;;;;;;
D;097;1020467;10;20260223 01:06;P;;;;;;
D;097;1020467;10;20260223 01:06;V;;;;;;
D;097;1020467;10;20260223 01:06;V;;;;;;
B;097;1004461;11;20260223 01:06;;2;66;GOLF LINKS DR;BATEMANS BAY;2536;;;20260122;20260219;575000;;R;RESIDENCE;2;;;;AV885160;
C;097;1004461;11;20260223 01:06;2/SP32218;
D;097;1004461;11;20260223 01:06;P;;;;;;
D;097;1004461;11;20260223 01:06;P;;;;;;
D;097;1004461;11;20260223 01:06;V;;;;;;
B;097;1007179;12;20260223 01:06;;;46;SUNPATCH PDE;TOMAKIN;2537;556.4;M;20251218;20260217;900000;R2;R;RESIDENCE;;ERK;;;AV877309;
C;097;1007179;12;20260223 01:06;104/211965;
D;097;1007179;12;20260223 01:06;P;;;;;;
D;097;1007179;12;20260223 01:06;P;;;;;;
D;097;1007179;12;20260223 01:06;V;;;;;;
B;097;4410770;13;20260223 01:06;;3;24;HEDLEY WAY;BROULEE;2537;283;M;20260120;20260219;975000;;R;RESIDENCE;3;;;;AV883170;
C;097;4410770;13;20260223 01:06;3/SP104371;
D;097;4410770;13;20260223 01:06;P;;;;;;
D;097;4410770;13;20260223 01:06;V;;;;;;
Z;73;13;13;45;
