A;RTSALEDATA;081;20200217 01:01;VALNET;
B;081;621019;1;20200217 01:01;;10;37;WINDSOR RD;KELLYVILLE;2155;;;20200116;20200206;72600;;R;RESIDENCE;10;;;0;AP891285;
C;081;621019;1;20200217 01:01;10/SP65528;
D;081;621019;1;20200217 01:01;P;;;;;;
D;081;621019;1;20200217 01:01;V;;;;;;
D;081;621019;1;20200217 01:01;V;;;;;;
B;081;2870552;2;20200217 01:01;;;4;NEALE CT;CASTLE HILL;2154;781.1;M;20191109;20200212;1680000;R3;R;RESIDENCE;;KEM;;0;AP897209;
C;081;2870552;2;20200217 01:01;728/1032545;
D;081;2870552;2;20200217 01:01;P;;;;;;
D;081;2870552;2;20200217 01:01;V;;;;;;
B;081;2904067;3;20200217 01:01;;;208;HIGHS RD;WEST PENNANT HILLS;2125;800.5;M;20191213;20200207;1815000;R2;R;RESIDENCE;;ADD;;0;AP888900;
C;081;2904067;3;20200217 01:01;601/1038957;
D;081;2904067;3;20200217 01:01;P;;;;;;
D;081;2904067;3;20200217 01:01;V;;;;;;
B;081;3400759;4;20200217 01:01;;404;29;LEXINGTON DR;BELLA VISTA;2153;123;M;20191120;20200212;1850000;;3;OFFICE;83;;;0;AP896502;
C;081;3400759;4;20200217 01:01;83/SP80821;
D;081;3400759;4;20200217 01:01;P;;;;;;
D;081;3400759;4;20200217 01:01;V;;;;;;
B;081;3400759;5;20200217 01:01;;405;29;LEXINGTON DR;BELLA VISTA;2153;128;M;20191120;20200212;1850000;;3;OFFICE;84;;;0;AP896502;
C;081;3400759;5;20200217 01:01;84/SP80821;
D;081;3400759;5;20200217 01:01;P;;;;;;
D;081;3400759;5;20200217 01:01;V;;;;;;
B;081;3400759;6;20200217 01:01;;406;29;LEXINGTON DR;BELLA VISTA;2153;134;M;20191120;20200212;1850000;;3;OFFICE;85;;;0;AP896502;
C;081;3400759;6;20200217 01:01;85/SP80821;
D;081;3400759;6;20200217 01:01;P;;;;;;
D;081;3400759;6;20200217 01:01;V;;;;;;
B;081;3471050;7;20200217 01:01;;;43;POOLE RD;KELLYVILLE;2155;1355.3;M;20191224;20200207;1470000;R2;R;RESIDENCE;;AYY;;0;AP889279;
C;081;3471050;7;20200217 01:01;305/1141231;
D;081;3471050;7;20200217 01:01;P;;;;;;
D;081;3471050;7;20200217 01:01;P;;;;;;
D;081;3471050;7;20200217 01:01;V;;;;;;
B;081;4200073;8;20200217 01:01;;115;11;SPURWAY DR;NORWEST;2153;;;20200117;20200213;710000;;R;RESIDENCE;67;;;0;AP898497;
C;081;4200073;8;20200217 01:01;67/SP98192;
D;081;4200073;8;20200217 01:01;P;;;;;;
