A;RTSALEDATA;538;20200217 01:04;VALNET;
B;538;3176679;1;20200217 01:04;;;33;TIGERMOTH AVE;TEMORA;2666;1250;M;20200122;20200211;170000;SP1;3;COMMERCIAL;;ASA;;0;AP894080;
C;538;3176679;1;20200217 01:04;37/1082604;
D;538;3176679;1;20200217 01:04;P;;;;;;
D;538;3176679;1;20200217 01:04;V;;;;;;
Z;6;1;1;2;
