A;RTSALEDATA;302;20200217 01:04;VALNET;
B;302;2661069;1;20200217 01:04;KINGSGATE;;1319;TABLELANDS RD;RED RANGE;2370;5790;H;20191212;20191213;1404;RU1;3;FARM;;RER;;0;AP766060;
C;302;2661069;1;20200217 01:04;15, 16/113369 11/193830 15, 16, 21, 35, 36, 37, 38, 50, 61, 62, 63, 64;
C;302;2661069;1;20200217 01:04;, 65, 66, 67, 68, 69, 70, 83, 92, 93, 102, 103, 104, 105, 108, 109, 11;
C;302;2661069;1;20200217 01:04;5, 120, 121/753288 1, 3, 4, 13, 14, 17, 18, 29, 30, 33, 34, 35, 36, 37;
C;302;2661069;1;20200217 01:04;, 41, 42, 43, 44, 46, 47, 48, 49, 51, 52, 54, 55, 57, 58, 59, 60, 63, ;
C;302;2661069;1;20200217 01:04;64, 70, 71, 72, 73/753318 24, 25, 26, 27, 28, 44, 53, 54/753529 30/108;
C;302;2661069;1;20200217 01:04;0942;
D;302;2661069;1;20200217 01:04;P;;;;;;
D;302;2661069;1;20200217 01:04;V;;;;;;
Z;11;1;6;2;
