A;RTSALEDATA;164;20200217 01:02;VALNET;
B;164;1800139;1;20200217 01:02;;;33;ADIN ST;SCOTTS HEAD;2447;746.1;M;20200115;20200212;550000;R3;R;RESIDENCE;;ACD;;0;AP898009;
C;164;1800139;1;20200217 01:02;17/N/20823;
D;164;1800139;1;20200217 01:02;P;;;;;;
D;164;1800139;1;20200217 01:02;V;;;;;;
D;164;1800139;1;20200217 01:02;V;;;;;;
B;164;1800716;2;20200217 01:02;;;56;SIMPSONS RIDGE RD;SOUTH ARM;2449;2.066;H;20200116;20200212;420000;RU1;R;RESIDENCE;;RCA;;0;AP896992;
C;164;1800716;2;20200217 01:02;53/634784;
D;164;1800716;2;20200217 01:02;P;;;;;;
D;164;1800716;2;20200217 01:02;P;;;;;;
D;164;1800716;2;20200217 01:02;V;;;;;;
D;164;1800716;2;20200217 01:02;V;;;;;;
B;164;1792963;3;20200217 01:02;;;10;GEORGE ST;BOWRAVILLE;2449;767.94;M;20200124;20200207;315000;RU5;R;RESIDENCE;;VBW;;0;AP886734;
C;164;1792963;3;20200217 01:02;4/24176;
D;164;1792963;3;20200217 01:02;P;;;;;;
D;164;1792963;3;20200217 01:02;V;;;;;;
B;164;1796300;4;20200217 01:02;;;6;FRASER ST;NAMBUCCA HEADS;2448;1688.3;M;20191220;20200212;1595000;B4;3;COMMERCIAL;;BMU;;0;AP895778;
C;164;1796300;4;20200217 01:02;7, 8, 9, 10/22364 1/242786;
D;164;1796300;4;20200217 01:02;P;;;;;;
D;164;1796300;4;20200217 01:02;V;;;;;;
B;164;1799096;5;20200217 01:02;;;31;SOUTH BANK RD E;EUNGAI RAIL;2441;1101;M;20190920;20200207;385000;RU5;R;RESIDENCE;;VEU;;0;AP887486;
C;164;1799096;5;20200217 01:02;61/808111;
D;164;1799096;5;20200217 01:02;P;;;;;;
D;164;1799096;5;20200217 01:02;V;;;;;;
B;164;3182920;6;20200217 01:02;;2;10 A;WOODBELL ST;NAMBUCCA HEADS;2448;;;20200114;20200211;385000;;R;RESIDENCE;2;;;0;AP893095;
C;164;3182920;6;20200217 01:02;2/SP75060;
D;164;3182920;6;20200217 01:02;P;;;;;;
D;164;3182920;6;20200217 01:02;P;;;;;;
D;164;3182920;6;20200217 01:02;V;;;;;;
D;164;3182920;6;20200217 01:02;V;;;;;;
Z;31;6;6;17;
