A;RTSALEDATA;529;20190506 01:09;VALNET;
B;529;3481343;1;20190506 01:09;;;2027;CAOURA RD;TALLONG;2579;62.26;H;20190209;20190429;260000;RU2;V;VACANT LAND;;GFQ;;0;AP218044;
C;529;3481343;1;20190506 01:09;90/751266 Licence 204397;
D;529;3481343;1;20190506 01:09;P;;;;;;
D;529;3481343;1;20190506 01:09;P;;;;;;
D;529;3481343;1;20190506 01:09;V;;;;;;
D;529;3481343;1;20190506 01:09;V;;;;;;
B;529;432701;2;20190506 01:09;;;12;DANDARBONG CRES;GOULBURN;2580;992.3;M;20190318;20190426;430000;R2;R;RESIDENCE;;GAB;;0;AP212400;
C;529;432701;2;20190506 01:09;139/248976;
D;529;432701;2;20190506 01:09;P;;;;;;
D;529;432701;2;20190506 01:09;P;;;;;;
D;529;432701;2;20190506 01:09;V;;;;;;
D;529;432701;2;20190506 01:09;V;;;;;;
B;529;432936;3;20190506 01:09;;;18;EDWARD ST;GOULBURN;2580;857.73;M;20190403;20190502;265000;R1;R;RESIDENCE;;GAG;;0;AP226338;
C;529;432936;3;20190506 01:09;8/2/2001;
D;529;432936;3;20190506 01:09;P;;;;;;
D;529;432936;3;20190506 01:09;V;;;;;;
B;529;450727;4;20190506 01:09;;;22;STRINGY BARK AVE;TALLONG;2579;1.018;H;20180319;20190430;500000;R5;R;RESIDENCE;;GCH;;0;AP220348;
C;529;450727;4;20190506 01:09;17/790735;
D;529;450727;4;20190506 01:09;P;;;;;;
D;529;450727;4;20190506 01:09;P;;;;;;
D;529;450727;4;20190506 01:09;V;;;;;;
D;529;450727;4;20190506 01:09;V;;;;;;
B;529;2996760;5;20190506 01:09;;;32;ROSS ST;GOULBURN;2580;2728;M;20190219;20190430;341000;IN1;V;VACANT LAND;;GCP;;0;AP220385;
C;529;2996760;5;20190506 01:09;2/1054291;
D;529;2996760;5;20190506 01:09;P;;;;;;
D;529;2996760;5;20190506 01:09;V;;;;;;
B;529;4082876;6;20190506 01:09;;;89;BRAYTON RD;MARULAN;2579;1000;M;20190228;20190501;212000;R2;V;VACANT LAND;;GCI;;0;AP222957;
C;529;4082876;6;20190506 01:09;5/1236609;
D;529;4082876;6;20190506 01:09;P;;;;;;
D;529;4082876;6;20190506 01:09;P;;;;;;
D;529;4082876;6;20190506 01:09;V;;;;;;
B;529;3132712;7;20190506 01:09;;;17;MCGUIRE DR;GOULBURN;2580;750;M;20190221;20190417;535000;R2;R;RESIDENCE;;GAP;;0;AP217265;
C;529;3132712;7;20190506 01:09;214/1075318;
D;529;3132712;7;20190506 01:09;P;;;;;;
D;529;3132712;7;20190506 01:09;P;;;;;;
D;529;3132712;7;20190506 01:09;V;;;;;;
D;529;3132712;7;20190506 01:09;V;;;;;;
B;529;3901539;8;20190506 01:09;;;538;PAINTERS LANE;TIRRANNAVILLE;2580;40.36;H;20190321;20190502;790000;RU1;R;RESIDENCE;;GFL;;0;AP227124;
C;529;3901539;8;20190506 01:09;4/1078386;
D;529;3901539;8;20190506 01:09;P;;;;;;
D;529;3901539;8;20190506 01:09;P;;;;;;
D;529;3901539;8;20190506 01:09;V;;;;;;
Z;44;8;8;26;
