A;RTSALEDATA;061;20251013 01:06;VALNET;
B;061;6021479;1;20251013 01:06;;;;OLYMPIC HWY;ILLABO;2590;53.23;H;20250820;20251001;1055000;;V;VACANT LAND;;;;;AV475091;
C;061;6021479;1;20251013 01:06;41/1284149;
D;061;6021479;1;20251013 01:06;P;;;;;;
D;061;6021479;1;20251013 01:06;V;;;;;;
B;061;533904;2;20251013 01:06;;;20;CROWN ST;JUNEE;2663;885.2;M;20250910;20251008;350000;RU5;R;RESIDENCE;;JNS;;;AV491735;
C;061;533904;2;20251013 01:06;10/6/946;
D;061;533904;2;20251013 01:06;P;;;;;;
D;061;533904;2;20251013 01:06;P;;;;;;
D;061;533904;2;20251013 01:06;V;;;;;;
B;061;534073;3;20251013 01:06;;;12;FLORENCE ST;JUNEE;2663;853.6;M;20250911;20251009;525000;RU5;R;RESIDENCE;;JCN;;;AV495894;
C;061;534073;3;20251013 01:06;12/5/10921;
D;061;534073;3;20251013 01:06;P;;;;;;
D;061;534073;3;20251013 01:06;V;;;;;;
D;061;534073;3;20251013 01:06;V;;;;;;
B;061;4304564;4;20251013 01:06;BRENDON;;253;ALSTONVILLE LANE;WANTABADGERY;2650;485;H;20250801;20251008;1000000;RU1;3;FARM;;RFW;;;AV490850;
C;061;4304564;4;20251013 01:06;158/751402;
D;061;4304564;4;20251013 01:06;P;;;;;;
D;061;4304564;4;20251013 01:06;P;;;;;;
D;061;4304564;4;20251013 01:06;P;;;;;;
D;061;4304564;4;20251013 01:06;V;;;;;;
D;061;4304564;4;20251013 01:06;V;;;;;;
D;061;4304564;4;20251013 01:06;V;;;;;;
D;061;4304564;4;20251013 01:06;V;;;;;;
Z;25;4;4;15;
