A;RTSALEDATA;238;20191104 01:08;VALNET;
B;238;2632991;1;20191104 01:08;;;20;HERRMANN ST;COONAMBLE;2829;3674;M;20190916;20191028;285000;R1;R;RESIDENCE;;AAA;;0;AP637568;
C;238;2632991;1;20191104 01:08;61/3540 5/540667;
D;238;2632991;1;20191104 01:08;P;;;;;;
D;238;2632991;1;20191104 01:08;V;;;;;;
B;238;2634291;2;20191104 01:08;;;16;TUCKA TUCKA ST;QUAMBONE;2831;5058;M;20191024;20191028;48033;RU5;R;RESIDENCE;;ZAJ;;0;AP639588;
C;238;2634291;2;20191104 01:08;9/650238 3, 8/5/758861;
D;238;2634291;2;20191104 01:08;P;;;;;;
D;238;2634291;2;20191104 01:08;P;;;;;;
D;238;2634291;2;20191104 01:08;V;;;;;;
D;238;2634291;2;20191104 01:08;V;;;;;;
B;238;2634617;3;20191104 01:08;GRANVILLE;;6905;CASTLEREAGH HWY;COONAMBLE;2829;48.36;H;20190917;20191029;193000;RU1;3;FARM;;RRD;;0;AP640136;
C;238;2634617;3;20191104 01:08;3/754260;
D;238;2634617;3;20191104 01:08;P;;;;;;
D;238;2634617;3;20191104 01:08;P;;;;;;
D;238;2634617;3;20191104 01:08;V;;;;;;
Z;17;3;3;9;
