A;RTSALEDATA;224;20191104 01:08;VALNET;
B;224;2833711;1;20191104 01:08;;15;139;STAFFORD ST;PENRITH;2750;149;M;20190923;20191031;400000;;R;RESIDENCE;15;;;0;AP648642;
C;224;2833711;1;20191104 01:08;15/SP66711;
D;224;2833711;1;20191104 01:08;P;;;;;;
D;224;2833711;1;20191104 01:08;V;;;;;;
B;224;3428301;2;20191104 01:08;;17;22;RODGERS ST;KINGSWOOD;2747;177;M;20190904;20191030;462000;;R;RESIDENCE;17;;;0;AP646485;
C;224;3428301;2;20191104 01:08;17/SP81527;
D;224;3428301;2;20191104 01:08;P;;;;;;
D;224;3428301;2;20191104 01:08;P;;;;;;
D;224;3428301;2;20191104 01:08;V;;;;;;
B;224;4216058;3;20191104 01:08;;9;45;CANBERRA ST;OXLEY PARK;2760;;;20190917;20191031;515000;;R;RESIDENCE;9;;;0;AP647727;
C;224;4216058;3;20191104 01:08;9/SP99584;
D;224;4216058;3;20191104 01:08;P;;;;;;
D;224;4216058;3;20191104 01:08;P;;;;;;
D;224;4216058;3;20191104 01:08;V;;;;;;
B;224;4216058;4;20191104 01:08;;12;45;CANBERRA ST;OXLEY PARK;2760;;;20190822;20191029;500000;;R;RESIDENCE;12;;;0;AP643097;
C;224;4216058;4;20191104 01:08;12/SP99584;
D;224;4216058;4;20191104 01:08;P;;;;;;
D;224;4216058;4;20191104 01:08;P;;;;;;
D;224;4216058;4;20191104 01:08;V;;;;;;
B;224;4224862;5;20191104 01:08;;;36 A;BONNER RD;AGNES BANKS;2753;1.023;H;20190914;20191028;880000;E4;V;VACANT LAND;;ECC;;0;AP639204;
C;224;4224862;5;20191104 01:08;12/1237547;
D;224;4224862;5;20191104 01:08;P;;;;;;
D;224;4224862;5;20191104 01:08;P;;;;;;
D;224;4224862;5;20191104 01:08;V;;;;;;
B;224;4245559;6;20191104 01:08;;;1;BAX GLEN;ST CLAIR;2759;235;M;20190819;20191025;625000;;R;RESIDENCE;2;;;0;AP633844;
C;224;4245559;6;20191104 01:08;2/SP98843;
D;224;4245559;6;20191104 01:08;P;;;;;;
D;224;4245559;6;20191104 01:08;V;;;;;;
D;224;4245559;6;20191104 01:08;V;;;;;;
B;224;4244790;7;20191104 01:08;;1;65;NEWHAM DR;CAMBRIDGE GARDENS;2747;277.4;M;20190919;20191031;550000;;R;RESIDENCE;1;;;0;AP649621;
C;224;4244790;7;20191104 01:08;1/SP97801;
D;224;4244790;7;20191104 01:08;P;;;;;;
D;224;4244790;7;20191104 01:08;P;;;;;;
