A;RTSALEDATA;526;20250721 01:12;VALNET;
B;526;439543;1;20250721 01:12;;;35;CULLAVIN ST;GUNNING;2581;1897;M;20250618;20250716;730000;RU5;R;RESIDENCE;;VGR;;;AV246080;
C;526;439543;1;20250721 01:12;19/1/758493;
D;526;439543;1;20250721 01:12;P;;;;;;
D;526;439543;1;20250721 01:12;P;;;;;;
D;526;439543;1;20250721 01:12;V;;;;;;
D;526;439543;1;20250721 01:12;V;;;;;;
B;526;3695827;2;20250721 01:12;;;172;GOLSPIE RD;GOLSPIE;2580;9.002;H;20250611;20250714;315000;RU2;V;VACANT LAND;;UEB;;;AV237077;
C;526;3695827;2;20250721 01:12;2/1125924 Enclosure Permit 666272;
D;526;3695827;2;20250721 01:12;P;;;;;;
D;526;3695827;2;20250721 01:12;P;;;;;;
D;526;3695827;2;20250721 01:12;V;;;;;;
Z;13;2;2;7;
