A;RTSALEDATA;273;20190204 01:18;VALNET;
B;273;409581;1;20190204 01:18;;;41;BOMBALA ST;DELEGATE;2633;1012;M;20181217;20190129;85000;RU5;R;RESIDENCE;;VDG;;0;AP25220;
C;273;409581;1;20190204 01:18;X/365130;
D;273;409581;1;20190204 01:18;P;;;;;;
D;273;409581;1;20190204 01:18;V;;;;;;
B;273;408833;2;20190204 01:18;;;1;KEYS ST;BOMBALA;2632;11.33;H;20181221;20190131;350000;R5;R;RESIDENCE;;RRT;;0;AP33547;
C;273;408833;2;20190204 01:18;15/756819;
D;273;408833;2;20190204 01:18;P;;;;;;
D;273;408833;2;20190204 01:18;P;;;;;;
D;273;408833;2;20190204 01:18;V;;;;;;
D;273;408833;2;20190204 01:18;V;;;;;;
B;273;2934692;3;20190204 01:18;;;12;RUSHES BAY AVE;EAST JINDABYNE;2627;3242;M;20181221;20190131;715000;R5;R;RESIDENCE;;REJ;;0;AP33181;
C;273;2934692;3;20190204 01:18;4/1042696;
D;273;2934692;3;20190204 01:18;P;;;;;;
D;273;2934692;3;20190204 01:18;P;;;;;;
D;273;2934692;3;20190204 01:18;V;;;;;;
D;273;2934692;3;20190204 01:18;V;;;;;;
B;273;444266;4;20190204 01:18;;;21;MAWSON ST;COOMA;2630;670.3;M;20180815;20190131;180525;R2;R;RESIDENCE;;RC4;;0;AP32689;
C;273;444266;4;20190204 01:18;24/25320;
D;273;444266;4;20190204 01:18;P;;;;;;
D;273;444266;4;20190204 01:18;V;;;;;;
B;273;444607;5;20190204 01:18;;;21;NAMALA ST;COOMA;2630;822;M;20181220;20190131;260000;R2;R;RESIDENCE;;RC1;;0;AP34114;
C;273;444607;5;20190204 01:18;751/209287;
D;273;444607;5;20190204 01:18;P;;;;;;
D;273;444607;5;20190204 01:18;P;;;;;;
D;273;444607;5;20190204 01:18;V;;;;;;
D;273;444607;5;20190204 01:18;V;;;;;;
B;273;3557670;6;20190204 01:18;COTTAGE PARK;;;COTTAGE CREEK RD;ARABLE;2630;944.06;H;20181025;20181129;3000000;RU1;3;FARM;;RRG;;0;AP19462;
C;273;3557670;6;20190204 01:18;5, 6, 11, 12, 18, 30, 48, 55, 62, 104, 152, 153, 175/756670 1/1157876;
D;273;3557670;6;20190204 01:18;P;;;;;;
D;273;3557670;6;20190204 01:18;P;;;;;;
D;273;3557670;6;20190204 01:18;V;;;;;;
D;273;3557670;6;20190204 01:18;V;;;;;;
B;273;2662379;7;20190204 01:18;COTTAGE PARK;;164;COTTAGE CREEK RD;ARABLE;2630;210.4;H;20181025;20181129;3000000;RU1;3;FARM;;RRG;;0;AP19462;
C;273;2662379;7;20190204 01:18;14, 24, 47/756670;
D;273;2662379;7;20190204 01:18;P;;;;;;
D;273;2662379;7;20190204 01:18;P;;;;;;
D;273;2662379;7;20190204 01:18;V;;;;;;
D;273;2662379;7;20190204 01:18;V;;;;;;
B;273;2667557;8;20190204 01:18;NINDETHANA;;6074;SNOWY MOUNTAINS HWY;ADAMINABY;2629;2;H;20181219;20190130;410000;RU1;R;RESIDENCE;;RRV;;0;AP29013;
C;273;2667557;8;20190204 01:18;4/811496;
D;273;2667557;8;20190204 01:18;P;;;;;;
D;273;2667557;8;20190204 01:18;V;;;;;;
B;273;2662760;9;20190204 01:18;;;27;STOKE ST;ADAMINABY;2629;1152;M;20181220;20190125;227500;RU5;R;RESIDENCE;;VA1;;0;AP20981;
C;273;2662760;9;20190204 01:18;5/1/758006;
D;273;2662760;9;20190204 01:18;P;;;;;;
D;273;2662760;9;20190204 01:18;V;;;;;;
D;273;2662760;9;20190204 01:18;V;;;;;;
B;273;2667678;10;20190204 01:18;;;39;PENINSULA RD;ANGLERS REACH;2629;866;M;20181214;20190125;245000;RU5;R;RESIDENCE;;VDA;;0;AP23572;
C;273;2667678;10;20190204 01:18;20/208005;
D;273;2667678;10;20190204 01:18;P;;;;;;
D;273;2667678;10;20190204 01:18;P;;;;;;
D;273;2667678;10;20190204 01:18;V;;;;;;
D;273;2667678;10;20190204 01:18;V;;;;;;
B;273;2662816;11;20190204 01:18;;;4;CAMPBELL ST;DALGETY;2628;1619;M;20181218;20190129;280000;RU5;R;RESIDENCE;;VD1;;0;AP26034;
C;273;2662816;11;20190204 01:18;5/4/758333;
D;273;2662816;11;20190204 01:18;P;;;;;;
D;273;2662816;11;20190204 01:18;P;;;;;;
D;273;2662816;11;20190204 01:18;V;;;;;;
D;273;2662816;11;20190204 01:18;V;;;;;;
B;273;2663561;12;20190204 01:18;;;31;CANDELBARK CCT;JINDABYNE;2627;867.7;M;20190129;20190130;120000;R2;R;RESIDENCE;;RJC;;0;AP30060;
C;273;2663561;12;20190204 01:18;108/811787;
D;273;2663561;12;20190204 01:18;P;;;;;;
D;273;2663561;12;20190204 01:18;V;;;;;;
D;273;2663561;12;20190204 01:18;V;;;;;;
B;273;2663580;13;20190204 01:18;;33;2;CLYDE ST;JINDABYNE;2627;;;20190115;20190131;188000;;R;RESIDENCE;33;;;0;AP32541;
C;273;2663580;13;20190204 01:18;33/SP18797;
D;273;2663580;13;20190204 01:18;P;;;;;;
D;273;2663580;13;20190204 01:18;V;;;;;;
B;273;2666305;14;20190204 01:18;;;2;DRY PLAINS RD;WAMBROOK;2630;53.81;H;20181220;20190131;205000;RU1;V;VACANT LAND;;RRV;;0;AP34412;
C;273;2666305;14;20190204 01:18;2/1011362;
D;273;2666305;14;20190204 01:18;P;;;;;;
D;273;2666305;14;20190204 01:18;V;;;;;;
D;273;2666305;14;20190204 01:18;V;;;;;;
Z;75;14;14;45;
