A;RTSALEDATA;124;20200907 01:01;VALNET;
B;124;1271557;1;20200907 01:01;;;158;HILL ST;ORANGE;2800;1037;M;20200721;20200828;625000;R1;R;RESIDENCE;;AGM;;0;AQ353170;
C;124;1271557;1;20200907 01:01;1/393288;
D;124;1271557;1;20200907 01:01;P;;;;;;
D;124;1271557;1;20200907 01:01;P;;;;;;
D;124;1271557;1;20200907 01:01;V;;;;;;
D;124;1271557;1;20200907 01:01;V;;;;;;
B;124;1266320;2;20200907 01:01;;;411;ANSON ST;ORANGE;2800;734.9;M;20200728;20200828;485000;R1;R;RESIDENCE;;AGP;;0;AQ351575;
C;124;1266320;2;20200907 01:01;180/847925;
D;124;1266320;2;20200907 01:01;P;;;;;;
D;124;1266320;2;20200907 01:01;P;;;;;;
D;124;1266320;2;20200907 01:01;V;;;;;;
B;124;1269499;3;20200907 01:01;;;2;CARRAMAR AVE;ORANGE;2800;663.9;M;20200731;20200828;395000;R2;R;RESIDENCE;;ALH;;0;AQ350570;
C;124;1269499;3;20200907 01:01;1/239019;
D;124;1269499;3;20200907 01:01;P;;;;;;
D;124;1269499;3;20200907 01:01;P;;;;;;
D;124;1269499;3;20200907 01:01;V;;;;;;
D;124;1269499;3;20200907 01:01;V;;;;;;
D;124;1269499;3;20200907 01:01;V;;;;;;
B;124;2853693;4;20200907 01:01;;;30;GOLDFINCH WAY;ORANGE;2800;916.3;M;20200814;20200903;560000;R2;R;RESIDENCE;;ALC;;0;AQ367149;
C;124;2853693;4;20200907 01:01;11/1031240;
D;124;2853693;4;20200907 01:01;P;;;;;;
D;124;2853693;4;20200907 01:01;P;;;;;;
D;124;2853693;4;20200907 01:01;V;;;;;;
B;124;2892368;5;20200907 01:01;;1;12;WISTERIA PL;ORANGE;2800;352.5;M;20200721;20200901;350000;R1;R;RESIDENCE;;AGP;;0;AQ360240;
C;124;2892368;5;20200907 01:01;470/1038494;
D;124;2892368;5;20200907 01:01;P;;;;;;
D;124;2892368;5;20200907 01:01;V;;;;;;
D;124;2892368;5;20200907 01:01;V;;;;;;
D;124;2892368;5;20200907 01:01;V;;;;;;
B;124;1266828;6;20200907 01:01;;;14;AVONDALE DR;ORANGE;2800;872.3;M;20200723;20200903;490000;R2;R;RESIDENCE;;ALC;;0;AQ365648;
C;124;1266828;6;20200907 01:01;47/816383;
D;124;1266828;6;20200907 01:01;P;;;;;;
D;124;1266828;6;20200907 01:01;P;;;;;;
D;124;1266828;6;20200907 01:01;V;;;;;;
D;124;1266828;6;20200907 01:01;V;;;;;;
B;124;1277678;7;20200907 01:01;;;12;ROSEDALE PL;ORANGE;2800;;;20200804;20200903;255000;;R;RESIDENCE;1;;;0;AQ367788;
C;124;1277678;7;20200907 01:01;1/SP49004;
D;124;1277678;7;20200907 01:01;P;;;;;;
D;124;1277678;7;20200907 01:01;V;;;;;;
B;124;1269955;8;20200907 01:01;;;20;EL PASO PL;ORANGE;2800;638.2;M;20200717;20200828;430000;R1;R;RESIDENCE;;AGM;;0;AQ353542;
C;124;1269955;8;20200907 01:01;36/262933;
D;124;1269955;8;20200907 01:01;P;;;;;;
D;124;1269955;8;20200907 01:01;P;;;;;;
D;124;1269955;8;20200907 01:01;V;;;;;;
D;124;1269955;8;20200907 01:01;V;;;;;;
B;124;1275299;9;20200907 01:01;;;66;MOLONG RD;ORANGE;2800;4025;M;20200716;20200827;1050000;B6;R;RESIDENCE;;BEB;;0;AQ348617;
C;124;1275299;9;20200907 01:01;12/556103 14/562547;
D;124;1275299;9;20200907 01:01;P;;;;;;
D;124;1275299;9;20200907 01:01;P;;;;;;
D;124;1275299;9;20200907 01:01;V;;;;;;
D;124;1275299;9;20200907 01:01;V;;;;;;
B;124;1272792;10;20200907 01:01;;;25;KOKODA ST;ORANGE;2800;373.1;M;20200729;20200828;168000;R2;R;RESIDENCE;;ALG;;0;AQ354562;
C;124;1272792;10;20200907 01:01;14/25621;
D;124;1272792;10;20200907 01:01;P;;;;;;
D;124;1272792;10;20200907 01:01;P;;;;;;
D;124;1272792;10;20200907 01:01;V;;;;;;
B;124;1267648;11;20200907 01:01;;;13;BRUMBYS RUN;CLIFTON GROVE;2800;2.009;H;20200721;20200828;950000;R5;R;RESIDENCE;;RHC;;0;AQ353167;
C;124;1267648;11;20200907 01:01;521/845284;
D;124;1267648;11;20200907 01:01;P;;;;;;
D;124;1267648;11;20200907 01:01;P;;;;;;
D;124;1267648;11;20200907 01:01;V;;;;;;
D;124;1267648;11;20200907 01:01;V;;;;;;
B;124;1270396;12;20200907 01:01;;;5;FOX AVE;ORANGE;2800;954.8;M;20200806;20200903;470000;R1;R;RESIDENCE;;AGM;;0;AQ367392;
C;124;1270396;12;20200907 01:01;3/16769;
D;124;1270396;12;20200907 01:01;P;;;;;;
D;124;1270396;12;20200907 01:01;P;;;;;;
D;124;1270396;12;20200907 01:01;V;;;;;;
B;124;1265766;13;20200907 01:01;;;16;ALAN RIDLEY PL;ORANGE;2800;721.5;M;20200804;20200901;415000;R1;R;RESIDENCE;;AGM;;0;AQ359843;
C;124;1265766;13;20200907 01:01;6/830947;
D;124;1265766;13;20200907 01:01;P;;;;;;
D;124;1265766;13;20200907 01:01;V;;;;;;
