A;RTSALEDATA;301;20200720 01:03;VALNET;
B;301;1877845;1;20200720 01:03;;;681;ROSEBYS RD;WALLABADAH;2343;79.53;H;20200527;20200713;2350000;RU1;3;FARM;;RGR;;0;AQ242391;
C;301;1877845;1;20200720 01:03;3/746607;
D;301;1877845;1;20200720 01:03;P;;;;;;
D;301;1877845;1;20200720 01:03;V;;;;;;
D;301;1877845;1;20200720 01:03;V;;;;;;
B;301;2653431;2;20200720 01:03;;;27;NEW ENGLAND HWY;WILLOW TREE;2339;994;M;20200602;20200714;300000;RU5;R;RESIDENCE;;AWT;;0;AQ243557;
C;301;2653431;2;20200720 01:03;1/G/192655;
D;301;2653431;2;20200720 01:03;P;;;;;;
D;301;2653431;2;20200720 01:03;V;;;;;;
D;301;2653431;2;20200720 01:03;V;;;;;;
Z;12;2;2;6;
