A;RTSALEDATA;258;20200629 01:05;VALNET;
B;258;3437146;1;20200629 01:05;;7;32;CHISWICK RD;GREENACRE;2190;;;20200511;20200622;285000;;R;RESIDENCE;7;;;0;AQ189187;
C;258;3437146;1;20200629 01:05;7/SP81883;
D;258;3437146;1;20200629 01:05;P;;;;;;
D;258;3437146;1;20200629 01:05;P;;;;;;
D;258;3437146;1;20200629 01:05;V;;;;;;
B;258;3446850;2;20200629 01:05;;32;4;WEST TCE;BANKSTOWN;2200;;;20200428;20200615;450000;;R;RESIDENCE;32;;;0;AQ184410;
C;258;3446850;2;20200629 01:05;32/SP80129;
D;258;3446850;2;20200629 01:05;P;;;;;;
D;258;3446850;2;20200629 01:05;V;;;;;;
B;258;4152728;3;20200629 01:05;;304;3;PALOMAR PDE;YAGOONA;2199;104;M;20200513;20200624;534000;;R;RESIDENCE;18;;;0;AQ197521;
C;258;4152728;3;20200629 01:05;18/SP98250;
D;258;4152728;3;20200629 01:05;P;;;;;;
D;258;4152728;3;20200629 01:05;V;;;;;;
D;258;4152728;3;20200629 01:05;V;;;;;;
B;258;4243497;4;20200629 01:05;;;8 A;BEXLEY RD;CAMPSIE;2194;314.1;M;20200521;20200619;1215000;R3;R;RESIDENCE;;AKL;;0;AQ184569;
C;258;4243497;4;20200629 01:05;1/1229220;
D;258;4243497;4;20200629 01:05;P;;;;;;
D;258;4243497;4;20200629 01:05;P;;;;;;
D;258;4243497;4;20200629 01:05;P;;;;;;
D;258;4243497;4;20200629 01:05;V;;;;;;
D;258;4243497;4;20200629 01:05;V;;;;;;
B;258;4226845;5;20200629 01:05;;2;120;HUME HWY;CHULLORA;2190;1120;M;20200304;20200625;3960000;;3;WAREHOUSE;4;;;0;AQ201326;
C;258;4226845;5;20200629 01:05;4/SP100167;
D;258;4226845;5;20200629 01:05;P;;;;;;
D;258;4226845;5;20200629 01:05;V;;;;;;
B;258;4240831;6;20200629 01:05;;77;570;CANTERBURY RD;CAMPSIE;2194;74;M;20200513;20200624;515000;;R;RESIDENCE;77;;;0;AQ197327;
C;258;4240831;6;20200629 01:05;77/SP99807;
D;258;4240831;6;20200629 01:05;P;;;;;;
D;258;4240831;6;20200629 01:05;V;;;;;;
B;258;1330436;7;20200629 01:05;;;7;ARCHER CRES;BANKSTOWN;2200;556.4;M;20200523;20200619;700000;R4;R;RESIDENCE;;HDS;;0;AQ185577;
C;258;1330436;7;20200629 01:05;4/224996;
D;258;1330436;7;20200629 01:05;P;;;;;;
D;258;1330436;7;20200629 01:05;V;;;;;;
B;258;1330547;8;20200629 01:05;;;58;ARDATH AVE;PANANIA;2213;575.4;M;20200602;20200624;770000;R2;R;RESIDENCE;;SME;;0;AQ196308;
C;258;1330547;8;20200629 01:05;37/26790;
D;258;1330547;8;20200629 01:05;P;;;;;;
D;258;1330547;8;20200629 01:05;V;;;;;;
D;258;1330547;8;20200629 01:05;V;;;;;;
B;258;1360178;9;20200629 01:05;;2;16;LEEMON ST;CONDELL PARK;2200;;;20200515;20200619;560000;;R;RESIDENCE;2;;;0;AQ185671;
C;258;1360178;9;20200629 01:05;2/SP31119;
D;258;1360178;9;20200629 01:05;P;;;;;;
D;258;1360178;9;20200629 01:05;V;;;;;;
B;258;1339136;10;20200629 01:05;;;110;CENTAUR ST;REVESBY;2212;689.2;M;20200417;20200619;1150000;R2;R;RESIDENCE;;SMC;;0;AQ185663;
C;258;1339136;10;20200629 01:05;9/1/247267;
D;258;1339136;10;20200629 01:05;P;;;;;;
D;258;1339136;10;20200629 01:05;P;;;;;;
D;258;1339136;10;20200629 01:05;V;;;;;;
D;258;1339136;10;20200629 01:05;V;;;;;;
B;258;1361083;11;20200629 01:05;;;43;LOUIE ST;PADSTOW;2211;556.4;M;20200508;20200619;935000;R2;R;RESIDENCE;;SMH;;0;AQ187743;
C;258;1361083;11;20200629 01:05;G/29134;
D;258;1361083;11;20200629 01:05;P;;;;;;
D;258;1361083;11;20200629 01:05;P;;;;;;
D;258;1361083;11;20200629 01:05;V;;;;;;
D;258;1361083;11;20200629 01:05;V;;;;;;
B;258;1342895;12;20200629 01:05;;;36;CRAIGIE AVE;PADSTOW;2211;645;M;20200424;20200619;1050000;R2;R;RESIDENCE;;SMB;;0;AQ185707;
C;258;1342895;12;20200629 01:05;49/28517;
D;258;1342895;12;20200629 01:05;P;;;;;;
D;258;1342895;12;20200629 01:05;V;;;;;;
B;258;1375216;13;20200629 01:05;;;7;ROOSEVELT AVE;SEFTON;2162;594.4;M;20200516;20200619;827000;R2;R;RESIDENCE;;NJB;;0;AQ187893;
C;258;1375216;13;20200629 01:05;39/27094;
D;258;1375216;13;20200629 01:05;P;;;;;;
D;258;1375216;13;20200629 01:05;V;;;;;;
B;258;1383217;14;20200629 01:05;;;77;WALDRON RD;CHESTER HILL;2162;632.3;M;20190926;20200622;1400000;R4;R;RESIDENCE;;HDS;;0;AQ190242;
C;258;1383217;14;20200629 01:05;62/23866;
D;258;1383217;14;20200629 01:05;P;;;;;;
D;258;1383217;14;20200629 01:05;V;;;;;;
B;258;1383218;15;20200629 01:05;;;79;WALDRON RD;CHESTER HILL;2162;632.3;M;20190926;20200622;1400000;R4;R;RESIDENCE;;HDS;;0;AQ190245;
C;258;1383218;15;20200629 01:05;63/23866;
D;258;1383218;15;20200629 01:05;P;;;;;;
D;258;1383218;15;20200629 01:05;V;;;;;;
B;258;1372437;16;20200629 01:05;;;53;RAINE RD;REVESBY;2212;607;M;20200311;20200624;945000;R2;R;RESIDENCE;;SMH;;0;AQ196832;
C;258;1372437;16;20200629 01:05;253/19893;
D;258;1372437;16;20200629 01:05;P;;;;;;
D;258;1372437;16;20200629 01:05;P;;;;;;
D;258;1372437;16;20200629 01:05;V;;;;;;
D;258;1372437;16;20200629 01:05;V;;;;;;
B;258;1383283;17;20200629 01:05;;8;153;WALDRON RD;CHESTER HILL;2162;;;20200514;20200625;445000;;R;RESIDENCE;8;;;0;AQ200386;
C;258;1383283;17;20200629 01:05;8/SP53960;
D;258;1383283;17;20200629 01:05;P;;;;;;
D;258;1383283;17;20200629 01:05;V;;;;;;
B;258;3509667;18;20200629 01:05;;;18 C;STONE ST;EARLWOOD;2206;174.656;M;20200513;20200624;1110000;R3;R;RESIDENCE;;XFF;;0;AQ196351;
C;258;3509667;18;20200629 01:05;21/4/32036;
D;258;3509667;18;20200629 01:05;P;;;;;;
D;258;3509667;18;20200629 01:05;P;;;;;;
D;258;3509667;18;20200629 01:05;V;;;;;;
D;258;3509667;18;20200629 01:05;V;;;;;;
B;258;4020783;19;20200629 01:05;;504;10;FRENCH AVE;BANKSTOWN;2200;93;M;20200509;20200622;415000;;R;RESIDENCE;35;;;0;AQ189643;
C;258;4020783;19;20200629 01:05;35/SP95339;
D;258;4020783;19;20200629 01:05;P;;;;;;
