A;RTSALEDATA;148;20190318 01:03;VALNET;
B;148;1651431;1;20190318 01:03;;4;45;PACIFIC PDE;LENNOX HEAD;2478;;;20190226;20190308;300000;;R;RESIDENCE;4;;;0;AP108655;
C;148;1651431;1;20190318 01:03;4/SP18755;
D;148;1651431;1;20190318 01:03;P;;;;;;
D;148;1651431;1;20190318 01:03;V;;;;;;
D;148;1651431;1;20190318 01:03;V;;;;;;
B;148;1656854;2;20190318 01:03;;4;24;MELLIS CCT;ALSTONVILLE;2477;226;M;20181129;20181220;350000;;R;RESIDENCE;4;;;0;AP71240;
C;148;1656854;2;20190318 01:03;4/SP52157;
D;148;1656854;2;20190318 01:03;P;;;;;;
D;148;1656854;2;20190318 01:03;V;;;;;;
B;148;1647379;3;20190318 01:03;;2;5;WESTLAND DR;WEST BALLINA;2478;322;M;20190212;20190312;482000;;R;RESIDENCE;2;;;0;AP114414;
C;148;1647379;3;20190318 01:03;2/SP63035;
D;148;1647379;3;20190318 01:03;P;;;;;;
D;148;1647379;3;20190318 01:03;V;;;;;;
B;148;1650529;4;20190318 01:03;;;8;CARNARVON CT;LENNOX HEAD;2478;955.8;M;20190211;20190311;1115000;R2;R;RESIDENCE;;LDH;;0;AP111824;
C;148;1650529;4;20190318 01:03;137/1012771;
D;148;1650529;4;20190318 01:03;P;;;;;;
D;148;1650529;4;20190318 01:03;V;;;;;;
B;148;1653428;5;20190318 01:03;;;80;EMIGRANT CROSSING;KNOCKROW;2479;4.805;H;20190125;20190308;1325000;P;R;RESIDENCE;;PD;;0;AP109032;
C;148;1653428;5;20190318 01:03;1/601234 144/755725;
D;148;1653428;5;20190318 01:03;P;;;;;;
D;148;1653428;5;20190318 01:03;P;;;;;;
D;148;1653428;5;20190318 01:03;V;;;;;;
B;148;1658700;6;20190318 01:03;;;23;SMITHS LANE;WOLLONGBAR;2477;825.2;M;20190208;20190311;570000;R2;R;RESIDENCE;;ADW;;0;AP112916;
C;148;1658700;6;20190318 01:03;36/777948;
D;148;1658700;6;20190318 01:03;P;;;;;;
D;148;1658700;6;20190318 01:03;P;;;;;;
D;148;1658700;6;20190318 01:03;V;;;;;;
B;148;4180240;7;20190318 01:03;;;215;DUCK CREEK MOUNTAIN RD;ALSTONVILLE;2477;56.49;H;20190221;20190312;775000;RU1;3;FARM;;RGG;;0;AP116294;
C;148;4180240;7;20190318 01:03;8/1084702;
D;148;4180240;7;20190318 01:03;P;;;;;;
D;148;4180240;7;20190318 01:03;V;;;;;;
B;148;3531170;8;20190318 01:03;;;4;IRONBARK RD;BALLINA;2478;501.3;M;20190211;20190313;575000;R2;R;RESIDENCE;;AAK;;0;AP117131;
C;148;3531170;8;20190318 01:03;41/1148641;
D;148;3531170;8;20190318 01:03;P;;;;;;
D;148;3531170;8;20190318 01:03;P;;;;;;
D;148;3531170;8;20190318 01:03;V;;;;;;
B;148;3586047;9;20190318 01:03;;;12;MEGAN CRES;LENNOX HEAD;2478;1000;M;20181002;20190308;1150000;R3;R;RESIDENCE;;LDJ;;0;AP109923;
C;148;3586047;9;20190318 01:03;37/1165840;
D;148;3586047;9;20190318 01:03;P;;;;;;
D;148;3586047;9;20190318 01:03;V;;;;;;
B;148;2824863;10;20190318 01:03;;201;3;GRANDVIEW ST;EAST BALLINA;2478;100;M;20190212;20190312;450000;;R;RESIDENCE;26;;;0;AP114964;
C;148;2824863;10;20190318 01:03;26/SP73852;
D;148;2824863;10;20190318 01:03;P;;;;;;
D;148;2824863;10;20190318 01:03;V;;;;;;
D;148;2824863;10;20190318 01:03;V;;;;;;
B;148;3656764;11;20190318 01:03;;;488;URALBA RD;LYNWOOD;2477;9.355;H;20190221;20190312;775000;RU1;3;FARM;;RDD;;0;AP116291;
C;148;3656764;11;20190318 01:03;32/863268 4/1174185;
D;148;3656764;11;20190318 01:03;P;;;;;;
D;148;3656764;11;20190318 01:03;V;;;;;;
Z;51;11;11;27;
