A;RTSALEDATA;302;20200210 01:08;VALNET;
B;302;2907074;1;20200210 01:08;;;17;GLENCOE ST;GLENCOE;2365;3730;M;20191107;20200131;80000;RU5;V;VACANT LAND;;AZG;;0;AP870707;
C;302;2907074;1;20200210 01:08;1, 2/8/758450;
D;302;2907074;1;20200210 01:08;P;;;;;;
D;302;2907074;1;20200210 01:08;P;;;;;;
D;302;2907074;1;20200210 01:08;V;;;;;;
B;302;1848415;2;20200210 01:08;;;74;WENTWORTH ST;GLEN INNES;2370;809.4;M;20200106;20200131;180000;R1;R;RESIDENCE;;AAB;;0;AP871260;
C;302;1848415;2;20200210 01:08;B/327140;
D;302;1848415;2;20200210 01:08;P;;;;;;
D;302;1848415;2;20200210 01:08;V;;;;;;
D;302;1848415;2;20200210 01:08;V;;;;;;
B;302;1846140;3;20200210 01:08;;;251;NEW ENGLAND HWY;GLEN INNES;2370;80.15;H;20181113;20181218;1176750;RU1;3;FARM;;REJ;;0;AP759273;
C;302;1846140;3;20200210 01:08;A, B, D/150684 1/745717 1/783263;
D;302;1846140;3;20200210 01:08;P;;;;;;
D;302;1846140;3;20200210 01:08;V;;;;;;
B;302;3212562;4;20200210 01:08;;;484;FURRACABAD RD;GLEN INNES;2370;164.3;H;20190510;20190621;2575000;RU1;3;FARMING;;RSW;;0;AP759235;
C;302;3212562;4;20200210 01:08;109, 110, 111, 112, 113/1834 4/112873 502, 504, 505/753282 B/950720;
D;302;3212562;4;20200210 01:08;P;;;;;;
D;302;3212562;4;20200210 01:08;V;;;;;;
D;302;3212562;4;20200210 01:08;V;;;;;;
D;302;3212562;4;20200210 01:08;V;;;;;;
B;302;3996045;5;20200210 01:08;;;281;MEADE ST;GLEN INNES;2370;2228;M;20191220;20200203;240000;R1;R;RESIDENCE;;AAA;;0;AP875861;
C;302;3996045;5;20200210 01:08;36/2292 681/753282;
D;302;3996045;5;20200210 01:08;P;;;;;;
D;302;3996045;5;20200210 01:08;V;;;;;;
Z;26;5;5;14;
