A;RTSALEDATA;268;20191118 01:10;VALNET;
B;268;310128;1;20191118 01:10;;;31;MACINTOSH ST;FORSTER;2428;537.5;M;20191016;20191113;295000;R3;R;RESIDENCE;;AAH;;0;AP680226;
C;268;310128;1;20191118 01:10;29/3/20974;
D;268;310128;1;20191118 01:10;P;;;;;;
D;268;310128;1;20191118 01:10;P;;;;;;
D;268;310128;1;20191118 01:10;V;;;;;;
B;268;318268;2;20191118 01:10;;;38;GREEN POINT DR;GREEN POINT;2428;581.7;M;20191011;20191108;550000;RU5;R;RESIDENCE;;ADL;;0;AP669760;
C;268;318268;2;20191118 01:10;133/31825;
D;268;318268;2;20191118 01:10;P;;;;;;
D;268;318268;2;20191118 01:10;P;;;;;;
D;268;318268;2;20191118 01:10;V;;;;;;
D;268;318268;2;20191118 01:10;V;;;;;;
B;268;328236;3;20191118 01:10;;;20;CROWN CL;TARBUCK BAY;2428;557.8;M;20191001;20191112;123000;RU5;V;VACANT LAND;;AAT;;0;AP676091;
C;268;328236;3;20191118 01:10;65/249056;
D;268;328236;3;20191118 01:10;P;;;;;;
D;268;328236;3;20191118 01:10;P;;;;;;
D;268;328236;3;20191118 01:10;V;;;;;;
B;268;2848525;4;20191118 01:10;;;10;HURDZANS REACH;TALLWOODS VILLAGE;2430;1139;M;20190815;20191108;150000;R1;V;VACANT LAND;;AER;;0;AP670925;
C;268;2848525;4;20191118 01:10;506/1031506;
D;268;2848525;4;20191118 01:10;P;;;;;;
D;268;2848525;4;20191118 01:10;P;;;;;;
D;268;2848525;4;20191118 01:10;V;;;;;;
B;268;2843629;5;20191118 01:10;;27;32;LEWIS ST;OLD BAR;2430;;;20191010;20191108;195000;;R;RESIDENCE;67;;;0;AP669554;
C;268;2843629;5;20191118 01:10;67/SP68272;
D;268;2843629;5;20191118 01:10;P;;;;;;
D;268;2843629;5;20191118 01:10;V;;;;;;
B;268;2843629;6;20191118 01:10;;31;32;LEWIS ST;OLD BAR;2430;;;20191011;20191108;215000;;R;RESIDENCE;71;;;0;AP668505;
C;268;2843629;6;20191118 01:10;71/SP68272;
D;268;2843629;6;20191118 01:10;P;;;;;;
D;268;2843629;6;20191118 01:10;V;;;;;;
D;268;2843629;6;20191118 01:10;V;;;;;;
B;268;4185086;7;20191118 01:10;;;87;BOAMBEE ST;HARRINGTON;2427;954.7;M;20191022;20191111;315000;R1;V;VACANT LAND;;ADF;;0;AP671486;
C;268;4185086;7;20191118 01:10;3055/1247982;
D;268;4185086;7;20191118 01:10;P;;;;;;
D;268;4185086;7;20191118 01:10;P;;;;;;
D;268;4185086;7;20191118 01:10;V;;;;;;
B;268;3174546;8;20191118 01:10;;6;142;SOUTH ST;TUNCURRY;2428;168;M;20190906;20191108;380000;;R;RESIDENCE;8;;;0;AP668159;
C;268;3174546;8;20191118 01:10;8/SP100235;
D;268;3174546;8;20191118 01:10;P;;;;;;
D;268;3174546;8;20191118 01:10;V;;;;;;
B;268;4238708;9;20191118 01:10;;;6;KING VALLEY DR;TAREE;2430;1050;M;20191010;20191112;218000;R1;V;VACANT LAND;;ACL;;0;AP675995;
C;268;4238708;9;20191118 01:10;5/1256314;
D;268;4238708;9;20191118 01:10;P;;;;;;
D;268;4238708;9;20191118 01:10;P;;;;;;
D;268;4238708;9;20191118 01:10;V;;;;;;
B;268;4158822;10;20191118 01:10;;2;22;MARGINA CL;TUNCURRY;2428;297;M;20191016;20191113;505000;;R;RESIDENCE;2;;;0;AP678622;
C;268;4158822;10;20191118 01:10;2/SP98370;
D;268;4158822;10;20191118 01:10;P;;;;;;
D;268;4158822;10;20191118 01:10;P;;;;;;
D;268;4158822;10;20191118 01:10;V;;;;;;
D;268;4158822;10;20191118 01:10;V;;;;;;
B;268;1781552;11;20191118 01:10;;;11;BANGALOW PL;TAREE;2430;4149;M;20190815;20191114;110000;R1;V;VACANT LAND;;ABR;;0;AP681630;
C;268;1781552;11;20191118 01:10;42/263845;
D;268;1781552;11;20191118 01:10;P;;;;;;
D;268;1781552;11;20191118 01:10;V;;;;;;
B;268;1779287;12;20191118 01:10;;;10;WEST ST;COOPERNOOK;2426;2024;M;20190928;20191108;307000;RU5;R;RESIDENCE;;RJG;;0;AP667592;
C;268;1779287;12;20191118 01:10;3/1128603;
D;268;1779287;12;20191118 01:10;P;;;;;;
D;268;1779287;12;20191118 01:10;V;;;;;;
B;268;1788145;13;20191118 01:10;;;5;CEDAR PARTY RD;TAREE;2430;1201;M;20191016;20191113;285000;R1;R;RESIDENCE;;ACL;;0;AP679702;
C;268;1788145;13;20191118 01:10;210/754449;
D;268;1788145;13;20191118 01:10;P;;;;;;
D;268;1788145;13;20191118 01:10;P;;;;;;
D;268;1788145;13;20191118 01:10;V;;;;;;
B;268;1789295;14;20191118 01:10;;;339;DARGAVILLES RD;NABIAC;2312;5.906;H;20191002;20191111;530000;RU1;R;RESIDENCE;;RKQ;;0;AP671916;
C;268;1789295;14;20191118 01:10;2/248926;
D;268;1789295;14;20191118 01:10;P;;;;;;
D;268;1789295;14;20191118 01:10;P;;;;;;
D;268;1789295;14;20191118 01:10;V;;;;;;
B;268;1779539;15;20191118 01:10;;;1661;BULGA RD;MARLEE;2429;4047;M;20191003;20191114;200000;RU1;3;SHOP;;RLA;;0;AP681290;
C;268;1779539;15;20191118 01:10;1/533916;
D;268;1779539;15;20191118 01:10;P;;;;;;
D;268;1779539;15;20191118 01:10;P;;;;;;
D;268;1779539;15;20191118 01:10;V;;;;;;
B;268;1771666;16;20191118 01:10;;;11;FIGTREE DR;DIAMOND BEACH;2430;1.626;H;20191004;20191108;810000;R5;R;RESIDENCE;;AEF;;0;AP670922;
C;268;1771666;16;20191118 01:10;76/806918;
D;268;1771666;16;20191118 01:10;P;;;;;;
D;268;1771666;16;20191118 01:10;P;;;;;;
D;268;1771666;16;20191118 01:10;V;;;;;;
D;268;1771666;16;20191118 01:10;V;;;;;;
B;268;1774299;17;20191118 01:10;;;19 A;MOLONG RD;OLD BAR;2430;450;M;20190923;20191113;340000;R1;R;RESIDENCE;;ASN;;0;AP678405;
C;268;1774299;17;20191118 01:10;300/862230;
D;268;1774299;17;20191118 01:10;P;;;;;;
D;268;1774299;17;20191118 01:10;V;;;;;;
B;268;1782576;18;20191118 01:10;;;116;CORNWALL ST;TAREE;2430;550.1;M;20191025;20191112;223000;R1;R;RESIDENCE;;ABE;;0;AP675334;
C;268;1782576;18;20191118 01:10;4A/406135;
D;268;1782576;18;20191118 01:10;P;;;;;;
D;268;1782576;18;20191118 01:10;P;;;;;;
D;268;1782576;18;20191118 01:10;V;;;;;;
B;268;1785170;19;20191118 01:10;;;1 A;MAIDEN AVE;TAREE;2430;444.9;M;20191015;20191108;310000;R1;R;RESIDENCE;;AAN;;0;AP668204;
C;268;1785170;19;20191118 01:10;2/879104;
D;268;1785170;19;20191118 01:10;P;;;;;;
D;268;1785170;19;20191118 01:10;P;;;;;;
D;268;1785170;19;20191118 01:10;V;;;;;;
B;268;1782673;20;20191118 01:10;;;19;COWAN RD;TAREE;2430;695.6;M;20191004;20191108;440000;R1;R;RESIDENCE;;AAN;;0;AP669548;
C;268;1782673;20;20191118 01:10;5/230261;
D;268;1782673;20;20191118 01:10;P;;;;;;
D;268;1782673;20;20191118 01:10;V;;;;;;
D;268;1782673;20;20191118 01:10;V;;;;;;
B;268;1787566;21;20191118 01:10;MACQUARIE MALL;6;81;VICTORIA ST;TAREE;2430;;;20190926;20191107;75000;;3;SHOP;6;;;0;AP664621;
C;268;1787566;21;20191118 01:10;6/SP20733;
D;268;1787566;21;20191118 01:10;P;;;;;;
D;268;1787566;21;20191118 01:10;V;;;;;;
B;268;1785815;22;20191118 01:10;;;24;OMARU CRES;TAREE;2430;992;M;20191104;20191113;110000;R1;R;RESIDENCE;;ABR;;33;AP680238;
C;268;1785815;22;20191118 01:10;21/246012;
D;268;1785815;22;20191118 01:10;P;;;;;;
D;268;1785815;22;20191118 01:10;P;;;;;;
D;268;1785815;22;20191118 01:10;V;;;;;;
D;268;1785815;22;20191118 01:10;V;;;;;;
D;268;1785815;22;20191118 01:10;V;;;;;;
B;268;1777827;23;20191118 01:10;;;24;HIGH ST;HARRINGTON;2427;448.9;M;20190930;20191111;680000;R1;R;RESIDENCE;;ADD;;0;AP671853;
C;268;1777827;23;20191118 01:10;2/3/758502;
D;268;1777827;23;20191118 01:10;P;;;;;;
D;268;1777827;23;20191118 01:10;P;;;;;;
D;268;1777827;23;20191118 01:10;V;;;;;;
D;268;1777827;23;20191118 01:10;V;;;;;;
B;268;1778041;24;20191118 01:10;;;44;MINAMURRA DR;HARRINGTON;2427;565.3;M;20191004;20191111;425000;R1;R;RESIDENCE;;ADE;;0;AP671508;
C;268;1778041;24;20191118 01:10;72/259628;
D;268;1778041;24;20191118 01:10;P;;;;;;
D;268;1778041;24;20191118 01:10;V;;;;;;
B;268;1786151;25;20191118 01:10;;;8;PETTITT AVE;TAREE;2430;663.9;M;20190927;20191108;386000;R1;R;RESIDENCE;;AAN;;0;AP668203;
C;268;1786151;25;20191118 01:10;4/236867;
D;268;1786151;25;20191118 01:10;P;;;;;;
D;268;1786151;25;20191118 01:10;P;;;;;;
D;268;1786151;25;20191118 01:10;V;;;;;;
D;268;1786151;25;20191118 01:10;V;;;;;;
B;268;1778189;26;20191118 01:10;;1;3;SANDPIPER CL;HARRINGTON;2427;;;20191016;20191113;324000;;R;RESIDENCE;1;;;0;AP680326;
C;268;1778189;26;20191118 01:10;1/SP20258;
D;268;1778189;26;20191118 01:10;P;;;;;;
D;268;1778189;26;20191118 01:10;V;;;;;;
D;268;1778189;26;20191118 01:10;V;;;;;;
B;268;1781092;27;20191118 01:10;;;3961;WALLANBAH RD;NABIAC;2312;1012;M;20191014;20191113;250000;RU1;R;RESIDENCE;;RKK;;0;AP678894;
C;268;1781092;27;20191118 01:10;12/A/7818;
D;268;1781092;27;20191118 01:10;P;;;;;;
D;268;1781092;27;20191118 01:10;P;;;;;;
D;268;1781092;27;20191118 01:10;V;;;;;;
B;268;3549073;28;20191118 01:10;;;;ULMARRA CRES;NORTH ARM COVE;2324;758.8;M;20191108;20191111;20000;RU2;V;VACANT LAND;;RRY;;0;AP674224;
C;268;3549073;28;20191118 01:10;2310/12277;
D;268;3549073;28;20191118 01:10;P;;;;;;
