A;RTSALEDATA;272;20201005 01:04;VALNET;
B;272;2936397;1;20201005 01:04;;;98;SHERWOOD PL;ROYALLA;2620;4.024;H;20200819;20200930;755000;E4;R;RESIDENCE;;RHS;;0;AQ437359;
C;272;2936397;1;20201005 01:04;71/1044802;
D;272;2936397;1;20201005 01:04;P;;;;;;
D;272;2936397;1;20201005 01:04;P;;;;;;
D;272;2936397;1;20201005 01:04;V;;;;;;
D;272;2936397;1;20201005 01:04;V;;;;;;
B;272;4188897;2;20201005 01:04;;;90;MOUNT PLEASANT DR;GOOGONG;2620;4.044;H;20200814;20200925;675000;E4;V;VACANT LAND;;RHS;;0;AQ424249;
C;272;4188897;2;20201005 01:04;22/271178;
D;272;4188897;2;20201005 01:04;P;;;;;;
D;272;4188897;2;20201005 01:04;V;;;;;;
D;272;4188897;2;20201005 01:04;V;;;;;;
B;272;4197520;3;20201005 01:04;;;98;MARY ST;GOOGONG;2620;420;M;20190912;20200930;601100;R1;R;RESIDENCE;;DGA;;0;AQ435125;
C;272;4197520;3;20201005 01:04;162/1246785;
D;272;4197520;3;20201005 01:04;P;;;;;;
D;272;4197520;3;20201005 01:04;P;;;;;;
D;272;4197520;3;20201005 01:04;V;;;;;;
B;272;459065;4;20201005 01:04;;;37;FERGUS RD;QUEANBEYAN;2620;588.1;M;20200910;20200925;500000;R2;R;RESIDENCE;;AFB;;0;AQ422484;
C;272;459065;4;20201005 01:04;34/13295;
D;272;459065;4;20201005 01:04;P;;;;;;
D;272;459065;4;20201005 01:04;V;;;;;;
D;272;459065;4;20201005 01:04;V;;;;;;
B;272;456527;5;20201005 01:04;;;22;CHRISTOPHER CRES;KARABAR;2620;600.7;M;20200819;20200930;560000;R2;R;RESIDENCE;;AND;;0;AQ437098;
C;272;456527;5;20201005 01:04;12/220635;
D;272;456527;5;20201005 01:04;P;;;;;;
D;272;456527;5;20201005 01:04;V;;;;;;
D;272;456527;5;20201005 01:04;V;;;;;;
B;272;456955;6;20201005 01:04;;;125;COOMA ST;KARABAR;2620;442.6;M;20200825;20200928;569500;R2;R;RESIDENCE;;AFB;;0;AQ429555;
C;272;456955;6;20201005 01:04;25/12746;
D;272;456955;6;20201005 01:04;P;;;;;;
D;272;456955;6;20201005 01:04;P;;;;;;
D;272;456955;6;20201005 01:04;V;;;;;;
B;272;462763;7;20201005 01:04;;;73;MORELLA AVE;JERRABOMBERRA;2619;1089;M;20200901;20201001;970000;R2;R;RESIDENCE;;DNK;;0;AQ440648;
C;272;462763;7;20201005 01:04;55/876161;
D;272;462763;7;20201005 01:04;P;;;;;;
D;272;462763;7;20201005 01:04;P;;;;;;
D;272;462763;7;20201005 01:04;V;;;;;;
D;272;462763;7;20201005 01:04;V;;;;;;
B;272;462914;8;20201005 01:04;;;51;MORTON ST;CRESTWOOD;2620;1081;M;20200907;20200928;679500;R3;R;RESIDENCE;;ARG;;0;AQ429446;
C;272;462914;8;20201005 01:04;72/8874;
D;272;462914;8;20201005 01:04;P;;;;;;
D;272;462914;8;20201005 01:04;V;;;;;;
B;272;457676;9;20201005 01:04;;2;17;HAKEA ST;KARABAR;2620;;;20200827;20200925;425000;;R;RESIDENCE;2;;;0;AQ422291;
C;272;457676;9;20201005 01:04;2/SP32819;
D;272;457676;9;20201005 01:04;P;;;;;;
D;272;457676;9;20201005 01:04;P;;;;;;
