A;RTSALEDATA;300;20250915 01:09;VALNET;
B;300;1842736;1;20250915 01:09;;;16;BYRNES ST;BINGARA;2404;948.5;M;20250820;20250905;600000;RU5;R;RESIDENCE;;ABB;;;AV398131;
C;300;1842736;1;20250915 01:09;A/390871;
D;300;1842736;1;20250915 01:09;P;;;;;;
D;300;1842736;1;20250915 01:09;P;;;;;;
D;300;1842736;1;20250915 01:09;V;;;;;;
D;300;1842736;1;20250915 01:09;V;;;;;;
B;300;1842898;2;20250915 01:09;;;60;FINCH ST;BINGARA;2404;3035;M;20250820;20250905;675000;RU5;R;RESIDENCE;;ABB;;;AV398117;
C;300;1842898;2;20250915 01:09;2/218165 1/504542;
D;300;1842898;2;20250915 01:09;P;;;;;;
D;300;1842898;2;20250915 01:09;P;;;;;;
D;300;1842898;2;20250915 01:09;V;;;;;;
D;300;1842898;2;20250915 01:09;V;;;;;;
B;300;2688456;3;20250915 01:09;;;43;ADAMS SCRUB RD;DELUNGRA;2403;3035;M;20250729;20250909;150000;RU1;V;VACANT LAND;;ROV;;;AV404638;
C;300;2688456;3;20250915 01:09;9, 10, 11/1/758578;
D;300;2688456;3;20250915 01:09;P;;;;;;
D;300;2688456;3;20250915 01:09;V;;;;;;
D;300;2688456;3;20250915 01:09;V;;;;;;
B;300;3695548;4;20250915 01:09;;;671;OREGON RD;WARIALDA;2402;40.58;H;20250808;20250905;505000;RU1;3;FARM;;RRF;;;AV396246;
C;300;3695548;4;20250915 01:09;8/715651 Enclosure Permit 669533;
D;300;3695548;4;20250915 01:09;P;;;;;;
D;300;3695548;4;20250915 01:09;P;;;;;;
D;300;3695548;4;20250915 01:09;V;;;;;;
B;300;3405668;5;20250915 01:09;LINTON VALE;;733;UPPER WHITLOW RD;WHITLOW;2404;97.67;H;20250807;20250905;892500;RU1;3;FARM;;RFS;;;AV396249;
C;300;3405668;5;20250915 01:09;1/1118418;
D;300;3405668;5;20250915 01:09;P;;;;;;
D;300;3405668;5;20250915 01:09;P;;;;;;
D;300;3405668;5;20250915 01:09;V;;;;;;
D;300;3405668;5;20250915 01:09;V;;;;;;
Z;30;5;5;18;
