A;RTSALEDATA;144;20190225 01:14;VALNET;
B;144;1587473;1;20190225 01:14;;19;33;GANNONS RD;CARINGBAH;2229;;;20181221;20190220;683500;;R;RESIDENCE;19;;;0;AP74357;
C;144;1587473;1;20190225 01:14;19/SP43006;
D;144;1587473;1;20190225 01:14;P;;;;;;
D;144;1587473;1;20190225 01:14;P;;;;;;
D;144;1587473;1;20190225 01:14;V;;;;;;
D;144;1587473;1;20190225 01:14;V;;;;;;
B;144;1590524;2;20190225 01:14;;;49;GOODACRE AVE;MIRANDA;2228;607;M;20181124;20190218;1060000;R2;R;RESIDENCE;;HEB;;0;AP69760;
C;144;1590524;2;20190225 01:14;15/207137;
D;144;1590524;2;20190225 01:14;P;;;;;;
D;144;1590524;2;20190225 01:14;P;;;;;;
D;144;1590524;2;20190225 01:14;P;;;;;;
D;144;1590524;2;20190225 01:14;V;;;;;;
D;144;1590524;2;20190225 01:14;V;;;;;;
B;144;1582728;3;20190225 01:14;;;22;EPACRIS AVE;CARINGBAH SOUTH;2229;1246;M;20190116;20190206;1600000;R2;R;RESIDENCE;;HAC;;0;AP55913;
C;144;1582728;3;20190225 01:14;48/5606;
D;144;1582728;3;20190225 01:14;P;;;;;;
D;144;1582728;3;20190225 01:14;P;;;;;;
D;144;1582728;3;20190225 01:14;V;;;;;;
D;144;1582728;3;20190225 01:14;V;;;;;;
B;144;1590903;4;20190225 01:14;;6;23;GOSPORT ST;CRONULLA;2230;;;20181214;20190215;730000;;R;RESIDENCE;6;;;0;AP66148;
C;144;1590903;4;20190225 01:14;6/SP921;
D;144;1590903;4;20190225 01:14;P;;;;;;
D;144;1590903;4;20190225 01:14;V;;;;;;
B;144;1590903;5;20190225 01:14;;15;23;GOSPORT ST;CRONULLA;2230;;;20181214;20190215;730000;;R;RESIDENCE;15;;;0;AP66148;
C;144;1590903;5;20190225 01:14;15/SP921;
D;144;1590903;5;20190225 01:14;P;;;;;;
D;144;1590903;5;20190225 01:14;V;;;;;;
B;144;1593570;6;20190225 01:14;;;10;HILL ST;WOOLOOWARE;2230;549.7;M;20190116;20190218;1550000;R2;R;RESIDENCE;;HAM;;0;AP69238;
C;144;1593570;6;20190225 01:14;1/866177;
D;144;1593570;6;20190225 01:14;P;;;;;;
D;144;1593570;6;20190225 01:14;P;;;;;;
D;144;1593570;6;20190225 01:14;V;;;;;;
D;144;1593570;6;20190225 01:14;V;;;;;;
B;144;1577725;7;20190225 01:14;;5;21;CROYDON ST;CRONULLA;2230;;;20190108;20190219;760000;;R;RESIDENCE;5;;;0;AP70974;
C;144;1577725;7;20190225 01:14;5/SP14542;
D;144;1577725;7;20190225 01:14;P;;;;;;
D;144;1577725;7;20190225 01:14;V;;;;;;
D;144;1577725;7;20190225 01:14;V;;;;;;
B;144;1593785;8;20190225 01:14;;;28;HOLLY ST;CARINGBAH SOUTH;2229;588.1;M;20181211;20190212;1280000;R2;R;RESIDENCE;;HAC;;0;AP67282;
C;144;1593785;8;20190225 01:14;9/31293;
D;144;1593785;8;20190225 01:14;P;;;;;;
D;144;1593785;8;20190225 01:14;V;;;;;;
D;144;1593785;8;20190225 01:14;V;;;;;;
B;144;1588564;9;20190225 01:14;;;6;GEORGES RIVER RD;OYSTER BAY;2225;587.49;M;20181216;20190220;935000;R2;R;RESIDENCE;;HAP;;0;AP75049;
C;144;1588564;9;20190225 01:14;499/14716;
D;144;1588564;9;20190225 01:14;P;;;;;;
D;144;1588564;9;20190225 01:14;P;;;;;;
D;144;1588564;9;20190225 01:14;V;;;;;;
B;144;1596833;10;20190225 01:14;;;57;KANGAROO POINT RD;KANGAROO POINT;2224;1221.1;M;20181205;20190219;3800000;E3;R;RESIDENCE;;WFE;;0;AP70922;
C;144;1596833;10;20190225 01:14;20/11338 Shared use Licence 507356;
D;144;1596833;10;20190225 01:14;P;;;;;;
D;144;1596833;10;20190225 01:14;P;;;;;;
D;144;1596833;10;20190225 01:14;V;;;;;;
B;144;1580765;11;20190225 01:14;;;19;DWYER ST;GYMEA;2227;696.77;M;20181124;20190218;1040000;R2;R;RESIDENCE;;HEA;;0;AP68352;
C;144;1580765;11;20190225 01:14;86/9983;
D;144;1580765;11;20190225 01:14;P;;;;;;
D;144;1580765;11;20190225 01:14;P;;;;;;
D;144;1580765;11;20190225 01:14;V;;;;;;
B;144;1578314;12;20190225 01:14;;14;3;CURTIS ST;CARINGBAH;2229;;;20190111;20190219;485000;;R;RESIDENCE;14;;;0;AP75336;
C;144;1578314;12;20190225 01:14;14/SP6168;
D;144;1578314;12;20190225 01:14;P;;;;;;
D;144;1578314;12;20190225 01:14;V;;;;;;
B;144;1584236;13;20190225 01:14;;34;59;EWOS PDE;CRONULLA;2230;;;20181207;20190218;1010000;;R;RESIDENCE;34;;;0;AP68148;
C;144;1584236;13;20190225 01:14;34/SP8857;
D;144;1584236;13;20190225 01:14;P;;;;;;
D;144;1584236;13;20190225 01:14;V;;;;;;
B;144;1611043;14;20190225 01:14;;17;2;RAILWAY CRES;JANNALI;2226;;;20181129;20190221;610000;;R;RESIDENCE;17;;;0;AP77720;
C;144;1611043;14;20190225 01:14;17/SP19311;
D;144;1611043;14;20190225 01:14;P;;;;;;
D;144;1611043;14;20190225 01:14;V;;;;;;
D;144;1611043;14;20190225 01:14;V;;;;;;
B;144;1624560;15;20190225 01:14;;5;48;SEAVIEW ST;CRONULLA;2230;;;20181024;20190129;433000;;R;RESIDENCE;5;;;0;AP67582;
C;144;1624560;15;20190225 01:14;5/SP147;
D;144;1624560;15;20190225 01:14;P;;;;;;
D;144;1624560;15;20190225 01:14;V;;;;;;
B;144;1629929;16;20190225 01:14;;25;429;THE BOULEVARDE;KIRRAWEE;2232;;;20190118;20190215;712500;;R;RESIDENCE;31;;;0;AP64725;
C;144;1629929;16;20190225 01:14;31/SP34696;
