A;RTSALEDATA;088;20190225 01:13;VALNET;
B;088;786206;1;20190225 01:13;;3;110;KURRABA RD;NEUTRAL BAY;2089;;;20190116;20190207;1405000;;R;RESIDENCE;3;;;0;AP62420;
C;088;786206;1;20190225 01:13;3/SP16345;
D;088;786206;1;20190225 01:13;P;;;;;;
D;088;786206;1;20190225 01:13;P;;;;;;
D;088;786206;1;20190225 01:13;V;;;;;;
B;088;770671;2;20190225 01:13;;17;100;BAY RD;WAVERTON;2060;;;20181024;20190214;70730;;R;RESIDENCE;17;;;0;AP65640;
C;088;770671;2;20190225 01:13;17/SP34477;
D;088;770671;2;20190225 01:13;P;;;;;;
D;088;770671;2;20190225 01:13;P;;;;;;
D;088;770671;2;20190225 01:13;V;;;;;;
D;088;770671;2;20190225 01:13;V;;;;;;
B;088;778825;3;20190225 01:13;;27;2;EAST CRESCENT ST;MCMAHONS POINT;2060;;;20180124;20190220;570000;;R;RESIDENCE;12;;;0;AP74205;
C;088;778825;3;20190225 01:13;12/SP9676;
D;088;778825;3;20190225 01:13;P;;;;;;
D;088;778825;3;20190225 01:13;V;;;;;;
B;088;776216;4;20190225 01:13;;;21;CHRISTIE ST;WOLLSTONECRAFT;2065;297.2;M;20181215;20190218;1280000;R4;R;RESIDENCE;;RHA;;0;AP69783;
C;088;776216;4;20190225 01:13;1/168787;
D;088;776216;4;20190225 01:13;P;;;;;;
D;088;776216;4;20190225 01:13;V;;;;;;
B;088;781565;5;20190225 01:13;;8;7;GRASMERE RD;CREMORNE;2090;;;20190218;20190218;1200000;;R;RESIDENCE;8;;;0;AP69053;
C;088;781565;5;20190225 01:13;8/SP22049;
D;088;781565;5;20190225 01:13;P;;;;;;
D;088;781565;5;20190225 01:13;V;;;;;;
B;088;771426;6;20190225 01:13;;3;33;BELMONT AVE;WOLLSTONECRAFT;2065;;;20190129;20190219;1302000;;R;RESIDENCE;3;;;0;AP70339;
C;088;771426;6;20190225 01:13;3/SP16452;
D;088;771426;6;20190225 01:13;P;;;;;;
D;088;771426;6;20190225 01:13;V;;;;;;
B;088;785067;7;20190225 01:13;;405;40;KING ST;WOLLSTONECRAFT;2065;;;20181222;20190204;1177500;;R;RESIDENCE;35;;;0;AP69962;
C;088;785067;7;20190225 01:13;35/SP61409;
D;088;785067;7;20190225 01:13;P;;;;;;
D;088;785067;7;20190225 01:13;V;;;;;;
B;088;790979;8;20190225 01:13;;6;1;MORDEN ST;CAMMERAY;2062;;;20190205;20190221;640000;;R;RESIDENCE;6;;;0;AP76626;
C;088;790979;8;20190225 01:13;6/SP32423;
D;088;790979;8;20190225 01:13;P;;;;;;
