A;RTSALEDATA;090;20251117 01:07;VALNET;
B;090;886070;1;20251117 01:07;;4;324;PITTWATER RD;EAST RYDE;2113;;;20250927;20251111;1950000;;R;RESIDENCE;4;;;;AV599065;
C;090;886070;1;20251117 01:07;4/SP67575;
D;090;886070;1;20251117 01:07;P;;;;;;
D;090;886070;1;20251117 01:07;V;;;;;;
D;090;886070;1;20251117 01:07;V;;;;;;
B;090;4170021;2;20251117 01:07;;1314;1;NETWORK PL;NORTH RYDE;2113;;;20251001;20251112;865000;;R;RESIDENCE;195;;;;AV602405;
C;090;4170021;2;20251117 01:07;195/SP98059;
D;090;4170021;2;20251117 01:07;P;;;;;;
D;090;4170021;2;20251117 01:07;V;;;;;;
D;090;4170021;2;20251117 01:07;V;;;;;;
B;090;4226565;3;20251117 01:07;;6;2;JUNCTION ST;RYDE;2112;;;20250927;20251110;687000;;R;RESIDENCE;6;;;;AV594494;
C;090;4226565;3;20251117 01:07;6/SP99712;
D;090;4226565;3;20251117 01:07;P;;;;;;
D;090;4226565;3;20251117 01:07;P;;;;;;
D;090;4226565;3;20251117 01:07;V;;;;;;
D;090;4226565;3;20251117 01:07;V;;;;;;
B;090;4136508;4;20251117 01:07;;606;255;MORRISON RD;RYDE;2112;116;M;20250926;20251107;1330000;;R;RESIDENCE;169;;;;AV589401;
C;090;4136508;4;20251117 01:07;169/SP97574;
D;090;4136508;4;20251117 01:07;P;;;;;;
D;090;4136508;4;20251117 01:07;V;;;;;;
D;090;4136508;4;20251117 01:07;V;;;;;;
B;090;4173612;5;20251117 01:07;;107;3;NETWORK PL;NORTH RYDE;2113;77;M;20250930;20251111;650000;;R;RESIDENCE;20;;;;AV598716;
C;090;4173612;5;20251117 01:07;20/SP98060;
D;090;4173612;5;20251117 01:07;P;;;;;;
D;090;4173612;5;20251117 01:07;V;;;;;;
B;090;6014204;6;20251117 01:07;;;342;MORRISON RD;RYDE;2112;327.7;M;20250911;20251113;2720000;R2;R;RESIDENCE;;ES2;;;AV608211;
C;090;6014204;6;20251117 01:07;1/1317787;
D;090;6014204;6;20251117 01:07;P;;;;;;
D;090;6014204;6;20251117 01:07;P;;;;;;
D;090;6014204;6;20251117 01:07;V;;;;;;
B;090;6020442;7;20251117 01:07;;;9;RUNDLE PL;GLADESVILLE;2111;290.2;M;20251023;20251106;2830000;R2;R;RESIDENCE;;EJ2;;;AV585452;
C;090;6020442;7;20251117 01:07;1/1304095;
D;090;6020442;7;20251117 01:07;P;;;;;;
D;090;6020442;7;20251117 01:07;P;;;;;;
D;090;6020442;7;20251117 01:07;V;;;;;;
B;090;6019500;8;20251117 01:07;;;117 A;AGINCOURT RD;MARSFIELD;2122;290.3;M;20250822;20251107;2530000;R2;R;RESIDENCE;;EZ2;;;AV591323;
C;090;6019500;8;20251117 01:07;2/1308921;
D;090;6019500;8;20251117 01:07;P;;;;;;
D;090;6019500;8;20251117 01:07;P;;;;;;
D;090;6019500;8;20251117 01:07;V;;;;;;
B;090;6016147;9;20251117 01:07;;;5;MILHAM AVE;EASTWOOD;2122;348.3;M;20250809;20251111;2670000;R2;R;RESIDENCE;;EC2;;;AV600824;
C;090;6016147;9;20251117 01:07;2/1318174;
D;090;6016147;9;20251117 01:07;P;;;;;;
D;090;6016147;9;20251117 01:07;V;;;;;;
B;090;6016843;10;20251117 01:07;;3;100;AGINCOURT RD;MARSFIELD;2122;151;M;20250927;20251110;1230000;;R;RESIDENCE;3;;;;AV595028;
C;090;6016843;10;20251117 01:07;3/SP108697;
D;090;6016843;10;20251117 01:07;P;;;;;;
D;090;6016843;10;20251117 01:07;V;;;;;;
D;090;6016843;10;20251117 01:07;V;;;;;;
