A;RTSALEDATA;272;20200713 01:03;VALNET;
B;272;2970301;1;20200713 01:03;;;1;BLUESTONE GDNS;JERRABOMBERRA;2619;527.9;M;20200506;20200707;695000;R2;R;RESIDENCE;;DNK;;0;AQ229795;
C;272;2970301;1;20200713 01:03;1/1048410;
D;272;2970301;1;20200713 01:03;P;;;;;;
D;272;2970301;1;20200713 01:03;V;;;;;;
B;272;4188338;2;20200713 01:03;;;5;CHAMPION LANE;BUNGENDORE;2621;794;M;20200605;20200703;300000;R1;V;VACANT LAND;;RBA;;0;AQ223168;
C;272;4188338;2;20200713 01:03;2/1249941;
D;272;4188338;2;20200713 01:03;P;;;;;;
D;272;4188338;2;20200713 01:03;P;;;;;;
D;272;4188338;2;20200713 01:03;V;;;;;;
D;272;4188338;2;20200713 01:03;V;;;;;;
B;272;467089;3;20200713 01:03;;;2;WARATAH ST;KARABAR;2620;632.3;M;20200513;20200703;617000;R2;R;RESIDENCE;;AFB;;0;AQ223826;
C;272;467089;3;20200713 01:03;307/240185;
D;272;467089;3;20200713 01:03;P;;;;;;
D;272;467089;3;20200713 01:03;P;;;;;;
D;272;467089;3;20200713 01:03;V;;;;;;
D;272;467089;3;20200713 01:03;V;;;;;;
B;272;461947;4;20200713 01:03;;;37;MALCOLM RD;KARABAR;2620;600.7;M;20200609;20200707;605665;R2;R;RESIDENCE;;AHC;;0;AQ228926;
C;272;461947;4;20200713 01:03;1/228415;
D;272;461947;4;20200713 01:03;P;;;;;;
D;272;461947;4;20200713 01:03;V;;;;;;
D;272;461947;4;20200713 01:03;V;;;;;;
B;272;462856;5;20200713 01:03;;18;12;MORISSET ST;QUEANBEYAN;2620;;;20200604;20200706;220000;;R;RESIDENCE;18;;;0;AQ226647;
C;272;462856;5;20200713 01:03;18/SP64184;
D;272;462856;5;20200713 01:03;P;;;;;;
D;272;462856;5;20200713 01:03;V;;;;;;
D;272;462856;5;20200713 01:03;V;;;;;;
B;272;480358;6;20200713 01:03;;;145;KIAH RD;BURRA;2620;89.6;H;20200612;20200703;1170000;RU1;R;RESIDENCE;;TBU;;0;AQ224827;
C;272;480358;6;20200713 01:03;41/816475 Enclosure Permit 190189;
D;272;480358;6;20200713 01:03;P;;;;;;
D;272;480358;6;20200713 01:03;P;;;;;;
D;272;480358;6;20200713 01:03;V;;;;;;
D;272;480358;6;20200713 01:03;V;;;;;;
B;272;480661;7;20200713 01:03;;;207;MORRISON RD;BYWONG;2621;8;H;20200605;20200707;1060000;E4;R;RESIDENCE;;LBN;;0;AQ229477;
C;272;480661;7;20200713 01:03;11/875653;
D;272;480661;7;20200713 01:03;P;;;;;;
D;272;480661;7;20200713 01:03;P;;;;;;
D;272;480661;7;20200713 01:03;V;;;;;;
D;272;480661;7;20200713 01:03;V;;;;;;
B;272;483480;8;20200713 01:03;;;1311;NORTON RD;WAMBOIN;2620;4;H;20200519;20200703;1840000;E4;R;RESIDENCE;;LBN;;0;AQ222950;
C;272;483480;8;20200713 01:03;25/817665;
D;272;483480;8;20200713 01:03;P;;;;;;
D;272;483480;8;20200713 01:03;P;;;;;;
D;272;483480;8;20200713 01:03;V;;;;;;
D;272;483480;8;20200713 01:03;V;;;;;;
B;272;479967;9;20200713 01:03;;;224;FOXLOW ST;CAPTAINS FLAT;2623;670.3;M;20200609;20200703;290000;RU5;R;RESIDENCE;;VCP;;0;AQ224014;
C;272;479967;9;20200713 01:03;23/6/758223;
D;272;479967;9;20200713 01:03;P;;;;;;
D;272;479967;9;20200713 01:03;V;;;;;;
B;272;4121635;10;20200713 01:03;;;54;ZEALIE BEND;GOOGONG;2620;406;M;20200501;20200703;750000;R1;R;RESIDENCE;;DGA;;0;AQ222561;
C;272;4121635;10;20200713 01:03;42/1240190;
D;272;4121635;10;20200713 01:03;P;;;;;;
D;272;4121635;10;20200713 01:03;P;;;;;;
D;272;4121635;10;20200713 01:03;V;;;;;;
B;272;3193945;11;20200713 01:03;;20;12;WANIASSA ST;QUEANBEYAN EAST;2620;;;20200605;20200708;312500;;R;RESIDENCE;20;;;0;AQ232474;
C;272;3193945;11;20200713 01:03;20/SP74666;
D;272;3193945;11;20200713 01:03;P;;;;;;
D;272;3193945;11;20200713 01:03;V;;;;;;
D;272;3193945;11;20200713 01:03;V;;;;;;
B;272;3727559;12;20200713 01:03;;;27;BAKER CRES;GOOGONG;2620;628;M;20200605;20200703;350000;R1;V;VACANT LAND;;DGA;;0;AQ224050;
C;272;3727559;12;20200713 01:03;168/1185463;
D;272;3727559;12;20200713 01:03;P;;;;;;
D;272;3727559;12;20200713 01:03;V;;;;;;
D;272;3727559;12;20200713 01:03;V;;;;;;
B;272;3655139;13;20200713 01:03;;;46;HIDEAWAY PL;BYWONG;2621;15.8;H;20200518;20200703;665000;E4;R;RESIDENCE;;LBN;;0;AQ223065;
C;272;3655139;13;20200713 01:03;5/1155234;
D;272;3655139;13;20200713 01:03;P;;;;;;
D;272;3655139;13;20200713 01:03;P;;;;;;
D;272;3655139;13;20200713 01:03;V;;;;;;
D;272;3655139;13;20200713 01:03;V;;;;;;
B;272;4303465;14;20200713 01:03;;;350;WIRREANDA RD;WAMBOIN;2620;5940;M;20180820;20200604;110000;;V;VACANT LAND;;;;0;AQ120547;
C;272;4303465;14;20200713 01:03;PT 10/1260562;
D;272;4303465;14;20200713 01:03;P;;;;;;
D;272;4303465;14;20200713 01:03;V;;;;;;
B;272;4285892;15;20200713 01:03;;;64;MARY ST;GOOGONG;2620;422;M;20200611;20200709;298000;R1;V;VACANT LAND;;DGA;;0;AQ235667;
C;272;4285892;15;20200713 01:03;338/1259563;
D;272;4285892;15;20200713 01:03;P;;;;;;
D;272;4285892;15;20200713 01:03;P;;;;;;
D;272;4285892;15;20200713 01:03;V;;;;;;
B;272;4302934;16;20200713 01:03;;;;COOMA RD;BERLANG;2622;3.823;H;20200120;20200528;6345;;V;VACANT LAND;;;;0;AQ173921;
C;272;4302934;16;20200713 01:03;1, 2/1262666;
D;272;4302934;16;20200713 01:03;P;;;;;;
D;272;4302934;16;20200713 01:03;P;;;;;;
D;272;4302934;16;20200713 01:03;V;;;;;;
B;272;4302936;17;20200713 01:03;;;;ARALUEN RD;ARALUEN;2622;3867;M;20200210;20200527;3614;;V;VACANT LAND;;;;0;AQ173965;
C;272;4302936;17;20200713 01:03;5/1263532;
D;272;4302936;17;20200713 01:03;P;;;;;;
D;272;4302936;17;20200713 01:03;V;;;;;;
B;272;4302938;18;20200713 01:03;;;;VICTORIA ST;ARALUEN;2622;1018;M;20200120;20200527;2110;;V;VACANT LAND;;;;0;AQ173975;
C;272;4302938;18;20200713 01:03;4/1262665;
D;272;4302938;18;20200713 01:03;P;;;;;;
D;272;4302938;18;20200713 01:03;P;;;;;;
D;272;4302938;18;20200713 01:03;V;;;;;;
Z;94;18;18;56;
