A;RTSALEDATA;258;20200713 01:03;VALNET;
B;258;4150109;1;20200713 01:03;;;19 A;STONE ST;EARLWOOD;2206;174;M;20200528;20200709;1300000;R3;R;RESIDENCE;;XFF;;0;AQ234366;
C;258;4150109;1;20200713 01:03;119/3/32036;
D;258;4150109;1;20200713 01:03;P;;;;;;
D;258;4150109;1;20200713 01:03;P;;;;;;
D;258;4150109;1;20200713 01:03;V;;;;;;
B;258;4186226;2;20200713 01:03;;202;41;LEONARD ST;BANKSTOWN;2200;107;M;20200616;20200708;560000;;R;RESIDENCE;18;;;0;AQ231423;
C;258;4186226;2;20200713 01:03;18/SP98939;
D;258;4186226;2;20200713 01:03;P;;;;;;
D;258;4186226;2;20200713 01:03;V;;;;;;
B;258;4186226;3;20200713 01:03;;304;41;LEONARD ST;BANKSTOWN;2200;106;M;20200528;20200706;540000;;R;RESIDENCE;28;;;0;AQ226005;
C;258;4186226;3;20200713 01:03;28/SP98939;
D;258;4186226;3;20200713 01:03;P;;;;;;
D;258;4186226;3;20200713 01:03;V;;;;;;
B;258;4207436;4;20200713 01:03;;;24 A;JEAN ST;GREENACRE;2190;325.2;M;20200526;20200707;860000;R2;R;RESIDENCE;;EKA;;0;AQ228670;
C;258;4207436;4;20200713 01:03;2/1220666;
D;258;4207436;4;20200713 01:03;P;;;;;;
D;258;4207436;4;20200713 01:03;P;;;;;;
D;258;4207436;4;20200713 01:03;V;;;;;;
B;258;4240831;5;20200713 01:03;;33;570;CANTERBURY RD;CAMPSIE;2194;102;M;20200526;20200703;610000;;R;RESIDENCE;33;;;0;AQ222066;
C;258;4240831;5;20200713 01:03;33/SP99807;
D;258;4240831;5;20200713 01:03;P;;;;;;
D;258;4240831;5;20200713 01:03;P;;;;;;
D;258;4240831;5;20200713 01:03;V;;;;;;
B;258;4209595;6;20200713 01:03;;;2 A;CLAVERDON AVE;PICNIC POINT;2213;289;M;20200527;20200708;930000;R2;R;RESIDENCE;;SME;;0;AQ231452;
C;258;4209595;6;20200713 01:03;1/1183255;
D;258;4209595;6;20200713 01:03;P;;;;;;
D;258;4209595;6;20200713 01:03;P;;;;;;
D;258;4209595;6;20200713 01:03;V;;;;;;
D;258;4209595;6;20200713 01:03;V;;;;;;
B;258;1346224;7;20200713 01:03;;;8;ELY ST;REVESBY;2212;929.03;M;20200424;20200703;1250000;R2;R;RESIDENCE;;SMG;;0;AQ223969;
C;258;1346224;7;20200713 01:03;37/5/2343;
D;258;1346224;7;20200713 01:03;P;;;;;;
D;258;1346224;7;20200713 01:03;P;;;;;;
D;258;1346224;7;20200713 01:03;V;;;;;;
D;258;1346224;7;20200713 01:03;V;;;;;;
B;258;1338340;8;20200713 01:03;OFF;;;CARLINGFORD ST;SEFTON;2162;325.2;M;20200522;20200706;132000;IN2;V;VACANT LAND;;FAB;;0;AQ225847;
C;258;1338340;8;20200713 01:03;102/878354;
D;258;1338340;8;20200713 01:03;P;;;;;;
D;258;1338340;8;20200713 01:03;V;;;;;;
B;258;1349247;9;20200713 01:03;;;10;GLOUCESTER AVE;PADSTOW;2211;607;M;20200410;20200707;1046000;R2;R;RESIDENCE;;SMC;;0;AQ229699;
C;258;1349247;9;20200713 01:03;38/20572;
D;258;1349247;9;20200713 01:03;P;;;;;;
D;258;1349247;9;20200713 01:03;P;;;;;;
D;258;1349247;9;20200713 01:03;V;;;;;;
B;258;1338720;10;20200713 01:03;;;44;CARRINGTON ST;REVESBY;2212;695.5;M;20200404;20200706;1050000;R2;R;RESIDENCE;;SMG;;0;AQ227153;
C;258;1338720;10;20200713 01:03;1/8/13968;
D;258;1338720;10;20200713 01:03;P;;;;;;
D;258;1338720;10;20200713 01:03;V;;;;;;
D;258;1338720;10;20200713 01:03;V;;;;;;
B;258;1360087;11;20200713 01:03;;;23;LEE ST;CONDELL PARK;2200;981;M;20200324;20200708;920000;R2;R;RESIDENCE;;WLH;;0;AQ232807;
C;258;1360087;11;20200713 01:03;39/9034;
D;258;1360087;11;20200713 01:03;P;;;;;;
D;258;1360087;11;20200713 01:03;V;;;;;;
B;258;1346877;12;20200713 01:03;;;157;FARADAY RD;PADSTOW;2211;961.1;M;20200505;20200703;1350000;R2;R;RESIDENCE;;SMB;;0;AQ223843;
C;258;1346877;12;20200713 01:03;3/35629;
D;258;1346877;12;20200713 01:03;P;;;;;;
D;258;1346877;12;20200713 01:03;V;;;;;;
D;258;1346877;12;20200713 01:03;V;;;;;;
B;258;1352301;13;20200713 01:03;;4;5;HENRY KENDALL AVE;PADSTOW HEIGHTS;2211;;;20200523;20200703;735000;;R;RESIDENCE;4;;;0;AQ223746;
C;258;1352301;13;20200713 01:03;4/SP48834;
D;258;1352301;13;20200713 01:03;P;;;;;;
D;258;1352301;13;20200713 01:03;P;;;;;;
D;258;1352301;13;20200713 01:03;V;;;;;;
B;258;1349926;14;20200713 01:03;;;10;GRACE AVE;CONDELL PARK;2200;645;M;20200522;20200703;986000;R2;R;RESIDENCE;;WLH;;0;AQ222320;
C;258;1349926;14;20200713 01:03;182/224013;
D;258;1349926;14;20200713 01:03;P;;;;;;
D;258;1349926;14;20200713 01:03;V;;;;;;
D;258;1349926;14;20200713 01:03;V;;;;;;
B;258;1334307;15;20200713 01:03;;;5;BISHOP ST;REVESBY;2212;739.8;M;20200505;20200703;1040000;R2;R;RESIDENCE;;SMH;;0;AQ222444;
C;258;1334307;15;20200713 01:03;35/28907;
D;258;1334307;15;20200713 01:03;P;;;;;;
D;258;1334307;15;20200713 01:03;P;;;;;;
D;258;1334307;15;20200713 01:03;V;;;;;;
D;258;1334307;15;20200713 01:03;V;;;;;;
B;258;1337099;16;20200713 01:03;;;39;CAIRO AVE;REVESBY;2212;923.2;M;20200609;20200707;1050000;R2;R;RESIDENCE;;SMH;;0;AQ230440;
C;258;1337099;16;20200713 01:03;12/35146;
D;258;1337099;16;20200713 01:03;P;;;;;;
D;258;1337099;16;20200713 01:03;P;;;;;;
D;258;1337099;16;20200713 01:03;V;;;;;;
D;258;1337099;16;20200713 01:03;V;;;;;;
B;258;1347850;17;20200713 01:03;;;5;FRANK ST;MOUNT LEWIS;2190;663.9;M;20200321;20200701;1115000;R2;R;RESIDENCE;;EKB;;0;AQ218547;
C;258;1347850;17;20200713 01:03;72/35385;
D;258;1347850;17;20200713 01:03;P;;;;;;
D;258;1347850;17;20200713 01:03;V;;;;;;
D;258;1347850;17;20200713 01:03;V;;;;;;
B;258;1358533;18;20200713 01:03;;;19;KIAMA ST;PADSTOW;2211;657.6;M;20200411;20200703;1190000;R2;R;RESIDENCE;;SMB;;0;AQ223752;
C;258;1358533;18;20200713 01:03;12/27648;
D;258;1358533;18;20200713 01:03;P;;;;;;
D;258;1358533;18;20200713 01:03;P;;;;;;
D;258;1358533;18;20200713 01:03;V;;;;;;
D;258;1358533;18;20200713 01:03;V;;;;;;
B;258;1345383;19;20200713 01:03;;;322;EDGAR ST;CONDELL PARK;2200;1322;M;20200303;20200708;1900000;IN2;3;FACTORY;;FBB;;0;AQ232934;
C;258;1345383;19;20200713 01:03;32/B/165042;
D;258;1345383;19;20200713 01:03;P;;;;;;
D;258;1345383;19;20200713 01:03;V;;;;;;
B;258;1337946;20;20200713 01:03;;;76;CANTRELL ST;YAGOONA;2199;600.7;M;20200528;20200709;760000;R2;R;RESIDENCE;;WLD;;0;AQ233723;
C;258;1337946;20;20200713 01:03;565/35899;
D;258;1337946;20;20200713 01:03;P;;;;;;
D;258;1337946;20;20200713 01:03;V;;;;;;
B;258;1375380;21;20200713 01:03;;;33;ROSE ST;SEFTON;2162;499.5;M;20200523;20200708;790000;R2;R;RESIDENCE;;NJE;;0;AQ231252;
C;258;1375380;21;20200713 01:03;1/510922;
D;258;1375380;21;20200713 01:03;P;;;;;;
D;258;1375380;21;20200713 01:03;V;;;;;;
B;258;3515132;22;20200713 01:03;;5;127;OLD KENT RD;GREENACRE;2190;;;20200601;20200706;500000;;R;RESIDENCE;5;;;0;AQ226495;
C;258;3515132;22;20200713 01:03;5/SP83653;
D;258;3515132;22;20200713 01:03;P;;;;;;
D;258;3515132;22;20200713 01:03;V;;;;;;
D;258;3515132;22;20200713 01:03;V;;;;;;
B;258;4095613;23;20200713 01:03;;406;5;VERMONT CRES;RIVERWOOD;2210;96;M;20200602;20200703;595000;;R;RESIDENCE;53;;;0;AQ224998;
C;258;4095613;23;20200713 01:03;53/SP96606;
D;258;4095613;23;20200713 01:03;P;;;;;;
D;258;4095613;23;20200713 01:03;P;;;;;;
D;258;4095613;23;20200713 01:03;V;;;;;;
B;258;4132268;24;20200713 01:03;;;95 A;CENTAUR ST;REVESBY;2212;506.9;M;20200530;20200709;1214000;R2;R;RESIDENCE;;SMC;;0;AQ234329;
C;258;4132268;24;20200713 01:03;2/1216351;
D;258;4132268;24;20200713 01:03;P;;;;;;
D;258;4132268;24;20200713 01:03;P;;;;;;
D;258;4132268;24;20200713 01:03;V;;;;;;
B;258;4092188;25;20200713 01:03;;;6 A;WHITFIELD AVE;ASHBURY;2193;305.1;M;20200523;20200703;1610000;R2;R;RESIDENCE;;ACC;;0;AQ222771;
C;258;4092188;25;20200713 01:03;1/1227708;
D;258;4092188;25;20200713 01:03;P;;;;;;
D;258;4092188;25;20200713 01:03;V;;;;;;
D;258;4092188;25;20200713 01:03;V;;;;;;
B;258;1365005;26;20200713 01:03;;;2;MERRIS PL;MILPERRA;2214;556.4;M;20200523;20200706;890000;R2;R;RESIDENCE;;WLA;;0;AQ227174;
C;258;1365005;26;20200713 01:03;32/230101;
D;258;1365005;26;20200713 01:03;P;;;;;;
D;258;1365005;26;20200713 01:03;V;;;;;;
