A;RTSALEDATA;268;20191028 01:09;VALNET;
B;268;315622;1;20191028 01:09;SNP SECURITY;1;11;RODMAY ST;TUNCURRY;2428;;;20190826;20191023;455000;;3;COMMERCIAL;1;;;0;AP626158;
C;268;315622;1;20191028 01:09;1/SP47612;
D;268;315622;1;20191028 01:09;P;;;;;;
D;268;315622;1;20191028 01:09;V;;;;;;
D;268;315622;1;20191028 01:09;V;;;;;;
D;268;315622;1;20191028 01:09;V;;;;;;
D;268;315622;1;20191028 01:09;V;;;;;;
B;268;315622;2;20191028 01:09;;2;11;RODMAY ST;TUNCURRY;2428;;;20190826;20191023;455000;;3;COMMERCIAL;2;;;0;AP626158;
C;268;315622;2;20191028 01:09;2/SP47612;
D;268;315622;2;20191028 01:09;P;;;;;;
D;268;315622;2;20191028 01:09;V;;;;;;
D;268;315622;2;20191028 01:09;V;;;;;;
D;268;315622;2;20191028 01:09;V;;;;;;
D;268;315622;2;20191028 01:09;V;;;;;;
B;268;315940;3;20191028 01:09;;;104;TAREE ST;TUNCURRY;2428;660;M;20190912;20191024;880000;R2;R;RESIDENCE;;AEM;;0;AP630792;
C;268;315940;3;20191028 01:09;169/264186;
D;268;315940;3;20191028 01:09;P;;;;;;
D;268;315940;3;20191028 01:09;P;;;;;;
D;268;315940;3;20191028 01:09;V;;;;;;
D;268;315940;3;20191028 01:09;V;;;;;;
D;268;315940;3;20191028 01:09;V;;;;;;
B;268;327972;4;20191028 01:09;;;195;UPPER MYALL RD;UPPER MYALL;2423;40.94;H;20191001;20191016;680000;RU2;R;RESIDENCE;;RQT;;0;AP610072;
C;268;327972;4;20191028 01:09;165/828071 Licence 195382;
D;268;327972;4;20191028 01:09;P;;;;;;
D;268;327972;4;20191028 01:09;P;;;;;;
D;268;327972;4;20191028 01:09;P;;;;;;
D;268;327972;4;20191028 01:09;V;;;;;;
B;268;326725;5;20191028 01:09;;;7;PEACE PDE;PINDIMAR;2324;834.5;M;20190906;20191018;60000;RU2;V;VACANT LAND;;RRP;;0;AP614617;
C;268;326725;5;20191028 01:09;17/58/10869;
D;268;326725;5;20191028 01:09;P;;;;;;
D;268;326725;5;20191028 01:09;P;;;;;;
D;268;326725;5;20191028 01:09;V;;;;;;
B;268;320173;6;20191028 01:09;;;14;WHIMBREL DR;NERONG;2423;621.7;M;20190919;20191018;300000;RU5;R;RESIDENCE;;AWN;;0;AP615365;
C;268;320173;6;20191028 01:09;7/247531;
D;268;320173;6;20191028 01:09;P;;;;;;
D;268;320173;6;20191028 01:09;V;;;;;;
D;268;320173;6;20191028 01:09;V;;;;;;
B;268;320254;7;20191028 01:09;;;135;AMAROO DR;SMITHS LAKE;2428;776;M;20190912;20191018;675000;RU5;R;RESIDENCE;;AVG;;0;AP616755;
C;268;320254;7;20191028 01:09;16/32207;
D;268;320254;7;20191028 01:09;P;;;;;;
D;268;320254;7;20191028 01:09;P;;;;;;
D;268;320254;7;20191028 01:09;V;;;;;;
D;268;320254;7;20191028 01:09;V;;;;;;
B;268;2880080;8;20191028 01:09;;1;12;THE SOUTHERN PARKWAY;FORSTER;2428;;;20190904;20191022;473000;;R;RESIDENCE;1;;;0;AP622797;
C;268;2880080;8;20191028 01:09;1/SP69648;
D;268;2880080;8;20191028 01:09;P;;;;;;
D;268;2880080;8;20191028 01:09;V;;;;;;
D;268;2880080;8;20191028 01:09;V;;;;;;
B;268;2951826;9;20191028 01:09;;;18;JOHN GOLLAN AVE;HARRINGTON;2427;612;M;20190910;20191018;455000;R1;R;RESIDENCE;;ADF;;0;AP615164;
C;268;2951826;9;20191028 01:09;2261/1044927;
D;268;2951826;9;20191028 01:09;P;;;;;;
D;268;2951826;9;20191028 01:09;V;;;;;;
D;268;2951826;9;20191028 01:09;V;;;;;;
B;268;4161727;10;20191028 01:09;;;44;ANGUS DR;FAILFORD;2430;4000;M;20180920;20191021;289000;R5;V;VACANT LAND;;RQD;;0;AP619293;
C;268;4161727;10;20191028 01:09;504/1247212;
D;268;4161727;10;20191028 01:09;P;;;;;;
D;268;4161727;10;20191028 01:09;P;;;;;;
D;268;4161727;10;20191028 01:09;P;;;;;;
D;268;4161727;10;20191028 01:09;V;;;;;;
B;268;4194407;11;20191028 01:09;;;6;BUTEA DR;TAREE;2430;748.5;M;20181126;20191018;469000;R1;R;RESIDENCE;;ABN;;0;AP617357;
C;268;4194407;11;20191028 01:09;57/1250699;
D;268;4194407;11;20191028 01:09;P;;;;;;
D;268;4194407;11;20191028 01:09;P;;;;;;
D;268;4194407;11;20191028 01:09;V;;;;;;
B;268;4202181;12;20191028 01:09;;;49;EASTERN VALLEY WAY;TALLWOODS VILLAGE;2430;866.6;M;20190814;20191021;658000;R1;R;RESIDENCE;;AER;;0;AP618822;
C;268;4202181;12;20191028 01:09;2/1252239;
D;268;4202181;12;20191028 01:09;P;;;;;;
D;268;4202181;12;20191028 01:09;P;;;;;;
D;268;4202181;12;20191028 01:09;V;;;;;;
B;268;4219990;13;20191028 01:09;;;;WALLABY CREEK CL;FAILFORD;2430;1.169;H;20190916;20191022;327000;R5;V;VACANT LAND;;RQD;;0;AP622831;
C;268;4219990;13;20191028 01:09;4/271218;
D;268;4219990;13;20191028 01:09;P;;;;;;
D;268;4219990;13;20191028 01:09;P;;;;;;
D;268;4219990;13;20191028 01:09;V;;;;;;
B;268;4235383;14;20191028 01:09;;;82;KENTIA DR;FORSTER;2428;500.1;M;20190801;20191018;259000;;R;RESIDENCE;;;;0;AP615105;
C;268;4235383;14;20191028 01:09;18/1256083;
D;268;4235383;14;20191028 01:09;P;;;;;;
D;268;4235383;14;20191028 01:09;P;;;;;;
D;268;4235383;14;20191028 01:09;V;;;;;;
B;268;4228491;15;20191028 01:09;;;10;SHORES CRES;DIAMOND BEACH;2430;655.5;M;20190730;20191022;299000;R1;V;VACANT LAND;;ATT;;0;AP624137;
C;268;4228491;15;20191028 01:09;9/1251308;
D;268;4228491;15;20191028 01:09;P;;;;;;
D;268;4228491;15;20191028 01:09;V;;;;;;
B;268;4228498;16;20191028 01:09;;;15;SHORES CRES;DIAMOND BEACH;2430;801.6;M;20190912;20191024;339000;R1;R;RESIDENCE;;ATT;;0;AP630913;
C;268;4228498;16;20191028 01:09;16/1251308;
D;268;4228498;16;20191028 01:09;P;;;;;;
D;268;4228498;16;20191028 01:09;V;;;;;;
B;268;4158443;17;20191028 01:09;;;3 D;COWPER ST;STROUD;2425;1800;M;20191010;20191018;135000;RU5;V;VACANT LAND;;AWS;;0;AP615109;
C;268;4158443;17;20191028 01:09;12/1243676;
D;268;4158443;17;20191028 01:09;P;;;;;;
D;268;4158443;17;20191028 01:09;V;;;;;;
B;268;1782216;18;20191028 01:09;;;12;CHATHAM AVE;TAREE;2430;469.1;M;20190918;20191023;245000;R1;R;RESIDENCE;;ANG;;0;AP626076;
C;268;1782216;18;20191028 01:09;2/783907;
D;268;1782216;18;20191028 01:09;P;;;;;;
D;268;1782216;18;20191028 01:09;P;;;;;;
D;268;1782216;18;20191028 01:09;V;;;;;;
B;268;1782400;19;20191028 01:09;;;99;COMMERCE ST;TAREE;2430;2023.67;M;20190904;20191023;75500;R1;R;RESIDENCE;;AAN;;0;AP628621;
C;268;1782400;19;20191028 01:09;3/10936;
D;268;1782400;19;20191028 01:09;P;;;;;;
D;268;1782400;19;20191028 01:09;V;;;;;;
D;268;1782400;19;20191028 01:09;V;;;;;;
B;268;1788773;20;20191028 01:09;;;140;MONDROOK LANE;MONDROOK;2430;15.7;H;20190821;20190918;170000;RU1;R;RESIDENCE;;RLY;;50;AP547001;
C;268;1788773;20;20191028 01:09;4/617608;
D;268;1788773;20;20191028 01:09;P;;;;;;
D;268;1788773;20;20191028 01:09;P;;;;;;
D;268;1788773;20;20191028 01:09;V;;;;;;
D;268;1788773;20;20191028 01:09;V;;;;;;
B;268;1788817;21;20191028 01:09;;;14;DENVA RD;TAREE SOUTH;2430;1.678;H;20190912;20191024;535000;R5;R;RESIDENCE;;ARS;;0;AP629036;
C;268;1788817;21;20191028 01:09;10/739372;
D;268;1788817;21;20191028 01:09;P;;;;;;
D;268;1788817;21;20191028 01:09;P;;;;;;
D;268;1788817;21;20191028 01:09;V;;;;;;
D;268;1788817;21;20191028 01:09;V;;;;;;
B;268;1785389;22;20191028 01:09;;;28;MCRAE AVE;TAREE;2430;1277;M;20190906;20191018;255000;R1;R;RESIDENCE;;ANG;;0;AP615091;
C;268;1785389;22;20191028 01:09;243/13754;
D;268;1785389;22;20191028 01:09;P;;;;;;
D;268;1785389;22;20191028 01:09;P;;;;;;
D;268;1785389;22;20191028 01:09;V;;;;;;
B;268;1780612;23;20191028 01:09;;2;89;MAIN ST;MANNING POINT;2430;;;20191008;20191021;160000;;R;RESIDENCE;7;;;0;AP619321;
C;268;1780612;23;20191028 01:09;7/SP44553;
D;268;1780612;23;20191028 01:09;P;;;;;;
D;268;1780612;23;20191028 01:09;V;;;;;;
D;268;1780612;23;20191028 01:09;V;;;;;;
B;268;1772748;24;20191028 01:09;;;22;WOODLANDS DR;HALLIDAYS POINT;2430;1.76;H;20190827;20191022;680000;R5;R;RESIDENCE;;AEK;;0;AP622810;
C;268;1772748;24;20191028 01:09;51/260049;
D;268;1772748;24;20191028 01:09;P;;;;;;
D;268;1772748;24;20191028 01:09;P;;;;;;
D;268;1772748;24;20191028 01:09;P;;;;;;
D;268;1772748;24;20191028 01:09;P;;;;;;
D;268;1772748;24;20191028 01:09;V;;;;;;
B;268;1772833;25;20191028 01:09;;;1013;CAPARRA RD;CAPARRA;2429;41.72;H;20190912;20191024;685000;RU1;R;RESIDENCE;;RGG;;0;AP630358;
C;268;1772833;25;20191028 01:09;2/630539;
D;268;1772833;25;20191028 01:09;P;;;;;;
D;268;1772833;25;20191028 01:09;V;;;;;;
D;268;1772833;25;20191028 01:09;V;;;;;;
D;268;1772833;25;20191028 01:09;V;;;;;;
B;268;1775753;26;20191028 01:09;;;124;MILLIGANS LANE;FIREFLY;2429;5.474;H;20191004;20191021;485000;RU1;R;RESIDENCE;;RKQ;;0;AP619405;
C;268;1775753;26;20191028 01:09;61/264055;
D;268;1775753;26;20191028 01:09;P;;;;;;
D;268;1775753;26;20191028 01:09;P;;;;;;
D;268;1775753;26;20191028 01:09;V;;;;;;
D;268;1775753;26;20191028 01:09;V;;;;;;
B;268;4104639;27;20191028 01:09;;;67;ANGUS DR;FAILFORD;2430;5000;M;20191017;20191021;297000;R5;V;VACANT LAND;;RQD;;0;AP619313;
C;268;4104639;27;20191028 01:09;307/1240775;
D;268;4104639;27;20191028 01:09;P;;;;;;
D;268;4104639;27;20191028 01:09;P;;;;;;
D;268;4104639;27;20191028 01:09;V;;;;;;
B;268;1789570;28;20191028 01:09;;;6;APPLETREE ST;WINGHAM;2429;902.25;M;20190907;20191018;330000;R1;R;RESIDENCE;;WAH;;0;AP615266;
C;268;1789570;28;20191028 01:09;12/24417;
D;268;1789570;28;20191028 01:09;P;;;;;;
D;268;1789570;28;20191028 01:09;V;;;;;;
B;268;1791843;29;20191028 01:09;;;315;AVALON RD;KRAMBACH;2429;65.65;H;20190830;20191021;198000;RU4;V;VACANT LAND;;RJJ;;0;AP621506;
C;268;1791843;29;20191028 01:09;15/1002336;
D;268;1791843;29;20191028 01:09;P;;;;;;
D;268;1791843;29;20191028 01:09;P;;;;;;
D;268;1791843;29;20191028 01:09;V;;;;;;
D;268;1791843;29;20191028 01:09;V;;;;;;
D;268;1791843;29;20191028 01:09;V;;;;;;
B;268;2640592;30;20191028 01:09;;;6;AVON ST;STRATFORD;2422;2023;M;20190920;20191018;205000;RU5;R;RESIDENCE;;GAS;;0;AP615480;
C;268;2640592;30;20191028 01:09;2/1/976696;
D;268;2640592;30;20191028 01:09;P;;;;;;
D;268;2640592;30;20191028 01:09;P;;;;;;
D;268;2640592;30;20191028 01:09;P;;;;;;
D;268;2640592;30;20191028 01:09;V;;;;;;
B;268;2641050;31;20191028 01:09;;;733;BOWMAN RIVER RD;BOWMAN;2422;11.16;H;20190912;20191024;485000;RU1;R;RESIDENCE;;GRM;;0;AP630408;
C;268;2641050;31;20191028 01:09;20/803063;
D;268;2641050;31;20191028 01:09;P;;;;;;
D;268;2641050;31;20191028 01:09;P;;;;;;
D;268;2641050;31;20191028 01:09;V;;;;;;
B;268;2641494;32;20191028 01:09;RUSHVILLE;;231;CHURCH ST;GLOUCESTER;2422;80.87;H;20190918;20191017;1640000;E3;3;FARM;;PEB;;0;AP628744;
C;268;2641494;32;20191028 01:09;42/1004084;
D;268;2641494;32;20191028 01:09;P;;;;;;
D;268;2641494;32;20191028 01:09;P;;;;;;
D;268;2641494;32;20191028 01:09;V;;;;;;
