A;011;20030916 09:36;PDANN;
B;011;291594;1;20030916 09:36;;;5;WILSON ST;GUNDY;2337;2023;M;20030701;20030821;117000;A;R;RESIDENCE;;VG;;0;9938822;
C;011;291594;1;20030916 09:36;6/8/758490;
D;011;291594;1;20030916 09:36;P;;;;;;
D;011;291594;1;20030916 09:36;V;;;;;;
B;011;291793;2;20030916 09:36;BRIGADOON;;1858;STEWARTS BROOK RD;STEWARTS BROOK;2337;40.24;H;20030714;20030718;250000;R;R;RESIDENCE;;HR;;0;9917119;
C;011;291793;2;20030916 09:36;1//791634;
D;011;291793;2;20030916 09:36;P;;;;;;
D;011;291793;2;20030916 09:36;V;;;;;;
B;011;292053;3;20030916 09:36;;;615;YARRANDI RD;SCONE;2337;38.02;H;20030702;20030812;425000;R;V;VACANT LAND;;HL;;0;9928528;
C;011;292053;3;20030916 09:36;4//596254;
D;011;292053;3;20030916 09:36;P;;;;;;
D;011;292053;3;20030916 09:36;P;;;;;;
D;011;292053;3;20030916 09:36;V;;;;;;
B;011;292729;4;20030916 09:36;;;105;GRAEME ST;ABERDEEN;2336;1178;M;20030707;20030820;28000;A;V;VACANT LAND;;AA;;0;9931293;
C;011;292729;4;20030916 09:36;2//261048;
D;011;292729;4;20030916 09:36;P;;;;;;
D;011;292729;4;20030916 09:36;V;;;;;;
B;011;293106;5;20030916 09:36;;;109;ST ANDREWS ST;ABERDEEN;2336;800;M;20030701;20030812;149000;A;R;RESIDENCE;;AA;;0;9936623;
C;011;293106;5;20030916 09:36;69//261048;
D;011;293106;5;20030916 09:36;P;;;;;;
D;011;293106;5;20030916 09:36;P;;;;;;
D;011;293106;5;20030916 09:36;V;;;;;;
D;011;293106;5;20030916 09:36;V;;;;;;
B;011;293574;6;20030916 09:36;;;16;COOLIBAH ST;SCONE;2337;878.9;M;20030611;20030820;24000;A;V;VACANT LAND;;AD;;0;9921428;
C;011;293574;6;20030916 09:36;116//26571;
D;011;293574;6;20030916 09:36;P;;;;;;
D;011;293574;6;20030916 09:36;V;;;;;;
B;011;293697;7;20030916 09:36;;;27;EVELEIGH CT;SCONE;2337;2356;M;20030710;20030826;34000;A;V;VACANT LAND;;AW;;0;9929720;
C;011;293697;7;20030916 09:36;27//701858;
D;011;293697;7;20030916 09:36;P;;;;;;
D;011;293697;7;20030916 09:36;P;;;;;;
D;011;293697;7;20030916 09:36;V;;;;;;
B;011;293703;8;20030916 09:36;;;33;EVELEIGH CT;SCONE;2337;4630;M;20030715;20030826;66000;A;V;VACANT LAND;;AW;;0;9929702;
C;011;293703;8;20030916 09:36;33//701858;
D;011;293703;8;20030916 09:36;P;;;;;;
D;011;293703;8;20030916 09:36;V;;;;;;
D;011;293703;8;20030916 09:36;V;;;;;;
B;011;293740;9;20030916 09:36;;;17;GOULD ST;SCONE;2337;1150;M;20030512;20030718;200000;A;R;RESIDENCE;;AS;;0;9920010;
C;011;293740;9;20030916 09:36;38//255641;
D;011;293740;9;20030916 09:36;P;;;;;;
D;011;293740;9;20030916 09:36;P;;;;;;
D;011;293740;9;20030916 09:36;V;;;;;;
B;011;293938;10;20030916 09:36;;;60;HILL ST;SCONE;2337;809.4;M;20030728;20030829;110000;A;R;RESIDENCE;;AW;;0;9939957;
C;011;293938;10;20030916 09:36;4//37700 Road Permit 700;
D;011;293938;10;20030916 09:36;P;;;;;;
D;011;293938;10;20030916 09:36;P;;;;;;
D;011;293938;10;20030916 09:36;V;;;;;;
B;011;294895;11;20030916 09:36;;;36;SATUR RD;SCONE;2337;2023;M;20030721;20030820;80000;A;R;RESIDENCE;;AS;;0;9939810;
C;011;294895;11;20030916 09:36;B//387707;
D;011;294895;11;20030916 09:36;P;;;;;;
D;011;294895;11;20030916 09:36;P;;;;;;
D;011;294895;11;20030916 09:36;V;;;;;;
B;011;295894;12;20030916 09:36;;;4;MAULE ST;WINGEN;2337;2023;M;20030711;20030819;82000;A;R;RESIDENCE;;VW;;0;9925587;
C;011;295894;12;20030916 09:36;20/1/759098;
D;011;295894;12;20030916 09:36;P;;;;;;
D;011;295894;12;20030916 09:36;P;;;;;;
D;011;295894;12;20030916 09:36;V;;;;;;
D;011;295894;12;20030916 09:36;V;;;;;;
B;011;2919319;13;20030916 09:36;;;197;CRESSFIELD RD;SCONE;2337;3.97;H;20030806;20030820;385000;R;3;MINE;;GC;;0;9911454;
C;011;2919319;13;20030916 09:36;PT 8//1008618 EXCLUDING ML 1508;
D;011;2919319;13;20030916 09:36;P;;;;;;
D;011;2919319;13;20030916 09:36;V;;;;;;
D;011;2919319;13;20030916 09:36;V;;;;;;
D;011;2919319;13;20030916 09:36;V;;;;;;
B;011;2919342;14;20030916 09:36;;;197;CRESSFIELD RD;SCONE;2337;89;H;20030806;20030820;385000;R;3;MINE;;GC;;0;9911454;
C;011;2919342;14;20030916 09:36;PT 8//1008618 Mineral Lease 1508;
D;011;2919342;14;20030916 09:36;P;;;;;;
D;011;2919342;14;20030916 09:36;V;;;;;;
D;011;2919342;14;20030916 09:36;V;;;;;;
B;011;2998566;15;20030916 09:36;;;3;HALSTEAD CL;SCONE;2337;2240;M;20030404;20030808;55000;;V;VACANT LAND;;;;0;9942455;
C;011;2998566;15;20030916 09:36;45//1054612;
D;011;2998566;15;20030916 09:36;P;;;;;;
D;011;2998566;15;20030916 09:36;P;;;;;;
D;011;2998566;15;20030916 09:36;V;;;;;;
B;011;3025079;16;20030916 09:36;;;;SUNNY BRAE RD;SCONE;2337;649.8;H;20030609;20030609;100000;;V;VACANT LAND;;;;0;9713761;
C;011;3025079;16;20030916 09:36;67//1007594;
D;011;3025079;16;20030916 09:36;P;;;;;;
D;011;3025079;16;20030916 09:36;V;;;;;;
B;011;3025664;17;20030916 09:36;;;21;EVELEIGH CT;SCONE;2337;737.4;M;20030714;20030827;28000;;V;VACANT LAND;;;;0;9962036;
C;011;3025664;17;20030916 09:36;21//701858;
D;011;3025664;17;20030916 09:36;P;;;;;;
D;011;3025664;17;20030916 09:36;V;;;;;;
D;011;3025664;17;20030916 09:36;V;;;;;;
D;011;3025664;17;20030916 09:36;V;;;;;;
Z;86;17;17;50;
