A;005;20030317 13:45;PDANN;
B;005;172040;1;20030317 13:45;;;38;ABERGLASSLYN RD;RUTHERFORD;2320;;;20030130;20030304;150000;A;R;RESIDENCE;;EC;;;9432698;
C;005;172040;1;20030317 13:45;6/2/21354;
D;005;172040;1;20030317 13:45;P;;;;;;
D;005;172040;1;20030317 13:45;V;;;;;;
B;005;172041;2;20030317 13:45;;;36;ABERGLASSLYN RD;RUTHERFORD;2320;;;20030124;20030224;125000;A;R;RESIDENCE;;EC;;;9436561;
C;005;172041;2;20030317 13:45;5/2/21354;
D;005;172041;2;20030317 13:45;P;;;;;;
D;005;172041;2;20030317 13:45;V;;;;;;
D;005;172041;2;20030317 13:45;V;;;;;;
B;005;172209;3;20030317 13:45;;;;ADDISON RD;BOLWARRA;2320;1277;M;20021029;20021210;330000;A;R;RESIDENCE;;GC;AC;;9321522;
C;005;172209;3;20030317 13:45;3, 4//210800;
D;005;172209;3;20030317 13:45;P;;;;;;
D;005;172209;3;20030317 13:45;P;;;;;;
D;005;172209;3;20030317 13:45;V;;;;;;
B;005;172260;4;20030317 13:45;;;22;ADELE CRES;ASHTONFIELD;2323;611.9;M;20030103;20030103;125000;A;R;RESIDENCE;;HA;;;9431576;
C;005;172260;4;20030317 13:45;397//713858;
D;005;172260;4;20030317 13:45;P;;;;;;
D;005;172260;4;20030317 13:45;V;;;;;;
D;005;172260;4;20030317 13:45;V;;;;;;
B;005;172484;5;20030317 13:45;;;20;ALLAN ST;LORN;2320;;;20030115;20030214;273000;A;R;RESIDENCE;;GB;;;9411831;
C;005;172484;5;20030317 13:45;2//311989;
D;005;172484;5;20030317 13:45;P;;;;;;
D;005;172484;5;20030317 13:45;P;;;;;;
D;005;172484;5;20030317 13:45;V;;;;;;
D;005;172484;5;20030317 13:45;V;;;;;;
B;005;172492;6;20030317 13:45;;;4;ALLAN ST;LORN;2320;306.6;M;20020828;20021022;179000;A;R;RESIDENCE;;GB;;;9429632;
C;005;172492;6;20030317 13:45;B//320139;
D;005;172492;6;20030317 13:45;P;;;;;;
D;005;172492;6;20030317 13:45;P;;;;;;
D;005;172492;6;20030317 13:45;V;;;;;;
D;005;172492;6;20030317 13:45;V;;;;;;
B;005;172647;7;20030317 13:45;;;10;ANNETTE CL;WOODBERRY;2322;620;M;20030116;20030220;190000;A;R;RESIDENCE;;GN;;;9403559;
C;005;172647;7;20030317 13:45;51//264446;
D;005;172647;7;20030317 13:45;P;;;;;;
D;005;172647;7;20030317 13:45;P;;;;;;
D;005;172647;7;20030317 13:45;V;;;;;;
B;005;172655;8;20030317 13:45;;;5;ANTRIM CL;ASHTONFIELD;2323;800;M;20030108;20030218;275000;A;R;RESIDENCE;;HA;;;9444703;
C;005;172655;8;20030317 13:45;806//1011483;
D;005;172655;8;20030317 13:45;P;;;;;;
D;005;172655;8;20030317 13:45;P;;;;;;
D;005;172655;8;20030317 13:45;V;;;;;;
B;005;172857;9;20030317 13:45;PRE-SCHOOL;;1;AVARD CL;THORNTON;2322;1645;M;20021108;20021230;4200000;A;3;CHILDCARE CTR;;GM;BK;;9327224;
C;005;172857;9;20030317 13:45;1536//832922;
D;005;172857;9;20030317 13:45;P;;;;;;
D;005;172857;9;20030317 13:45;V;;;;;;
D;005;172857;9;20030317 13:45;V;;;;;;
B;005;172857;10;20030317 13:45;PRE-SCHOOL;;1;AVARD CL;THORNTON;2322;1645;M;20021108;20021230;4200000;A;3;CHILDCARE CEN;;GM;;;9421162;
C;005;172857;10;20030317 13:45;1536//832922;
D;005;172857;10;20030317 13:45;P;;;;;;
D;005;172857;10;20030317 13:45;V;;;;;;
D;005;172857;10;20030317 13:45;V;;;;;;
B;005;173259;11;20030317 13:45;;;9;BEACON HILL RD;WINDELLA;2320;2.03;H;20030124;20030307;215000;R;V;VACANT LAND;;LD;;;9442348;
C;005;173259;11;20030317 13:45;18//245953;
D;005;173259;11;20030317 13:45;P;;;;;;
D;005;173259;11;20030317 13:45;P;;;;;;
D;005;173259;11;20030317 13:45;V;;;;;;
B;005;173316;12;20030317 13:45;;;18;BELLA ST;HORSESHOE BEND;2320;;;20021121;20021219;60500;A;3;;;EH;AC;;4374482;
C;005;173316;12;20030317 13:45;21//1049346;
D;005;173316;12;20030317 13:45;P;;;;;;
D;005;173316;12;20030317 13:45;V;;;;;;
B;005;174116;13;20030317 13:45;;;10;BRONWYN CL;THORNTON;2322;830.7;M;20030113;20030224;365000;A;R;RESIDENCE;;GM;;;9422923;
C;005;174116;13;20030317 13:45;1405//825223;
D;005;174116;13;20030317 13:45;P;;;;;;
D;005;174116;13;20030317 13:45;P;;;;;;
D;005;174116;13;20030317 13:45;V;;;;;;
D;005;174116;13;20030317 13:45;V;;;;;;
B;005;174392;14;20030317 13:45;;;148;BRUNSWICK ST;EAST MAITLAND;2323;600.7;M;20030123;20030228;209000;A;R;RESIDENCE;;HG;;;9435065;
C;005;174392;14;20030317 13:45;32//222302;
D;005;174392;14;20030317 13:45;P;;;;;;
D;005;174392;14;20030317 13:45;P;;;;;;
D;005;174392;14;20030317 13:45;V;;;;;;
B;005;174658;15;20030317 13:45;;;7;BUNBURY ST;THORNTON;2322;630;M;20030113;20030224;180000;A;R;RESIDENCE;;GM;;;9422645;
C;005;174658;15;20030317 13:45;504//261558;
D;005;174658;15;20030317 13:45;P;;;;;;
D;005;174658;15;20030317 13:45;P;;;;;;
D;005;174658;15;20030317 13:45;V;;;;;;
D;005;174658;15;20030317 13:45;V;;;;;;
B;005;174679;16;20030317 13:45;;;24;BUNNING AVE;RUTHERFORD;2320;467.9;M;20021016;20021115;125000;A;R;RESIDENCE;;EB;;;9178160;
C;005;174679;16;20030317 13:45;43//235661;
D;005;174679;16;20030317 13:45;P;;;;;;
D;005;174679;16;20030317 13:45;P;;;;;;
D;005;174679;16;20030317 13:45;V;;;;;;
D;005;174679;16;20030317 13:45;V;;;;;;
B;005;175236;17;20030317 13:45;;;80;CARRINGTON ST;HORSESHOE BEND;2320;;;20021023;20030211;110000;A;R;RESIDENCE;;EH;AC;;9379393;
C;005;175236;17;20030317 13:45;PT 36//744337;
D;005;175236;17;20030317 13:45;P;;;;;;
D;005;175236;17;20030317 13:45;V;;;;;;
D;005;175236;17;20030317 13:45;V;;;;;;
D;005;175236;17;20030317 13:45;V;;;;;;
D;005;175236;17;20030317 13:45;V;;;;;;
B;005;175237;18;20030317 13:45;;;78;CARRINGTON ST;HORSESHOE BEND;2320;;;20021023;20030211;110000;A;R;RESIDENCE;;EH;;;9379393;
C;005;175237;18;20030317 13:45;PT 36//744337;
D;005;175237;18;20030317 13:45;P;;;;;;
D;005;175237;18;20030317 13:45;V;;;;;;
D;005;175237;18;20030317 13:45;V;;;;;;
D;005;175237;18;20030317 13:45;V;;;;;;
D;005;175237;18;20030317 13:45;V;;;;;;
B;005;175448;19;20030317 13:45;;;30;CELEBES ST;ASHTONFIELD;2323;587.6;M;20030124;20030228;217000;A;R;RESIDENCE;;HA;;;9431263;
C;005;175448;19;20030317 13:45;114//246133;
D;005;175448;19;20030317 13:45;P;;;;;;
D;005;175448;19;20030317 13:45;V;;;;;;
D;005;175448;19;20030317 13:45;V;;;;;;
B;005;175905;20;20030317 13:45;;;48 A;CHURCH ST;MAITLAND;2320;;;20030102;20030102;142000;B;3;COMMERCIAL;;BD;BS;;9327401;
C;005;175905;20;20030317 13:45;1//736351;
D;005;175905;20;20030317 13:45;P;;;;;;
D;005;175905;20;20030317 13:45;V;;;;;;
B;005;176157;21;20030317 13:45;;;8;CLYDE ST;RUTHERFORD;2320;588.1;M;20020509;20020705;195000;A;R;RESIDENCE;;EB;;;9445022;
C;005;176157;21;20030317 13:45;77//235661;
D;005;176157;21;20030317 13:45;P;;;;;;
D;005;176157;21;20030317 13:45;V;;;;;;
B;005;176623;22;20030317 13:45;;;26;CUMBERLAND ST;EAST MAITLAND;2323;;;20030123;20030228;130000;A;R;RESIDENCE;;HE;;;9433775;
C;005;176623;22;20030317 13:45;3//39055;
D;005;176623;22;20030317 13:45;P;;;;;;
D;005;176623;22;20030317 13:45;V;;;;;;
D;005;176623;22;20030317 13:45;V;;;;;;
D;005;176623;22;20030317 13:45;V;;;;;;
D;005;176623;22;20030317 13:45;V;;;;;;
B;005;176927;23;20030317 13:45;;6;27;DAY ST;EAST MAITLAND;2323;;;20030121;20030304;138000;;R;RESIDENCE;6;;;;9432727;
C;005;176927;23;20030317 13:45;6//SP 42782;
D;005;176927;23;20030317 13:45;P;;;;;;
D;005;176927;23;20030317 13:45;V;;;;;;
B;005;176945;24;20030317 13:45;;;47;DAY ST;EAST MAITLAND;2323;;;20030124;20030305;148000;A;R;RESIDENCE;;HF;;;9442837;
C;005;176945;24;20030317 13:45;1//199500;
D;005;176945;24;20030317 13:45;P;;;;;;
D;005;176945;24;20030317 13:45;V;;;;;;
B;005;177144;25;20030317 13:45;;;40;DENTON PARK DR;RUTHERFORD;2320;476.6;M;20030123;20030306;193800;A;R;RESIDENCE;;EL;;;9442025;
C;005;177144;25;20030317 13:45;2//839985;
D;005;177144;25;20030317 13:45;P;;;;;;
D;005;177144;25;20030317 13:45;V;;;;;;
B;005;177363;26;20030317 13:45;;;38;DRUMMOND AVE;LARGS;2320;808.3;M;20030120;20030224;95000;A;R;RESIDENCE;;GD;;;9424086;
C;005;177363;26;20030317 13:45;309//1007445;
D;005;177363;26;20030317 13:45;P;;;;;;
D;005;177363;26;20030317 13:45;P;;;;;;
D;005;177363;26;20030317 13:45;V;;;;;;
B;005;177537;27;20030317 13:45;;;25;DUNKLEY ST;RUTHERFORD;2320;663.9;M;20030106;20030207;175000;A;R;RESIDENCE;;EB;;;9414971;
C;005;177537;27;20030317 13:45;10//241472;
D;005;177537;27;20030317 13:45;P;;;;;;
D;005;177537;27;20030317 13:45;V;;;;;;
D;005;177537;27;20030317 13:45;V;;;;;;
D;005;177537;27;20030317 13:45;V;;;;;;
B;005;177712;28;20030317 13:45;;;7;EDWARD ST;TENAMBIT;2323;765.1;M;20030120;20030224;165000;A;R;RESIDENCE;;HE;;;9424385;
C;005;177712;28;20030317 13:45;2//21514;
D;005;177712;28;20030317 13:45;P;;;;;;
D;005;177712;28;20030317 13:45;P;;;;;;
D;005;177712;28;20030317 13:45;V;;;;;;
B;005;178086;29;20030317 13:45;;;28;EURIMBLA ST;THORNTON;2322;4047;M;20021128;20030204;310000;A;R;RESIDENCE;;GL;;;9362076;
C;005;178086;29;20030317 13:45;1/L/10725;
D;005;178086;29;20030317 13:45;P;;;;;;
D;005;178086;29;20030317 13:45;V;;;;;;
B;005;178233;30;20030317 13:45;;;32;FAIRFAX ST;RUTHERFORD;2320;796.2;M;20021118;20021213;198000;A;R;RESIDENCE;;EL;;;9435110;
C;005;178233;30;20030317 13:45;43//809355;
D;005;178233;30;20030317 13:45;P;;;;;;
D;005;178233;30;20030317 13:45;P;;;;;;
D;005;178233;30;20030317 13:45;V;;;;;;
D;005;178233;30;20030317 13:45;V;;;;;;
B;005;178254;31;20030317 13:45;;;10;FANNING ST;GILLIESTON HEIGHTS;2321;809.4;M;20021202;20030221;130000;A;R;RESIDENCE;;GA;;;9427401;
C;005;178254;31;20030317 13:45;12/7/193065;
D;005;178254;31;20030317 13:45;P;;;;;;
D;005;178254;31;20030317 13:45;P;;;;;;
D;005;178254;31;20030317 13:45;V;;;;;;
D;005;178254;31;20030317 13:45;V;;;;;;
B;005;179486;32;20030317 13:45;;;2;GLENLEE CT;THORNTON;2322;1892;M;20021209;20030207;380000;A;R;RESIDENCE;;GF;;;9426167;
C;005;179486;32;20030317 13:45;9315//883482;
D;005;179486;32;20030317 13:45;P;;;;;;
D;005;179486;32;20030317 13:45;P;;;;;;
D;005;179486;32;20030317 13:45;V;;;;;;
D;005;179486;32;20030317 13:45;V;;;;;;
B;005;179737;33;20030317 13:45;;;10;GOODLET ST;RUTHERFORD;2320;584.9;M;20030131;20030310;185000;A;R;RESIDENCE;;EB;;;9444990;
C;005;179737;33;20030317 13:45;253//701092;
D;005;179737;33;20030317 13:45;P;;;;;;
D;005;179737;33;20030317 13:45;V;;;;;;
B;005;179995;34;20030317 13:45;;;26;GREEN HILLS AVE;WOODBERRY;2322;505.9;M;19700907;20030212;11090;A;R;RESIDENCE;;GP;;;9423461;
C;005;179995;34;20030317 13:45;192//237291;
D;005;179995;34;20030317 13:45;P;;;;;;
D;005;179995;34;20030317 13:45;V;;;;;;
B;005;180490;35;20030317 13:45;;;99;HIGH ST;EAST MAITLAND;2323;602.8;M;20030120;20030224;360000;B;3;SHOP;;BF;;;9421138;
C;005;180490;35;20030317 13:45;51//827571;
D;005;180490;35;20030317 13:45;P;;;;;;
D;005;180490;35;20030317 13:45;V;;;;;;
B;005;180529;36;20030317 13:45;NORELLIS;;236;HIGH ST;EAST MAITLAND;2323;9516;M;20021203;20021220;420000;A;R;RESIDENCE;;ES;;;9423065;
C;005;180529;36;20030317 13:45;2//609051;
D;005;180529;36;20030317 13:45;P;;;;;;
D;005;180529;36;20030317 13:45;P;;;;;;
D;005;180529;36;20030317 13:45;V;;;;;;
B;005;180874;37;20030317 13:45;MANSOURS;;395;HIGH ST;MAITLAND;2320;;;20021025;20021220;535000;B;3;SHOP OFFICE;;BA;BS;;9237707;
C;005;180874;37;20030317 13:45;10//57458;
D;005;180874;37;20030317 13:45;P;;;;;;
D;005;180874;37;20030317 13:45;P;;;;;;
D;005;180874;37;20030317 13:45;P;;;;;;
D;005;180874;37;20030317 13:45;P;;;;;;
D;005;180874;37;20030317 13:45;V;;;;;;
B;005;180983;38;20030317 13:45;;;230;HIGH ST;MAITLAND;2320;5563.3;M;20020920;20021218;1250000;B;3;COMMERCIAL;;BC;;;9386975;
C;005;180983;38;20030317 13:45;1//213725 1//554101 1//581007;
D;005;180983;38;20030317 13:45;P;;;;;;
D;005;180983;38;20030317 13:45;V;;;;;;
D;005;180983;38;20030317 13:45;V;;;;;;
B;005;181671;39;20030317 13:45;;;6;JACARANDA CL;ABERGLASSLYN;2320;589.3;M;20030113;20030221;220000;A;R;RESIDENCE;;EL;;;9425713;
C;005;181671;39;20030317 13:45;323//835730;
D;005;181671;39;20030317 13:45;P;;;;;;
D;005;181671;39;20030317 13:45;V;;;;;;
D;005;181671;39;20030317 13:45;V;;;;;;
B;005;181685;40;20030317 13:45;;;15;JACARANDA CL;ABERGLASSLYN;2320;731.2;M;20030113;20030221;287500;A;R;RESIDENCE;;EL;;;9431657;
C;005;181685;40;20030317 13:45;701//840220;
D;005;181685;40;20030317 13:45;P;;;;;;
D;005;181685;40;20030317 13:45;P;;;;;;
D;005;181685;40;20030317 13:45;V;;;;;;
B;005;181904;41;20030317 13:45;;;13;JOHN ST;MORPETH;2321;615.6;M;20021223;20030226;266000;A;R;RESIDENCE;;GH;;;9435479;
C;005;181904;41;20030317 13:45;4//829150;
D;005;181904;41;20030317 13:45;P;;;;;;
D;005;181904;41;20030317 13:45;P;;;;;;
D;005;181904;41;20030317 13:45;V;;;;;;
B;005;182044;42;20030317 13:45;;6;6;JOHNSON ST;MAITLAND;2320;;;20020611;20030220;80000;;V;VACANT LAND;6;;;;9417380;
C;005;182044;42;20030317 13:45;6//SP 22206;
D;005;182044;42;20030317 13:45;P;;;;;;
