A;003;20030416 09:59;PDANN;
B;003;25760;1;20030416 09:59;;;70;ALBANY ST;POINT FREDERICK;2250;1011;M;20030128;20030307;875000;A;R;RESIDENCE;;GH;;;9509157;
C;003;25760;1;20030416 09:59;32//369269;
D;003;25760;1;20030416 09:59;P;;;;;;
D;003;25760;1;20030416 09:59;P;;;;;;
D;003;25760;1;20030416 09:59;V;;;;;;
D;003;25760;1;20030416 09:59;V;;;;;;
B;003;26467;2;20030416 09:59;;;23;ALGONA AVE;KINCUMBER;2251;705.6;M;20021224;20030318;345000;A;R;RESIDENCE;;FK;;;9494985;
C;003;26467;2;20030416 09:59;301//811687;
D;003;26467;2;20030416 09:59;P;;;;;;
D;003;26467;2;20030416 09:59;P;;;;;;
D;003;26467;2;20030416 09:59;V;;;;;;
D;003;26467;2;20030416 09:59;V;;;;;;
B;003;26840;3;20030416 09:59;;;12;ALPHA RD;WOY WOY;2256;904.2;M;20030205;20030319;372500;A;R;RESIDENCE;;FU;;;9491069;
C;003;26840;3;20030416 09:59;71//5480;
D;003;26840;3;20030416 09:59;P;;;;;;
D;003;26840;3;20030416 09:59;P;;;;;;
D;003;26840;3;20030416 09:59;V;;;;;;
B;003;26967;4;20030416 09:59;;;34;AMETHYST AVE;PEARL BEACH;2256;670.3;M;20030312;20030328;599000;A;R;RESIDENCE;;FV;;;9493147;
C;003;26967;4;20030416 09:59;396//14592;
D;003;26967;4;20030416 09:59;P;;;;;;
D;003;26967;4;20030416 10:00;V;;;;;;
B;003;27157;5;20030416 10:00;;;14;ANNE CL;NARARA;2250;557.8;M;20030210;20030328;289000;A;R;RESIDENCE;;GK;;;9505555;
C;003;27157;5;20030416 10:00;63//867739;
D;003;27157;5;20030416 10:00;P;;;;;;
D;003;27157;5;20030416 10:00;V;;;;;;
D;003;27157;5;20030416 10:00;V;;;;;;
B;003;27197;6;20030416 10:00;;;29;ANNIVERSARY AVE;TERRIGAL;2260;682.9;M;20030307;20030404;500000;A;R;RESIDENCE;;FQ;;;9516756;
C;003;27197;6;20030416 10:00;14//236600;
D;003;27197;6;20030416 10:00;P;;;;;;
D;003;27197;6;20030416 10:00;P;;;;;;
D;003;27197;6;20030416 10:00;V;;;;;;
D;003;27197;6;20030416 10:00;V;;;;;;
B;003;27768;7;20030416 10:00;;1;33 A;ASCA DR;GREEN POINT;2251;;;20030214;20030328;280000;;R;RESIDENCE;1;;;;9500917;
C;003;27768;7;20030416 10:00;1//SP 37673;
D;003;27768;7;20030416 10:00;P;;;;;;
D;003;27768;7;20030416 10:00;V;;;;;;
B;003;27850;8;20030416 10:00;;;14;ASH ST;TERRIGAL;2260;423.7;M;20030217;20030328;700000;A;R;RESIDENCE;;MC;;;9503743;
C;003;27850;8;20030416 10:00;22//7914;
D;003;27850;8;20030416 10:00;P;;;;;;
D;003;27850;8;20030416 10:00;P;;;;;;
D;003;27850;8;20030416 10:00;V;;;;;;
B;003;27909;9;20030416 10:00;;;4;ASHBURN CL;LISAROW;2250;717.9;M;20020315;20020315;100000;A;R;RESIDENCE;;FA;;;9499321;
C;003;27909;9;20030416 10:00;12//815937;
D;003;27909;9;20030416 10:00;P;;;;;;
D;003;27909;9;20030416 10:00;P;;;;;;
D;003;27909;9;20030416 10:00;V;;;;;;
B;003;28338;10;20030416 10:00;;;22;AVALON RD;SPRINGFIELD;2250;619.7;M;20030117;20030228;280000;A;R;RESIDENCE;;FG;;;9496250;
C;003;28338;10;20030416 10:00;21//242772;
D;003;28338;10;20030416 10:00;P;;;;;;
D;003;28338;10;20030416 10:00;V;;;;;;
D;003;28338;10;20030416 10:00;V;;;;;;
B;003;29390;11;20030416 10:00;;;7;BABS RD;KILLCARE HEIGHTS;2257;720.8;M;20030221;20030306;445000;A;R;RESIDENCE;;GP;;;9487248;
C;003;29390;11;20030416 10:00;128//15671;
D;003;29390;11;20030416 10:00;P;;;;;;
D;003;29390;11;20030416 10:00;P;;;;;;
D;003;29390;11;20030416 10:00;V;;;;;;
D;003;29390;11;20030416 10:00;V;;;;;;
B;003;29604;12;20030416 10:00;;;77;BANGALOW ST;UMINA;2257;581.7;M;20021218;20030221;710000;A;R;RESIDENCE;;MA;;;9510981;
C;003;29604;12;20030416 10:00;95//10057;
D;003;29604;12;20030416 10:00;P;;;;;;
D;003;29604;12;20030416 10:00;V;;;;;;
D;003;29604;12;20030416 10:00;V;;;;;;
B;003;29605;13;20030416 10:00;;;79;BANGALOW ST;UMINA;2257;581.7;M;20021218;20030221;710000;A;R;RESIDENCE;;MA;;;9510981;
C;003;29605;13;20030416 10:00;96//10057;
D;003;29605;13;20030416 10:00;P;;;;;;
D;003;29605;13;20030416 10:00;V;;;;;;
D;003;29605;13;20030416 10:00;V;;;;;;
B;003;29895;14;20030416 10:00;;;13;BAREENA AVE;NORTH AVOCA;2260;663.9;M;20030212;20030326;815000;A;R;RESIDENCE;;GB;;;9491683;
C;003;29895;14;20030416 10:00;14//223069;
D;003;29895;14;20030416 10:00;P;;;;;;
D;003;29895;14;20030416 10:00;V;;;;;;
B;003;30279;15;20030416 10:00;;;10;BARREE AVE;NARARA;2250;809.4;M;20030218;20030314;260000;A;R;RESIDENCE;;FB;;;9505164;
C;003;30279;15;20030416 10:00;39//21071;
D;003;30279;15;20030416 10:00;P;;;;;;
D;003;30279;15;20030416 10:00;V;;;;;;
B;003;30548;16;20030416 10:00;;;16;BATLEY ST;WEST GOSFORD;2250;739.6;M;20021220;20030331;420000;A;R;RESIDENCE;;MH;;;9503220;
C;003;30548;16;20030416 10:00;A//327354;
D;003;30548;16;20030416 10:00;P;;;;;;
D;003;30548;16;20030416 10:00;V;;;;;;
D;003;30548;16;20030416 10:00;V;;;;;;
B;003;30854;17;20030416 10:00;;;24;BEACH DR;KILLCARE;2257;663.9;M;20030211;20030324;725000;A;V;VACANT LAND;;GP;;;9486203;
C;003;30854;17;20030416 10:00;1//19638;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;P;;;;;;
D;003;30854;17;20030416 10:00;V;;;;;;
D;003;30854;17;20030416 10:00;V;;;;;;
B;003;31009;18;20030416 10:00;;;16;BEACHCOMBER PDE;NORTH AVOCA;2260;613.4;M;20021227;20030320;480000;A;R;RESIDENCE;;GR;;;9490737;
C;003;31009;18;20030416 10:00;246//31947;
D;003;31009;18;20030416 10:00;P;;;;;;
D;003;31009;18;20030416 10:00;P;;;;;;
D;003;31009;18;20030416 10:00;V;;;;;;
B;003;31401;19;20030416 10:00;;;36;BEAUMONT AVE;WYOMING;2250;676.6;M;20030224;20030328;275000;A;R;RESIDENCE;;FC;;;9499034;
C;003;31401;19;20030416 10:00;26//240596;
D;003;31401;19;20030416 10:00;P;;;;;;
D;003;31401;19;20030416 10:00;P;;;;;;
D;003;31401;19;20030416 10:00;V;;;;;;
B;003;31687;20;20030416 10:00;;;7;BENA RD;UMINA;2257;556.4;M;20021220;20030328;350000;A;R;RESIDENCE;;GG;;;9516162;
C;003;31687;20;20030416 10:00;42//10080;
D;003;31687;20;20030416 10:00;P;;;;;;
D;003;31687;20;20030416 10:00;V;;;;;;
B;003;33124;21;20030416 10:00;;;41;BLUEFISH CRES;TASCOTT;2250;505.9;M;20030218;20030329;27200;A;R;RESIDENCE;;GN;;;9493418;
C;003;33124;21;20030416 10:00;62//237498;
D;003;33124;21;20030416 10:00;P;;;;;;
D;003;33124;21;20030416 10:00;P;;;;;;
D;003;33124;21;20030416 10:00;V;;;;;;
D;003;33124;21;20030416 10:00;V;;;;;;
B;003;33186;22;20030416 10:00;;;2;BLUEWATERS PDE;TASCOTT;2250;645;M;20030205;20030319;315000;A;R;RESIDENCE;;GN;;;9503111;
C;003;33186;22;20030416 10:00;1//235947;
D;003;33186;22;20030416 10:00;P;;;;;;
D;003;33186;22;20030416 10:00;P;;;;;;
D;003;33186;22;20030416 10:00;V;;;;;;
B;003;33439;23;20030416 10:00;;1;143;BOOKER BAY RD;BOOKER BAY;2257;;;20030108;20030220;294000;;R;RESIDENCE;1;;;;9506842;
C;003;33439;23;20030416 10:00;1//SP 40276;
D;003;33439;23;20030416 10:00;P;;;;;;
D;003;33439;23;20030416 10:00;V;;;;;;
B;003;33963;24;20030416 10:00;;2;32;BORONIA ST;EAST GOSFORD;2250;;;20030106;20030408;270000;;R;RESIDENCE;2;;;;9525640;
C;003;33963;24;20030416 10:00;2//SP 44595;
D;003;33963;24;20030416 10:00;P;;;;;;
D;003;33963;24;20030416 10:00;P;;;;;;
D;003;33963;24;20030416 10:00;V;;;;;;
D;003;33963;24;20030416 10:00;V;;;;;;
B;003;34656;25;20030416 10:00;;;68;BRADYS GULLY RD;NORTH GOSFORD;2250;603.8;M;20030319;20030331;292000;A;R;RESIDENCE;;FC;;;9499331;
