A;004;20030416 10:00;PDANN;
B;004;97077;1;20030416 10:00;;;53;AVONDALE RD;COORANBONG;2265;1011.7;M;20030124;20030307;170000;A;R;RESIDENCE;;NJ;AC;;9452251;
C;004;97077;1;20030416 10:00;1//336828;
D;004;97077;1;20030416 10:00;P;;;;;;
D;004;97077;1;20030416 10:00;V;;;;;;
B;004;97819;2;20030416 10:00;;;50;CLYDEBANK RD;BALMORAL;2283;765.9;M;20030128;20030314;252000;A;R;RESIDENCE;;MG;AC;;9492680;
C;004;97819;2;20030416 10:00;226//562904;
D;004;97819;2;20030416 10:00;P;;;;;;
D;004;97819;2;20030416 10:00;P;;;;;;
D;004;97819;2;20030416 10:00;V;;;;;;
D;004;97819;2;20030416 10:00;V;;;;;;
B;004;97866;3;20030416 10:00;;;27;HASTINGS RD;BALMORAL;2283;1107;M;20030213;20030306;325000;A;R;RESIDENCE;;MC;AC;;9443223;
C;004;97866;3;20030416 10:00;240//562908;
D;004;97866;3;20030416 10:00;P;;;;;;
D;004;97866;3;20030416 10:00;V;;;;;;
D;004;97866;3;20030416 10:00;V;;;;;;
B;004;98255;4;20030416 10:00;;;19;ARLINGTON ST;BELMONT NORTH;2280;607;M;20030217;20030321;125000;A;R;RESIDENCE;;JE;AC;;9486741;
C;004;98255;4;20030416 10:00;42//28480;
D;004;98255;4;20030416 10:00;P;;;;;;
D;004;98255;4;20030416 10:00;V;;;;;;
D;004;98255;4;20030416 10:00;V;;;;;;
B;004;98281;5;20030416 10:00;;;34;ARLINGTON ST;BELMONT NORTH;2280;613.4;M;20021214;20030306;122000;A;R;RESIDENCE;;JE;AC;;9491272;
C;004;98281;5;20030416 10:00;13//28480;
D;004;98281;5;20030416 10:00;P;;;;;;
D;004;98281;5;20030416 10:00;P;;;;;;
D;004;98281;5;20030416 10:00;V;;;;;;
B;004;99093;6;20030416 10:00;;;5;CROWN ST;BELMONT;2280;;;20030129;20030305;170000;A;R;RESIDENCE;;JA;AC;;9438772;
C;004;99093;6;20030416 10:00;PT 1//356174;
D;004;99093;6;20030416 10:00;P;;;;;;
D;004;99093;6;20030416 10:00;P;;;;;;
D;004;99093;6;20030416 10:00;V;;;;;;
B;004;99810;7;20030416 10:00;;;24;DALTON CL;BELMONT NORTH;2280;856.9;M;20030210;20030317;300000;A;R;RESIDENCE;;JF;;;9513172;
C;004;99810;7;20030416 10:00;401//622419;
D;004;99810;7;20030416 10:00;P;;;;;;
D;004;99810;7;20030416 10:00;P;;;;;;
D;004;99810;7;20030416 10:00;V;;;;;;
D;004;99810;7;20030416 10:00;V;;;;;;
