A;004;20031016 13:52;PDANN;
B;004;95952;1;20031016 13:52;;;19;ALEXANDER PDE;ARCADIA VALE;2283;1303;M;20030621;20030909;930000;A;V;VACANT LAND;;MB;;0;AA11640;
C;004;95952;1;20031016 13:52;10//13129;
D;004;95952;1;20031016 13:52;P;;;;;;
D;004;95952;1;20031016 13:52;P;;;;;;
D;004;95952;1;20031016 13:52;V;;;;;;
D;004;95952;1;20031016 13:52;V;;;;;;
B;004;96325;2;20031016 13:52;;;55;MACQUARIE ST;ARCADIA VALE;2283;;;20030820;20031001;167500;A;V;VACANT LAND;;ME;;0;AA40065;
C;004;96325;2;20031016 13:52;624//13129;
D;004;96325;2;20031016 13:52;P;;;;;;
D;004;96325;2;20031016 13:52;P;;;;;;
D;004;96325;2;20031016 13:52;V;;;;;;
D;004;96325;2;20031016 13:52;V;;;;;;
B;004;96339;3;20031016 13:52;;;72;MACQUARIE ST;ARCADIA VALE;2283;1100;M;20030808;20030919;258000;A;R;RESIDENCE;;ME;;0;AA15249;
C;004;96339;3;20031016 13:52;515//13129;
D;004;96339;3;20031016 13:52;P;;;;;;
D;004;96339;3;20031016 13:52;V;;;;;;
D;004;96339;3;20031016 13:52;V;;;;;;
B;004;97001;4;20031016 13:52;;;50;ALTON RD;COORANBONG;2265;6732;M;20030702;20030813;475000;A;R;RESIDENCE;;NJ;;0;AA15572;
C;004;97001;4;20031016 13:52;144//714243;
D;004;97001;4;20031016 13:52;P;;;;;;
D;004;97001;4;20031016 13:52;P;;;;;;
D;004;97001;4;20031016 13:52;V;;;;;;
D;004;97001;4;20031016 13:52;V;;;;;;
B;004;97371;5;20031016 13:52;;;626;FREEMANS DR;COORANBONG;2265;799.9;M;20030812;20030924;407500;A;R;RESIDENCE;;NJ;;0;AA32188;
C;004;97371;5;20031016 13:52;7//270155;
D;004;97371;5;20031016 13:52;P;;;;;;
D;004;97371;5;20031016 13:52;P;;;;;;
D;004;97371;5;20031016 13:52;V;;;;;;
D;004;97371;5;20031016 13:52;V;;;;;;
B;004;97473;6;20031016 13:52;;;11;NEWPORT RD;COORANBONG;2265;929.5;M;20030908;20030926;380000;A;R;RESIDENCE;;NJ;;0;AA17455;
C;004;97473;6;20031016 13:52;22//701018;
D;004;97473;6;20031016 13:52;P;;;;;;
D;004;97473;6;20031016 13:52;P;;;;;;
D;004;97473;6;20031016 13:52;V;;;;;;
B;004;97625;7;20031016 13:52;;;1;BARTON ST;AWABA;2283;2023;M;20031003;20031009;178000;A;R;RESIDENCE;;FM;;0;AA54431;
C;004;97625;7;20031016 13:52;1/9/758041;
D;004;97625;7;20031016 13:52;P;;;;;;
D;004;97625;7;20031016 13:52;V;;;;;;
D;004;97625;7;20031016 13:52;V;;;;;;
B;004;97790;8;20031016 13:52;;;32;CARLISLE ROW;FISHING POINT;2283;695.6;M;20030728;20030901;342000;A;R;RESIDENCE;;MG;;0;AA12885;
C;004;97790;8;20031016 13:52;85//11539;
D;004;97790;8;20031016 13:52;P;;;;;;
D;004;97790;8;20031016 13:52;P;;;;;;
D;004;97790;8;20031016 13:52;V;;;;;;
B;004;97827;9;20031016 13:52;;;66;CLYDEBANK RD;BALMORAL;2283;864.2;M;20030730;20031003;320000;A;R;RESIDENCE;;MG;;0;AA50503;
C;004;97827;9;20031016 13:52;234//562906;
D;004;97827;9;20031016 13:52;P;;;;;;
D;004;97827;9;20031016 13:52;V;;;;;;
B;004;98430;10;20031016 13:52;;;22;BEACH ST;BELMONT SOUTH;2280;379.4;M;20030819;20030923;245000;A;R;RESIDENCE;;JH;;0;AA19068;
C;004;98430;10;20031016 13:52;17//19895;
D;004;98430;10;20031016 13:52;P;;;;;;
D;004;98430;10;20031016 13:52;V;;;;;;
B;004;99132;11;20031016 13:52;;;88;CROWN ST;BELMONT;2280;679.5;M;20030704;20030829;467500;A;R;RESIDENCE;;JB;;0;AA34285;
C;004;99132;11;20031016 13:52;533//878536;
D;004;99132;11;20031016 13:52;P;;;;;;
D;004;99132;11;20031016 13:52;P;;;;;;
D;004;99132;11;20031016 13:52;V;;;;;;
B;004;99631;12;20031016 13:52;;;7;EVANS ST;BELMONT;2280;486.9;M;20030807;20030918;225000;A;R;RESIDENCE;;JA;;0;AA10592;
C;004;99631;12;20031016 13:52;27//17799;
D;004;99631;12;20031016 13:52;P;;;;;;
D;004;99631;12;20031016 13:52;V;;;;;;
D;004;99631;12;20031016 13:52;V;;;;;;
B;004;100509;13;20031016 13:52;;;77;HARRISON ST;BELMONT NORTH;2280;;;20030902;20030926;382000;A;R;RESIDENCE;;JF;;0;AA32018;
C;004;100509;13;20031016 13:52;320//245391;
D;004;100509;13;20031016 13:52;P;;;;;;
D;004;100509;13;20031016 13:52;V;;;;;;
D;004;100509;13;20031016 13:52;V;;;;;;
B;004;100706;14;20031016 13:52;;;7;HERON PL;BELMONT;2280;515.5;M;20030828;20030929;412000;A;R;RESIDENCE;;JB;;0;AA37365;
C;004;100706;14;20031016 13:52;2//1021701;
D;004;100706;14;20031016 13:52;P;;;;;;
