A;008;20030303 12:12;PDANN;
B;008;202255;1;20030303 12:12;;;39;ALDYTH ST;NEW LAMBTON;2305;;;20030109;20030211;300000;A;R;RESIDENCE;;FG;;;9381085;
C;008;202255;1;20030303 12:12;19//16502;
D;008;202255;1;20030303 12:12;P;;;;;;
D;008;202255;1;20030303 12:12;V;;;;;;
B;008;202956;2;20030303 12:12;;;23;ANDERSON DR;TARRO;2322;658.4;M;20030110;20030124;179000;A;R;RESIDENCE;;DA;;;9385783;
C;008;202956;2;20030303 12:12;1//38693;
D;008;202956;2;20030303 12:12;P;;;;;;
D;008;202956;2;20030303 12:12;P;;;;;;
D;008;202956;2;20030303 12:12;V;;;;;;
D;008;202956;2;20030303 12:12;V;;;;;;
B;008;203604;3;20030303 12:12;;;8;AQUARIUS AVE;ELERMORE VALE;2287;696.6;M;20030117;20030221;365000;A;R;RESIDENCE;;AL;;;9405871;
C;008;203604;3;20030303 12:12;21//264184;
D;008;203604;3;20030303 12:12;P;;;;;;
D;008;203604;3;20030303 12:12;P;;;;;;
D;008;203604;3;20030303 12:12;V;;;;;;
B;008;204633;4;20030303 12:12;;;;BAKERI CCT;WARABROOK;2304;815.3;M;20021218;20030212;355000;A;R;RESIDENCE;;JW;;;9386276;
C;008;204633;4;20030303 12:12;49//830800;
D;008;204633;4;20030303 12:12;P;;;;;;
D;008;204633;4;20030303 12:12;V;;;;;;
D;008;204633;4;20030303 12:12;V;;;;;;
B;008;204745;5;20030303 12:12;;;4;BALOOK DR;BERESFIELD;2322;3173;M;20021220;20021220;1096000;I;3;;;GN;;;9397330;
C;008;204745;5;20030303 12:12;213//876364;
D;008;204745;5;20030303 12:12;P;;;;;;
D;008;204745;5;20030303 12:12;V;;;;;;
B;008;205229;6;20030303 12:12;;;3;BARWON CL;ELERMORE VALE;2287;720.6;M;20021202;20030214;460000;A;R;RESIDENCE;;AJ;;;9393085;
C;008;205229;6;20030303 12:12;521//800837;
D;008;205229;6;20030303 12:12;P;;;;;;
D;008;205229;6;20030303 12:12;P;;;;;;
D;008;205229;6;20030303 12:12;V;;;;;;
B;008;205325;7;20030303 12:12;;;7;BEAUFORD AVE;MARYLAND;2287;615.3;M;20021220;20030131;238000;A;R;RESIDENCE;;AB;;;9391956;
C;008;205325;7;20030303 12:12;33//251420;
D;008;205325;7;20030303 12:12;P;;;;;;
D;008;205325;7;20030303 12:12;P;;;;;;
D;008;205325;7;20030303 12:12;P;;;;;;
D;008;205325;7;20030303 12:12;V;;;;;;
D;008;205325;7;20030303 12:12;V;;;;;;
B;008;205591;8;20030303 12:12;;;10;BEDFORD ST;GEORGETOWN;2298;;;20030113;20030217;215000;A;R;RESIDENCE;;JS;;;9403523;
C;008;205591;8;20030303 12:12;11//13063;
D;008;205591;8;20030303 12:12;P;;;;;;
D;008;205591;8;20030303 12:12;P;;;;;;
D;008;205591;8;20030303 12:12;V;;;;;;
D;008;205591;8;20030303 12:12;V;;;;;;
B;008;207344;9;20030303 12:12;;;15;BOSCAWEN ST;WALLSEND;2287;;;20021223;20030204;161000;A;R;RESIDENCE;;AD;;;9374784;
C;008;207344;9;20030303 12:12;1//78464;
D;008;207344;9;20030303 12:12;P;;;;;;
D;008;207344;9;20030303 12:12;V;;;;;;
B;008;207737;10;20030303 12:12;;;23;BOWSER ST;HAMILTON;2303;303.5;M;20030106;20030120;200000;A;R;RESIDENCE;;FQ;AC;;9322845;
C;008;207737;10;20030303 12:12;25//13181;
D;008;207737;10;20030303 12:12;P;;;;;;
D;008;207737;10;20030303 12:12;P;;;;;;
D;008;207737;10;20030303 12:12;V;;;;;;
B;008;208991;11;20030303 12:12;;;3;BRUMBY CRES;MARYLAND;2287;844;M;20030115;20030212;340000;A;R;RESIDENCE;;AA;;;9379959;
C;008;208991;11;20030303 12:12;1207//1000192;
D;008;208991;11;20030303 12:12;P;;;;;;
D;008;208991;11;20030303 12:12;P;;;;;;
D;008;208991;11;20030303 12:12;V;;;;;;
B;008;209111;12;20030303 12:12;;;57;BRUNKER RD;BROADMEADOW;2292;;;20030219;20030219;285000;A;R;RESIDENCE;;HB;;;9401400;
C;008;209111;12;20030303 12:12;1//304118;
D;008;209111;12;20030303 12:12;P;;;;;;
D;008;209111;12;20030303 12:12;V;;;;;;
B;008;209133;13;20030303 12:12;;;1;BRUNKER RD;BROADMEADOW;2292;1056;M;20021231;20030210;2050000;B;3;HOTEL;;BX;;;9405297;
C;008;209133;13;20030303 12:12;2101//755247;
D;008;209133;13;20030303 12:12;P;;;;;;
D;008;209133;13;20030303 12:12;P;;;;;;
D;008;209133;13;20030303 12:12;P;;;;;;
D;008;209133;13;20030303 12:12;P;;;;;;
D;008;209133;13;20030303 12:12;V;;;;;;
D;008;209133;13;20030303 12:12;V;;;;;;
B;008;210255;14;20030303 12:12;;;108;CALLAN AVE;MARYLAND;2287;577.3;M;20030117;20030212;217000;A;R;RESIDENCE;;AA;;;9380754;
C;008;210255;14;20030303 12:12;2043//807968;
D;008;210255;14;20030303 12:12;P;;;;;;
D;008;210255;14;20030303 12:12;P;;;;;;
D;008;210255;14;20030303 12:12;V;;;;;;
D;008;210255;14;20030303 12:12;V;;;;;;
B;008;210373;15;20030303 12:12;;;63;CAMBRIDGE DR;RANKIN PARK;2287;689.2;M;20021114;20030131;220000;A;R;RESIDENCE;;AK;;;9385758;
C;008;210373;15;20030303 12:12;113//217482;
D;008;210373;15;20030303 12:12;P;;;;;;
D;008;210373;15;20030303 12:12;V;;;;;;
B;008;210654;16;20030303 12:12;;3;6;CARBINE CL;MARYLAND;2287;;;20021219;20030130;198000;;3;INDUSTRIAL UN;3;;;;9391109;
C;008;210654;16;20030303 12:12;3//SP 62343;
D;008;210654;16;20030303 12:12;P;;;;;;
D;008;210654;16;20030303 12:12;V;;;;;;
B;008;210896;17;20030303 12:12;;;14;CARLTON ST;NEWCASTLE;2300;120.1;M;20030113;20030217;290000;A;R;RESIDENCE;;KD;;;9402706;
C;008;210896;17;20030303 12:12;1//721675;
D;008;210896;17;20030303 12:12;P;;;;;;
D;008;210896;17;20030303 12:12;V;;;;;;
B;008;211387;18;20030303 12:12;;;23;CASUARINA CCT;WARABROOK;2304;575.8;M;20030121;20030221;320000;A;R;RESIDENCE;;JW;;;9401256;
C;008;211387;18;20030303 12:12;43//264659;
D;008;211387;18;20030303 12:12;P;;;;;;
D;008;211387;18;20030303 12:12;V;;;;;;
B;008;211422;19;20030303 12:12;;;17;CATHERINE ST;WARATAH WEST;2298;448.9;M;20021118;20021220;185000;A;R;RESIDENCE;;JP;;;9407567;
C;008;211422;19;20030303 12:12;40//19890;
D;008;211422;19;20030303 12:12;P;;;;;;
D;008;211422;19;20030303 12:12;P;;;;;;
D;008;211422;19;20030303 12:12;V;;;;;;
B;008;211929;20;20030303 12:12;;;5;CHATHAM RD;GEORGETOWN;2298;562.8;M;20021224;20030207;310000;A;R;RESIDENCE;;JS;;;9386353;
C;008;211929;20;20030303 12:12;29//17933;
D;008;211929;20;20030303 12:12;P;;;;;;
D;008;211929;20;20030303 12:12;P;;;;;;
D;008;211929;20;20030303 12:12;V;;;;;;
D;008;211929;20;20030303 12:12;V;;;;;;
B;008;212209;21;20030303 12:12;;;24;CHINCHEN ST;ISLINGTON;2296;223;M;20030106;20030210;142000;A;R;RESIDENCE;;DE;;;9386224;
C;008;212209;21;20030303 12:12;6//1039490;
D;008;212209;21;20030303 12:12;P;;;;;;
D;008;212209;21;20030303 12:12;V;;;;;;
B;008;212649;22;20030303 12:12;;;1;CHURCH ST;MINMI;2287;980.2;M;20021231;20030131;119950;A;V;VACANT LAND;;DM;;;9379045;
C;008;212649;22;20030303 12:12;117//840897;
D;008;212649;22;20030303 12:12;P;;;;;;
D;008;212649;22;20030303 12:12;P;;;;;;
D;008;212649;22;20030303 12:12;V;;;;;;
D;008;212649;22;20030303 12:12;V;;;;;;
B;008;213250;23;20030303 12:12;;;4;CLAYMORE CL;WALLSEND;2287;956.1;M;20030115;20030214;420000;A;R;RESIDENCE;;AJ;;;9403414;
C;008;213250;23;20030303 12:12;1029//826535;
D;008;213250;23;20030303 12:12;P;;;;;;
D;008;213250;23;20030303 12:12;V;;;;;;
D;008;213250;23;20030303 12:12;V;;;;;;
B;008;213648;24;20030303 12:12;;;22;COACHWOOD DR;WARABROOK;2304;749.3;M;20021108;20021220;296000;A;R;RESIDENCE;;JW;;;9406506;
C;008;213648;24;20030303 12:12;113//1006441;
D;008;213648;24;20030303 12:12;P;;;;;;
D;008;213648;24;20030303 12:12;V;;;;;;
B;008;214421;25;20030303 12:12;;;22;CORLETTE ST;COOKS HILL;2300;117.9;M;20021122;20021122;320000;A;R;RESIDENCE;;KA;;;9377830;
C;008;214421;25;20030303 12:12;10//828119;
D;008;214421;25;20030303 12:12;P;;;;;;
D;008;214421;25;20030303 12:12;V;;;;;;
B;008;214928;26;20030303 12:12;;;122;CREBERT ST;MAYFIELD;2304;;;20030124;20030220;247000;A;R;RESIDENCE;;JD;;;9407686;
C;008;214928;26;20030303 12:12;16//37376;
D;008;214928;26;20030303 12:12;P;;;;;;
D;008;214928;26;20030303 12:12;P;;;;;;
D;008;214928;26;20030303 12:12;V;;;;;;
D;008;214928;26;20030303 12:12;V;;;;;;
B;008;216626;27;20030303 12:12;;;134;DARBY ST;COOKS HILL;2300;1470;M;20020529;20020529;43650;B;V;VACANT LAND;;LQ;;;9356910;
C;008;216626;27;20030303 12:12;1//882255;
D;008;216626;27;20030303 12:12;P;;;;;;
D;008;216626;27;20030303 12:12;P;;;;;;
D;008;216626;27;20030303 12:12;V;;;;;;
B;008;216806;28;20030303 12:12;;;103;DATE ST;ADAMSTOWN;2289;;;20030211;20030211;270000;A;R;RESIDENCE;;HB;;;9386175;
C;008;216806;28;20030303 12:12;16/A/10602;
D;008;216806;28;20030303 12:12;P;;;;;;
D;008;216806;28;20030303 12:12;V;;;;;;
B;008;221109;29;20030303 12:12;;;65;EVERTON ST;HAMILTON;2303;537;M;20021224;20030128;380000;A;R;RESIDENCE;;FT;;;9401679;
C;008;221109;29;20030303 12:12;70/L/979108;
D;008;221109;29;20030303 12:12;P;;;;;;
D;008;221109;29;20030303 12:12;V;;;;;;
B;008;221796;30;20030303 12:12;;;;FERRY RD;SANDGATE;2304;8644;M;20021224;20030220;930000;I;3;;;GC;;;9401109;
C;008;221796;30;20030303 12:12;156//542717;
D;008;221796;30;20030303 12:12;P;;;;;;
D;008;221796;30;20030303 12:12;V;;;;;;
B;008;222625;31;20030303 12:12;;;47;FORBES ST;CARRINGTON;2294;;;20021205;20030130;225000;A;R;RESIDENCE;;DC;;;9390421;
C;008;222625;31;20030303 12:12;8//4715;
D;008;222625;31;20030303 12:12;P;;;;;;
D;008;222625;31;20030303 12:12;V;;;;;;
D;008;222625;31;20030303 12:12;V;;;;;;
B;008;222944;32;20030303 12:12;;;11;FRANCIS ST;TIGHES HILL;2297;494.9;M;20021122;20030103;285000;A;R;RESIDENCE;;DD;;;9382279;
C;008;222944;32;20030303 12:12;4//263018;
D;008;222944;32;20030303 12:12;P;;;;;;
D;008;222944;32;20030303 12:12;P;;;;;;
D;008;222944;32;20030303 12:12;V;;;;;;
B;008;223622;33;20030303 12:12;;;3;GANNEY RD;WALLSEND;2287;670.3;M;20021217;20030128;200000;A;R;RESIDENCE;;AD;;;9399731;
C;008;223622;33;20030303 12:12;31//378729;
D;008;223622;33;20030303 12:12;P;;;;;;
D;008;223622;33;20030303 12:12;P;;;;;;
D;008;223622;33;20030303 12:12;V;;;;;;
D;008;223622;33;20030303 12:12;V;;;;;;
B;008;223628;34;20030303 12:12;;;6;GANUR ST;WALLSEND;2287;461.6;M;20021202;20030130;215000;A;R;RESIDENCE;;AD;;;9375588;
C;008;223628;34;20030303 12:12;3//552707;
D;008;223628;34;20030303 12:12;P;;;;;;
D;008;223628;34;20030303 12:12;V;;;;;;
D;008;223628;34;20030303 12:12;V;;;;;;
B;008;224227;35;20030303 12:12;;;59;GIPPS ST;CARRINGTON;2294;;;20021220;20030131;225000;A;R;RESIDENCE;;DC;;;9403827;
C;008;224227;35;20030303 12:12;5//12197;
D;008;224227;35;20030303 12:12;P;;;;;;
D;008;224227;35;20030303 12:12;V;;;;;;
B;008;225540;36;20030303 12:12;;;4;GREEN ST;NORTH LAMBTON;2299;701.9;M;20030108;20030131;217000;A;R;RESIDENCE;;JK;AC;;9352338;
C;008;225540;36;20030303 12:12;2//516566;
D;008;225540;36;20030303 12:12;P;;;;;;
D;008;225540;36;20030303 12:12;P;;;;;;
D;008;225540;36;20030303 12:12;V;;;;;;
D;008;225540;36;20030303 12:12;V;;;;;;
B;008;228496;37;20030303 12:12;;;28;HIGH ST;WARATAH;2298;;;20021108;20030212;259950;A;R;RESIDENCE;;JR;;;9382456;
C;008;228496;37;20030303 12:12;1//352027;
D;008;228496;37;20030303 12:12;P;;;;;;
D;008;228496;37;20030303 12:12;P;;;;;;
D;008;228496;37;20030303 12:12;V;;;;;;
B;008;228730;38;20030303 12:12;;;18;HILLCREST RD;MEREWETHER;2291;1298;M;20021121;20030131;1145000;A;R;RESIDENCE;;HC;AC;;9350156;
C;008;228730;38;20030303 12:12;6//260947;
D;008;228730;38;20030303 12:12;P;;;;;;
D;008;228730;38;20030303 12:12;P;;;;;;
D;008;228730;38;20030303 12:12;V;;;;;;
B;008;228921;39;20030303 12:12;;;89;HOBART RD;NEW LAMBTON;2305;556.4;M;20021204;20030115;315000;A;R;RESIDENCE;;FD;;;9378161;
C;008;228921;39;20030303 12:12;341//660850;
D;008;228921;39;20030303 12:12;P;;;;;;
D;008;228921;39;20030303 12:12;P;;;;;;
D;008;228921;39;20030303 12:12;V;;;;;;
D;008;228921;39;20030303 12:12;V;;;;;;
B;008;229416;40;20030303 12:12;;;28;HUBBARD ST;ISLINGTON;2296;197.4;M;20030124;20030220;270000;A;R;RESIDENCE;;DE;;;9402301;
C;008;229416;40;20030303 12:12;15//770607;
D;008;229416;40;20030303 12:12;P;;;;;;
D;008;229416;40;20030303 12:12;V;;;;;;
D;008;229416;40;20030303 12:12;V;;;;;;
B;008;229586;41;20030303 12:12;;26;575;HUNTER ST;NEWCASTLE WEST;2302;;;20021028;20021202;202848;;R;RESIDENCE;26;;;;9381778;
C;008;229586;41;20030303 12:12;26//SP 62883;
D;008;229586;41;20030303 12:12;P;;;;;;
D;008;229586;41;20030303 12:12;P;;;;;;
D;008;229586;41;20030303 12:12;V;;;;;;
B;008;230307;42;20030303 12:12;;;72;INGALL ST;MAYFIELD;2304;417.3;M;20021224;20030207;267000;A;R;RESIDENCE;;JE;;;9385802;
C;008;230307;42;20030303 12:12;3//309074;
D;008;230307;42;20030303 12:12;P;;;;;;
D;008;230307;42;20030303 12:12;P;;;;;;
D;008;230307;42;20030303 12:12;V;;;;;;
D;008;230307;42;20030303 12:12;V;;;;;;
B;008;230705;43;20030303 12:12;;;14;JAMES ST;HAMILTON;2303;208.4;M;20020727;20020830;222500;A;R;RESIDENCE;;FS;;;9388393;
C;008;230705;43;20030303 12:12;1//782738;
D;008;230705;43;20030303 12:12;P;;;;;;
D;008;230705;43;20030303 12:12;V;;;;;;
B;008;230750;44;20030303 12:12;;;55;JAMES ST;HAMILTON;2303;;;20030124;20030124;300000;A;R;RESIDENCE;;FS;;;9406734;
C;008;230750;44;20030303 12:12;1//197048;
D;008;230750;44;20030303 12:12;P;;;;;;
D;008;230750;44;20030303 12:12;V;;;;;;
B;008;231031;45;20030303 12:12;;;9;JARRETT ST;WARATAH WEST;2298;619.7;M;20021218;20030122;189150;A;R;RESIDENCE;;JP;;;9385824;
C;008;231031;45;20030303 12:12;53//218092;
D;008;231031;45;20030303 12:12;P;;;;;;
D;008;231031;45;20030303 12:12;P;;;;;;
D;008;231031;45;20030303 12:12;V;;;;;;
B;008;231509;46;20030303 12:12;;;2;JONES ST;BIRMINGHAM GARDENS;2287;613.4;M;20030117;20030214;258000;A;R;RESIDENCE;;JA;;;9396154;
C;008;231509;46;20030303 12:12;392//12691;
D;008;231509;46;20030303 12:12;P;;;;;;
D;008;231509;46;20030303 12:12;V;;;;;;
D;008;231509;46;20030303 12:12;V;;;;;;
B;008;232904;47;20030303 12:12;;;19;KIMIAN AVE;WARATAH WEST;2298;556.4;M;20021126;20030117;212500;A;R;RESIDENCE;;JP;;;9378332;
C;008;232904;47;20030303 12:12;47//225251;
D;008;232904;47;20030303 12:12;P;;;;;;
D;008;232904;47;20030303 12:12;V;;;;;;
D;008;232904;47;20030303 12:12;V;;;;;;
B;008;232926;48;20030303 12:12;;;2;KINDRA PL;NORTH LAMBTON;2299;613.4;M;20030104;20030212;300000;A;R;RESIDENCE;;JH;;;9380816;
C;008;232926;48;20030303 12:12;27//29724;
D;008;232926;48;20030303 12:12;P;;;;;;
D;008;232926;48;20030303 12:12;V;;;;;;
B;008;233054;49;20030303 12:12;;1;199;KING ST;NEWCASTLE;2300;;;20030114;20030214;80000;;R;RESIDENCE;1;;;;9393722;
C;008;233054;49;20030303 12:12;1//SP 2831;
D;008;233054;49;20030303 12:12;P;;;;;;
D;008;233054;49;20030303 12:12;V;;;;;;
B;008;233054;50;20030303 12:12;;11;199;KING ST;NEWCASTLE;2300;;;20030106;20030210;115000;;R;RESIDENCE;11;;;;9382829;
C;008;233054;50;20030303 12:12;11//SP 2831;
D;008;233054;50;20030303 12:12;P;;;;;;
D;008;233054;50;20030303 12:12;V;;;;;;
B;008;233156;51;20030303 12:12;;;92;KING ST;SHORTLAND;2307;663.9;M;20030106;20030131;220000;A;R;RESIDENCE;;JM;;;9378121;
C;008;233156;51;20030303 12:12;5//206758;
D;008;233156;51;20030303 12:12;P;;;;;;
D;008;233156;51;20030303 12:12;P;;;;;;
D;008;233156;51;20030303 12:12;V;;;;;;
B;008;233599;52;20030303 12:12;;;23;KINTA DR;BERESFIELD;2322;1805;M;20021220;20021220;1096000;I;3;;;GN;;;9397330;
C;008;233599;52;20030303 12:12;214//876364;
D;008;233599;52;20030303 12:12;P;;;;;;
D;008;233599;52;20030303 12:12;V;;;;;;
B;008;233709;53;20030303 12:12;;7;38;KITCHENER PDE;THE HILL;2300;;;20030108;20030212;222000;;R;RESIDENCE;7;;;;9380799;
C;008;233709;53;20030303 12:12;7//SP 15517;
D;008;233709;53;20030303 12:12;P;;;;;;
D;008;233709;53;20030303 12:12;V;;;;;;
B;008;234313;54;20030303 12:12;;;195;LAMBTON RD;NEW LAMBTON;2305;796.7;M;20030117;20030211;224000;A;R;RESIDENCE;;FD;;;9386400;
C;008;234313;54;20030303 12:12;1377//663966;
D;008;234313;54;20030303 12:12;P;;;;;;
D;008;234313;54;20030303 12:12;P;;;;;;
D;008;234313;54;20030303 12:12;V;;;;;;
B;008;234514;55;20030303 12:12;;;55;LAMBTON RD;WARATAH;2298;486.9;M;20030110;20030214;222000;A;R;RESIDENCE;;JZ;;;9394911;
C;008;234514;55;20030303 12:12;27//19884;
D;008;234514;55;20030303 12:12;P;;;;;;
D;008;234514;55;20030303 12:12;V;;;;;;
B;008;234779;56;20030303 12:12;;1;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;1;;;;9389312;
C;008;234779;56;20030303 12:12;1//SP 17007;
D;008;234779;56;20030303 12:12;P;;;;;;
D;008;234779;56;20030303 12:12;V;;;;;;
B;008;234779;57;20030303 12:12;;2;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;2;;;;9389312;
C;008;234779;57;20030303 12:12;2//SP 17007;
D;008;234779;57;20030303 12:12;P;;;;;;
D;008;234779;57;20030303 12:12;V;;;;;;
B;008;234779;58;20030303 12:12;;3;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;3;;;;9389312;
C;008;234779;58;20030303 12:12;3//SP 17007;
D;008;234779;58;20030303 12:12;P;;;;;;
D;008;234779;58;20030303 12:12;V;;;;;;
B;008;234779;59;20030303 12:12;;4;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;4;;;;9389312;
C;008;234779;59;20030303 12:12;4//SP 17007;
D;008;234779;59;20030303 12:12;P;;;;;;
D;008;234779;59;20030303 12:12;V;;;;;;
B;008;234779;60;20030303 12:12;;5;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;5;;;;9389312;
C;008;234779;60;20030303 12:12;5//SP 17007;
D;008;234779;60;20030303 12:12;P;;;;;;
D;008;234779;60;20030303 12:12;V;;;;;;
B;008;234779;61;20030303 12:12;;6;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;6;;;;9389312;
C;008;234779;61;20030303 12:12;6//SP 17007;
D;008;234779;61;20030303 12:12;P;;;;;;
D;008;234779;61;20030303 12:12;V;;;;;;
B;008;234779;62;20030303 12:12;;7;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;7;;;;9389312;
C;008;234779;62;20030303 12:12;7//SP 17007;
D;008;234779;62;20030303 12:12;P;;;;;;
D;008;234779;62;20030303 12:12;V;;;;;;
B;008;234779;63;20030303 12:12;;8;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;8;;;;9389312;
C;008;234779;63;20030303 12:12;8//SP 17007;
D;008;234779;63;20030303 12:12;P;;;;;;
D;008;234779;63;20030303 12:12;V;;;;;;
B;008;234779;64;20030303 12:12;;9;;LAWSON ST HOUSE NO: 129/131;HAMILTON;2303;;;20021214;20030124;1375000;;3;UNITS;9;;;;9389312;
C;008;234779;64;20030303 12:12;9//SP 17007;
D;008;234779;64;20030303 12:12;P;;;;;;
D;008;234779;64;20030303 12:12;V;;;;;;
B;008;235189;65;20030303 12:12;;;32;LEWIS ST;WALLSEND;2287;814;M;20030129;20030217;220000;A;R;RESIDENCE;;AE;;;9398017;
C;008;235189;65;20030303 12:12;18//252073;
D;008;235189;65;20030303 12:12;P;;;;;;
D;008;235189;65;20030303 12:12;P;;;;;;
D;008;235189;65;20030303 12:12;V;;;;;;
D;008;235189;65;20030303 12:12;V;;;;;;
B;008;235657;66;20030303 12:12;;;70;LINWOOD ST;MARYVILLE;2293;147;M;20021126;20030218;350000;A;R;RESIDENCE;;FY;;;9402459;
C;008;235657;66;20030303 12:12;36//1001171;
D;008;235657;66;20030303 12:12;P;;;;;;
D;008;235657;66;20030303 12:12;P;;;;;;
D;008;235657;66;20030303 12:12;V;;;;;;
B;008;235919;67;20030303 12:12;;;102;LOCKYER ST;ADAMSTOWN;2289;;;20030109;20030213;295000;A;V;VACANT LAND;;HB;;;9405262;
C;008;235919;67;20030303 12:12;14/5/9713;
D;008;235919;67;20030303 12:12;P;;;;;;
D;008;235919;67;20030303 12:12;P;;;;;;
D;008;235919;67;20030303 12:12;V;;;;;;
D;008;235919;67;20030303 12:12;V;;;;;;
B;008;236698;68;20030303 12:12;;;10;MCCUBBIN WAY;LAMBTON;2299;696.9;M;20030115;20030214;520000;A;R;RESIDENCE;;FK;;;9387034;
C;008;236698;68;20030303 12:12;369//872339;
D;008;236698;68;20030303 12:12;P;;;;;;
D;008;236698;68;20030303 12:12;P;;;;;;
D;008;236698;68;20030303 12:12;V;;;;;;
D;008;236698;68;20030303 12:12;V;;;;;;
B;008;236723;69;20030303 12:12;;;59;MCINNES ST;MINMI;2287;752.5;M;20021009;20021120;235000;A;R;RESIDENCE;;DM;;;9380839;
C;008;236723;69;20030303 12:12;6/C/30399;
D;008;236723;69;20030303 12:12;P;;;;;;
D;008;236723;69;20030303 12:12;P;;;;;;
D;008;236723;69;20030303 12:12;V;;;;;;
B;008;237447;70;20030303 12:12;;;70;MACQUARIE ST;WALLSEND;2287;790.4;M;20021224;20030205;240000;A;R;RESIDENCE;;AD;;;9382269;
C;008;237447;70;20030303 12:12;B//36962;
D;008;237447;70;20030303 12:12;P;;;;;;
D;008;237447;70;20030303 12:12;P;;;;;;
D;008;237447;70;20030303 12:12;V;;;;;;
B;008;237551;71;20030303 12:12;;;56;MADISON DR;ADAMSTOWN HEIGHTS;2289;607;M;20021101;20030131;315000;A;R;RESIDENCE;;HA;;;9409572;
C;008;237551;71;20030303 12:12;81//236878;
D;008;237551;71;20030303 12:12;P;;;;;;
D;008;237551;71;20030303 12:12;V;;;;;;
B;008;238131;72;20030303 12:12;;;22;MAITLAND RD;MAYFIELD;2304;445.2;M;20021014;20021014;100000;B;3;;;CM;;;9378619;
C;008;238131;72;20030303 12:12;16//741533;
D;008;238131;72;20030303 12:12;P;;;;;;
D;008;238131;72;20030303 12:12;V;;;;;;
B;008;238612;73;20030303 12:12;;;24;MARINA AVE;NEW LAMBTON;2305;354.1;M;20030109;20030213;284950;A;R;RESIDENCE;;FJ;;;9402894;
C;008;238612;73;20030303 12:12;46//18956;
D;008;238612;73;20030303 12:12;P;;;;;;
D;008;238612;73;20030303 12:12;V;;;;;;
D;008;238612;73;20030303 12:12;V;;;;;;
B;008;239201;74;20030303 12:12;;;;MARYLAND DR;MARYLAND;2287;684.3;M;20021203;20030207;240000;A;R;RESIDENCE;;AA;;;9397390;
C;008;239201;74;20030303 12:12;6008//817438;
D;008;239201;74;20030303 12:12;P;;;;;;
D;008;239201;74;20030303 12:12;V;;;;;;
D;008;239201;74;20030303 12:12;V;;;;;;
B;008;239307;75;20030303 12:12;;;12;MATHIESON ST;CARRINGTON;2294;;;20021126;20030219;130000;A;R;RESIDENCE;;DC;;;9407618;
C;008;239307;75;20030303 12:12;4//8631;
D;008;239307;75;20030303 12:12;P;;;;;;
D;008;239307;75;20030303 12:12;V;;;;;;
B;008;239457;76;20030303 12:12;;;16;MAWSON ST;SHORTLAND;2307;696.8;M;20030110;20030221;183000;A;R;RESIDENCE;;JM;;;9407610;
C;008;239457;76;20030303 12:12;5//516702;
D;008;239457;76;20030303 12:12;P;;;;;;
D;008;239457;76;20030303 12:12;V;;;;;;
