A;005;20030701 14:10;PDANN;
B;005;172120;1;20030701 14:10;;;11;ADA ST;TELARAH;2320;;;20030423;20030604;169900;A;R;RESIDENCE;;EA;;0;9696606;
C;005;172120;1;20030701 14:10;4, 5/B/5763;
D;005;172120;1;20030701 14:10;P;;;;;;
D;005;172120;1;20030701 14:10;P;;;;;;
D;005;172120;1;20030701 14:10;V;;;;;;
B;005;172822;2;20030701 14:10;;;2;AVARD CL;THORNTON;2322;1078;M;20030501;20030605;295000;A;R;RESIDENCE;;GM;;0;9684108;
C;005;172822;2;20030701 14:10;1501//832922;
D;005;172822;2;20030701 14:10;P;;;;;;
D;005;172822;2;20030701 14:10;P;;;;;;
D;005;172822;2;20030701 14:10;V;;;;;;
B;005;172885;3;20030701 14:10;;1;65;AVERY ST;RUTHERFORD;2320;;;20030414;20030526;148000;;R;RESIDENCE;1;;;0;9710227;
C;005;172885;3;20030701 14:10;1//SP 54296;
D;005;172885;3;20030701 14:10;P;;;;;;
D;005;172885;3;20030701 14:10;P;;;;;;
D;005;172885;3;20030701 14:10;V;;;;;;
B;005;173064;4;20030701 14:10;;;55;BANKS ST;EAST MAITLAND;2323;2061;M;20030516;20030606;355000;A;R;RESIDENCE;;HG;;0;9694550;
C;005;173064;4;20030701 14:10;90//838288;
D;005;173064;4;20030701 14:10;P;;;;;;
D;005;173064;4;20030701 14:10;V;;;;;;
D;005;173064;4;20030701 14:10;V;;;;;;
B;005;173151;5;20030701 14:10;;;3;BARRACK ST;WOODBERRY;2322;474.2;M;20030505;20030616;127000;A;R;RESIDENCE;;GP;;0;9709502;
C;005;173151;5;20030701 14:10;89//240061;
D;005;173151;5;20030701 14:10;P;;;;;;
D;005;173151;5;20030701 14:10;P;;;;;;
D;005;173151;5;20030701 14:10;V;;;;;;
D;005;173151;5;20030701 14:10;V;;;;;;
B;005;173241;6;20030701 14:10;;;10;BAYSWATER RD;BOLWARRA;2320;581.7;M;20030514;20030611;272000;A;R;RESIDENCE;;GC;;0;9698493;
C;005;173241;6;20030701 14:10;7//210800;
D;005;173241;6;20030701 14:10;P;;;;;;
D;005;173241;6;20030701 14:10;P;;;;;;
D;005;173241;6;20030701 14:10;V;;;;;;
D;005;173241;6;20030701 14:10;V;;;;;;
B;005;173302;7;20030701 14:10;;;20;BELAIR CL;RUTHERFORD;2320;861.5;M;20030423;20030604;182000;A;R;RESIDENCE;;EG;;0;9696666;
C;005;173302;7;20030701 14:10;83//262726;
D;005;173302;7;20030701 14:10;P;;;;;;
D;005;173302;7;20030701 14:10;V;;;;;;
D;005;173302;7;20030701 14:10;V;;;;;;
B;005;173489;8;20030701 14:10;;;11;BLACKETT CL;EAST MAITLAND;2323;701.9;M;20030403;20030519;305000;A;R;RESIDENCE;;HA;;0;9708010;
C;005;173489;8;20030701 14:10;42//243010;
D;005;173489;8;20030701 14:10;P;;;;;;
D;005;173489;8;20030701 14:10;P;;;;;;
D;005;173489;8;20030701 14:10;V;;;;;;
B;005;173492;9;20030701 14:10;;;14;BLACKETT CL;EAST MAITLAND;2323;746.1;M;20030502;20030606;249000;A;R;RESIDENCE;;HA;;0;9690082;
C;005;173492;9;20030701 14:10;39//243010;
D;005;173492;9;20030701 14:10;P;;;;;;
D;005;173492;9;20030701 14:10;P;;;;;;
D;005;173492;9;20030701 14:10;P;;;;;;
D;005;173492;9;20030701 14:10;V;;;;;;
B;005;173564;10;20030701 14:10;;;2;BLAXLAND ST;EAST MAITLAND;2323;518.8;M;20030430;20030611;230000;A;R;RESIDENCE;;HD;;0;9722609;
C;005;173564;10;20030701 14:10;10//828677;
D;005;173564;10;20030701 14:10;P;;;;;;
D;005;173564;10;20030701 14:10;V;;;;;;
B;005;173933;11;20030701 14:10;;;24;BRIGANTINE ST;RUTHERFORD;2320;740.2;M;20030326;20030507;169000;A;R;RESIDENCE;;EG;;0;9691848;
C;005;173933;11;20030701 14:10;119//264216;
D;005;173933;11;20030701 14:10;P;;;;;;
D;005;173933;11;20030701 14:10;V;;;;;;
B;005;174126;12;20030701 14:10;;;145;BROOKS ST;RUTHERFORD;2320;464.5;M;20030410;20030503;175000;A;R;RESIDENCE;;EC;;0;9691986;
C;005;174126;12;20030701 14:10;31//792153;
D;005;174126;12;20030701 14:10;P;;;;;;
D;005;174126;12;20030701 14:10;P;;;;;;
D;005;174126;12;20030701 14:10;V;;;;;;
D;005;174126;12;20030701 14:10;V;;;;;;
B;005;174416;13;20030701 14:10;;;90;BRUNSWICK ST;EAST MAITLAND;2323;739.8;M;20030116;20030220;290000;A;R;RESIDENCE;;HG;;0;9711628;
C;005;174416;13;20030701 14:10;12/43/758374;
D;005;174416;13;20030701 14:10;P;;;;;;
D;005;174416;13;20030701 14:10;P;;;;;;
D;005;174416;13;20030701 14:10;V;;;;;;
D;005;174416;13;20030701 14:10;V;;;;;;
B;005;174528;14;20030701 14:10;;;113;BUDGEREE DR;ABERGLASSLYN;2320;750;M;20030423;20030604;218000;A;R;RESIDENCE;;EL;;0;9695046;
C;005;174528;14;20030701 14:10;234//1006543;
D;005;174528;14;20030701 14:10;P;;;;;;
D;005;174528;14;20030701 14:10;V;;;;;;
D;005;174528;14;20030701 14:10;V;;;;;;
B;005;174914;15;20030701 14:10;;;9;CAMBEWARRA AVE;THORNTON;2322;958.2;M;20030502;20030616;135000;A;V;VACANT LAND;;GF;;0;9730205;
C;005;174914;15;20030701 14:10;5106//1004598;
D;005;174914;15;20030701 14:10;P;;;;;;
D;005;174914;15;20030701 14:10;P;;;;;;
D;005;174914;15;20030701 14:10;V;;;;;;
B;005;175633;16;20030701 14:10;;;7;CHELMSFORD DR;METFORD;2323;613.4;M;20030430;20030604;280000;A;R;RESIDENCE;;HB;;0;9712505;
C;005;175633;16;20030701 14:10;3//240405;
D;005;175633;16;20030701 14:10;P;;;;;;
D;005;175633;16;20030701 14:10;P;;;;;;
D;005;175633;16;20030701 14:10;V;;;;;;
D;005;175633;16;20030701 14:10;V;;;;;;
B;005;175711;17;20030701 14:10;;1;78;CHELMSFORD DR;METFORD;2323;;;20030417;20030530;150000;;R;RESIDENCE;1;;;0;9689603;
C;005;175711;17;20030701 14:10;1//SP 40974;
D;005;175711;17;20030701 14:10;P;;;;;;
D;005;175711;17;20030701 14:10;P;;;;;;
D;005;175711;17;20030701 14:10;V;;;;;;
B;005;175902;18;20030701 14:10;PRINTERS;;44;CHURCH ST;MAITLAND;2320;387;M;20030422;20030620;340000;B;3;COMMERCIAL;;BD;;0;9731291;
C;005;175902;18;20030701 14:10;1//744969;
D;005;175902;18;20030701 14:10;P;;;;;;
D;005;175902;18;20030701 14:10;V;;;;;;
B;005;176349;19;20030701 14:10;;;14;COMPTON ST;RUTHERFORD;2320;581.7;M;20030502;20030603;189500;A;R;RESIDENCE;;EB;;0;9701776;
C;005;176349;19;20030701 14:10;40//210718;
