A;003;20031216 12:00;PDANN;
B;003;25797;1;20031216 12:00;;6;140;ALBANY ST;POINT FREDERICK;2250;;;20030821;20031203;306000;;R;RESIDENCE;6;;;0;AA229079;
C;003;25797;1;20031216 12:00;6//SP 3874;
D;003;25797;1;20031216 12:00;P;;;;;;
D;003;25797;1;20031216 12:00;P;;;;;;
D;003;25797;1;20031216 12:00;V;;;;;;
B;003;26296;2;20031216 12:00;;14;79;ALDINGA DR;WAMBERAL;2260;;;20031013;20031124;386000;;R;RESIDENCE;14;;;0;AA203465;
C;003;26296;2;20031216 12:00;14//SP 38606;
D;003;26296;2;20031216 12:00;P;;;;;;
D;003;26296;2;20031216 12:00;V;;;;;;
D;003;26296;2;20031216 12:00;V;;;;;;
B;003;26470;3;20031216 12:00;;;29;ALGONA AVE;KINCUMBER;2251;657.6;M;20030908;20031015;387000;A;R;RESIDENCE;;FK;;0;AA236196;
C;003;26470;3;20031216 12:00;32//25521;
D;003;26470;3;20031216 12:00;P;;;;;;
D;003;26470;3;20031216 12:00;P;;;;;;
D;003;26470;3;20031216 12:00;V;;;;;;
D;003;26470;3;20031216 12:00;V;;;;;;
B;003;26553;4;20031216 12:00;;;17;ALISTAIR AVE;FORRESTERS BEACH;2260;695.6;M;20031013;20031124;420000;A;R;RESIDENCE;;FP;;0;AA234366;
C;003;26553;4;20031216 12:00;11//16577;
D;003;26553;4;20031216 12:00;P;;;;;;
D;003;26553;4;20031216 12:00;P;;;;;;
D;003;26553;4;20031216 12:00;V;;;;;;
B;003;26587;5;20031216 12:00;;;2;ANDREW CL;BENSVILLE;2251;662.7;M;20031021;20031125;440000;A;R;RESIDENCE;;HA;;0;AA194594;
C;003;26587;5;20031216 12:00;150//1019478;
D;003;26587;5;20031216 12:00;P;;;;;;
D;003;26587;5;20031216 12:00;P;;;;;;
D;003;26587;5;20031216 12:00;V;;;;;;
B;003;26935;6;20031216 12:00;;;10;AMAROO CL;GREEN POINT;2251;828.3;M;20031004;20031128;550000;A;R;RESIDENCE;;FJ;;0;AA203140;
C;003;26935;6;20031216 12:00;12//243415;
D;003;26935;6;20031216 12:00;P;;;;;;
D;003;26935;6;20031216 12:00;P;;;;;;
D;003;26935;6;20031216 12:00;V;;;;;;
D;003;26935;6;20031216 12:00;V;;;;;;
B;003;27256;7;20031216 12:00;;;30;ANTHONY CRES;KILLCARE;2257;796.7;M;20030920;20031031;1245000;A;R;RESIDENCE;;GP;;0;AA228700;
