A;005;20030619 14:17;PDANN;
B;005;173578;1;20030619 14:17;;;36;BLIGH ST;TELARAH;2320;;;20030409;20030523;175000;A;R;RESIDENCE;;EA;AC;0;9671614;
C;005;173578;1;20030619 14:17;13/4/2027;
D;005;173578;1;20030619 14:17;P;;;;;;
D;005;173578;1;20030619 14:17;V;;;;;;
B;005;173891;2;20030619 14:17;;;12;BRENTWOOD TCE;THORNTON;2322;846.9;M;20030414;20030516;360000;A;R;RESIDENCE;;GF;AC;0;9669370;
C;005;173891;2;20030619 14:17;7212//877262;
D;005;173891;2;20030619 14:17;P;;;;;;
D;005;173891;2;20030619 14:17;V;;;;;;
D;005;173891;2;20030619 14:17;V;;;;;;
B;005;176662;3;20030619 14:17;;;21;CURLEW CRES;WOODBERRY;2322;461.6;M;20030415;20030520;159000;A;R;RESIDENCE;;GP;AC;0;9663947;
C;005;176662;3;20030619 14:17;195//241302;
D;005;176662;3;20030619 14:17;P;;;;;;
D;005;176662;3;20030619 14:17;P;;;;;;
D;005;176662;3;20030619 14:17;V;;;;;;
B;005;177814;4;20030619 14:17;;;172;ELGIN ST;MAITLAND;2320;;;20030116;20030129;132000;A;R;RESIDENCE;;EH;AC;0;4387931;
C;005;177814;4;20030619 14:17;8/A/192285;
D;005;177814;4;20030619 14:17;P;;;;;;
D;005;177814;4;20030619 14:17;P;;;;;;
B;005;178811;5;20030619 14:17;;;54;FREWIN AVE;WOODBERRY;2322;631.6;M;20030327;20030515;195000;A;R;RESIDENCE;;GN;AC;0;9682574;
C;005;178811;5;20030619 14:17;73//815840;
D;005;178811;5;20030619 14:17;P;;;;;;
D;005;178811;5;20030619 14:17;P;;;;;;
D;005;178811;5;20030619 14:17;V;;;;;;
D;005;178811;5;20030619 14:17;V;;;;;;
B;005;178908;6;20030619 14:17;;;31;GALWAY BAY DR;ASHTONFIELD;2323;908;M;20030501;20030525;414000;A;R;RESIDENCE;;HA;AC;0;9671849;
C;005;178908;6;20030619 14:17;611//875369;
D;005;178908;6;20030619 14:17;P;;;;;;
D;005;178908;6;20030619 14:17;P;;;;;;
D;005;178908;6;20030619 14:17;V;;;;;;
D;005;178908;6;20030619 14:17;V;;;;;;
B;005;178986;7;20030619 14:17;;;;GARWOOD ST;RUTHERFORD;2320;591;M;20030423;20030528;63000;A;V;VACANT LAND;;EG;AV;0;9673153;
