A;008;20030204 12:10;PDANN;
B;008;201408;1;20030204 12:10;;;36;ABBOTT ST;WALLSEND;2287;562.8;M;20020123;20020322;155000;A;R;RESIDENCE;;AE;AC;;9269874;
C;008;201408;1;20030204 12:10;70//28241;
D;008;201408;1;20030204 12:10;P;;;;;;
D;008;201408;1;20030204 12:10;P;;;;;;
D;008;201408;1;20030204 12:10;V;;;;;;
B;008;201455;2;20030204 12:10;;;21;ABBOTT ST;WALLSEND;2287;632.3;M;20020920;20021025;220000;A;R;RESIDENCE;;AE;AC;;9140843;
C;008;201455;2;20030204 12:10;90//28241;
D;008;201455;2;20030204 12:10;P;;;;;;
D;008;201455;2;20030204 12:10;V;;;;;;
B;008;201520;3;20030204 12:10;;;33;ABEL ST;WALLSEND;2287;556.4;M;20021101;20021211;170000;A;R;RESIDENCE;;AD;AC;;9266980;
C;008;201520;3;20030204 12:10;36//38516;
D;008;201520;3;20030204 12:10;P;;;;;;
D;008;201520;3;20030204 12:10;V;;;;;;
B;008;201753;4;20030204 12:10;;;39;ADA ST;WARATAH;2298;591.8;M;20021102;20021219;200000;A;R;RESIDENCE;;JQ;AC;;9248915;
C;008;201753;4;20030204 12:10;1//737750;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;P;;;;;;
D;008;201753;4;20030204 12:10;V;;;;;;
B;008;201828;5;20030204 12:10;;;87;ADDISON ST;BERESFIELD;2322;;;20021127;20021220;129000;A;R;RESIDENCE;;DA;AC;;9255808;
C;008;201828;5;20030204 12:10;41/A/12628;
D;008;201828;5;20030204 12:10;P;;;;;;
D;008;201828;5;20030204 12:10;V;;;;;;
B;008;201855;6;20030204 12:10;;;33;ADDISON ST;BERESFIELD;2322;;;20021113;20021218;100000;A;R;RESIDENCE;;DA;;;9333247;
C;008;201855;6;20030204 12:10;68/A/12628;
D;008;201855;6;20030204 12:10;P;;;;;;
D;008;201855;6;20030204 12:10;P;;;;;;
D;008;201855;6;20030204 12:10;V;;;;;;
D;008;201855;6;20030204 12:10;V;;;;;;
B;008;201889;7;20030204 12:10;;;11;ADELAIDE ST;WARATAH WEST;2298;493.2;M;20021211;20030110;180000;A;R;RESIDENCE;;JP;;;9309407;
C;008;201889;7;20030204 12:10;40//212714;
D;008;201889;7;20030204 12:10;P;;;;;;
D;008;201889;7;20030204 12:10;V;;;;;;
D;008;201889;7;20030204 12:10;V;;;;;;
B;008;202051;8;20030204 12:10;;;75;ALBERT ST;WICKHAM;2293;306.8;M;20021209;20021220;245000;A;R;RESIDENCE;;DF;AC;;9267561;
C;008;202051;8;20030204 12:10;2//196493;
D;008;202051;8;20030204 12:10;P;;;;;;
D;008;202051;8;20030204 12:10;V;;;;;;
D;008;202051;8;20030204 12:10;V;;;;;;
B;008;202360;9;20030204 12:10;;;15;ALFRED ST;NEWCASTLE EAST;2300;75.9;M;20021029;20021203;315000;A;R;RESIDENCE;;KF;AC;;9244451;
C;008;202360;9;20030204 12:10;1//217830;
D;008;202360;9;20030204 12:10;P;;;;;;
D;008;202360;9;20030204 12:10;P;;;;;;
D;008;202360;9;20030204 12:10;V;;;;;;
D;008;202360;9;20030204 12:10;V;;;;;;
B;008;202471;10;20030204 12:10;;;60;ALKOO CRES;MARYLAND;2287;450.7;M;20021122;20021220;245000;A;R;RESIDENCE;;AA;;;9320706;
C;008;202471;10;20030204 12:10;8062//842686;
D;008;202471;10;20030204 12:10;P;;;;;;
D;008;202471;10;20030204 12:10;P;;;;;;
D;008;202471;10;20030204 12:10;V;;;;;;
B;008;202558;11;20030204 12:10;;;7;ALISTER ST;SHORTLAND;2307;512.2;M;20021121;20021220;187500;A;R;RESIDENCE;;JM;AC;;9283052;
C;008;202558;11;20030204 12:10;11//22141;
D;008;202558;11;20030204 12:10;P;;;;;;
D;008;202558;11;20030204 12:10;P;;;;;;
D;008;202558;11;20030204 12:10;V;;;;;;
B;008;202687;12;20030204 12:10;;;11 A;ALLENWOOD CL;ELERMORE VALE;2287;1323;M;20021121;20021212;620000;A;R;RESIDENCE;;AJ;AC;;9221710;
C;008;202687;12;20030204 12:10;237//739442;
D;008;202687;12;20030204 12:10;P;;;;;;
D;008;202687;12;20030204 12:10;V;;;;;;
D;008;202687;12;20030204 12:10;V;;;;;;
B;008;202693;13;20030204 12:10;;;2;ALLOWAH ST;WARATAH WEST;2298;758.8;M;20011201;20020404;116000;A;V;VACANT LAND;;JP;AV;;8940174;
C;008;202693;13;20030204 12:10;169//218736;
D;008;202693;13;20030204 12:10;P;;;;;;
D;008;202693;13;20030204 12:10;P;;;;;;
D;008;202693;13;20030204 12:10;V;;;;;;
B;008;202773;14;20030204 12:10;;;5;ALLOWAH ST;WARATAH WEST;2298;;;20021111;20021216;209000;A;V;VACANT LAND;;JP;AV;;9248951;
C;008;202773;14;20030204 12:10;155//218736;
D;008;202773;14;20030204 12:10;P;;;;;;
D;008;202773;14;20030204 12:10;V;;;;;;
D;008;202773;14;20030204 12:10;V;;;;;;
B;008;202913;15;20030204 12:10;;12;3;BRITANIA BVDE;FLETCHER;2287;991.4;M;20010914;20020607;210000;A;R;RESIDENCE;;AP;;;9313473;
C;008;202913;15;20030204 12:10;100//880764;
D;008;202913;15;20030204 12:10;P;;;;;;
D;008;202913;15;20030204 12:10;V;;;;;;
B;008;203003;16;20030204 12:10;;3;127;ANDERSON DR;TARRO;2322;;;20021115;20021202;169250;;R;RESIDENCE;3;;XA;;9220894;
C;008;203003;16;20030204 12:10;3//SP 53271;
D;008;203003;16;20030204 12:10;P;;;;;;
D;008;203003;16;20030204 12:10;V;;;;;;
D;008;203003;16;20030204 12:10;V;;;;;;
B;008;203140;17;20030204 12:10;;;52;ANDERSON DR;TARRO;2322;752.5;M;20021018;20021122;80000;A;R;RESIDENCE;;DA;AC;;9227644;
C;008;203140;17;20030204 12:10;4/B/13126;
D;008;203140;17;20030204 12:10;P;;;;;;
D;008;203140;17;20030204 12:10;V;;;;;;
D;008;203140;17;20030204 12:10;V;;;;;;
B;008;203146;18;20030204 12:10;;;32;ANDERSON DR;TARRO;2322;;;20020912;20020927;169500;A;R;RESIDENCE;;DA;;;9314959;
C;008;203146;18;20030204 12:10;3, 5//1005006;
D;008;203146;18;20030204 12:10;P;;;;;;
D;008;203146;18;20030204 12:10;V;;;;;;
D;008;203146;18;20030204 12:10;V;;;;;;
B;008;203195;19;20030204 12:10;;3;30;ANDRETTA AVE;ELERMORE VALE;2287;;;20021206;20030110;267000;;R;RESIDENCE;3;;;;9298852;
C;008;203195;19;20030204 12:10;3//SP 48451;
D;008;203195;19;20030204 12:10;P;;;;;;
D;008;203195;19;20030204 12:10;V;;;;;;
B;008;203276;20;20030204 12:10;;1;50;ANGOPHORA DR;WARABROOK;2304;;;20020409;20020509;172000;;3;TOWNHOUSE;1;;;;9282854;
C;008;203276;20;20030204 12:10;1//SP 53495;
D;008;203276;20;20030204 12:10;P;;;;;;
D;008;203276;20;20030204 12:10;V;;;;;;
B;008;203410;21;20030204 12:10;;;12;ANDERTON ST;ISLINGTON;2296;222.5;M;20021205;20021205;91250;A;R;RESIDENCE;;DE;AC;;9253394;
C;008;203410;21;20030204 12:10;1//797288;
D;008;203410;21;20030204 12:10;P;;;;;;
D;008;203410;21;20030204 12:10;P;;;;;;
D;008;203410;21;20030204 12:10;V;;;;;;
D;008;203410;21;20030204 12:10;V;;;;;;
B;008;203525;22;20030204 12:10;;;6;ANTILL ST;MAYFIELD;2304;;;20021119;20030110;185000;A;R;RESIDENCE;;JD;;;9317088;
C;008;203525;22;20030204 12:10;21//37394;
D;008;203525;22;20030204 12:10;P;;;;;;
D;008;203525;22;20030204 12:10;V;;;;;;
D;008;203525;22;20030204 12:10;V;;;;;;
B;008;203618;23;20030204 12:10;;;15;ARCHER CRES;MARYLAND;2287;1.152;H;20021125;20030107;390000;A;R;RESIDENCE;;AR;;;9331894;
C;008;203618;23;20030204 12:10;85//805266;
D;008;203618;23;20030204 12:10;P;;;;;;
D;008;203618;23;20030204 12:10;P;;;;;;
D;008;203618;23;20030204 12:10;V;;;;;;
D;008;203618;23;20030204 12:10;V;;;;;;
B;008;203693;24;20030204 12:10;;;23;ARIES WAY;ELERMORE VALE;2287;647.5;M;20021114;20021202;231000;A;3;;;AL;;;9324661;
C;008;203693;24;20030204 12:10;60//258370;
D;008;203693;24;20030204 12:10;P;;;;;;
D;008;203693;24;20030204 12:10;P;;;;;;
D;008;203693;24;20030204 12:10;V;;;;;;
B;008;203712;25;20030204 12:10;;;61;ARIES WAY;ELERMORE VALE;2287;969.9;M;20021023;20021213;275000;A;R;RESIDENCE;;AL;AC;;9224380;
C;008;203712;25;20030204 12:10;106//259255;
D;008;203712;25;20030204 12:10;P;;;;;;
D;008;203712;25;20030204 12:10;P;;;;;;
D;008;203712;25;20030204 12:10;V;;;;;;
B;008;203733;26;20030204 12:10;;;123;ARIES WAY;ELERMORE VALE;2287;639;M;20021114;20021219;257000;A;R;RESIDENCE;;AL;AC;;9258820;
C;008;203733;26;20030204 12:10;298//260896;
D;008;203733;26;20030204 12:10;P;;;;;;
D;008;203733;26;20030204 12:10;P;;;;;;
D;008;203733;26;20030204 12:10;V;;;;;;
D;008;203733;26;20030204 12:10;V;;;;;;
B;008;203777;27;20030204 12:10;;;182;ARIES WAY;ELERMORE VALE;2287;933.9;M;20020929;20021210;385000;A;R;RESIDENCE;;AL;AC;;9276267;
C;008;203777;27;20030204 12:10;5//261198;
D;008;203777;27;20030204 12:10;P;;;;;;
D;008;203777;27;20030204 12:10;P;;;;;;
D;008;203777;27;20030204 12:10;V;;;;;;
D;008;203777;27;20030204 12:10;V;;;;;;
B;008;204017;28;20030204 12:10;;;27;ASHBURY ST;ADAMSTOWN HEIGHTS;2289;771.4;M;20021129;20030110;314000;A;R;RESIDENCE;;HA;;;9320682;
C;008;204017;28;20030204 12:10;73//223284;
D;008;204017;28;20030204 12:10;P;;;;;;
D;008;204017;28;20030204 12:10;V;;;;;;
D;008;204017;28;20030204 12:10;V;;;;;;
B;008;204332;29;20030204 12:10;;;22;AVON ST;MAYFIELD;2304;;;20021127;20021220;130000;A;R;RESIDENCE;;JD;;;9297946;
C;008;204332;29;20030204 12:10;4//37376;
D;008;204332;29;20030204 12:10;P;;;;;;
D;008;204332;29;20030204 12:10;V;;;;;;
D;008;204332;29;20030204 12:10;V;;;;;;
B;008;204579;30;20030204 12:10;;;25;BAKER ST;MAYFIELD;2304;;;20021202;20030113;190000;A;R;RESIDENCE;;JX;;;9309411;
C;008;204579;30;20030204 12:10;53//8518;
D;008;204579;30;20030204 12:10;P;;;;;;
D;008;204579;30;20030204 12:10;V;;;;;;
B;008;204583;31;20030204 12:10;;;17;BAKER ST;MAYFIELD;2304;;;20021111;20021206;223000;A;R;RESIDENCE;;JX;AC;;9222666;
C;008;204583;31;20030204 12:10;6//232;
D;008;204583;31;20030204 12:10;P;;;;;;
D;008;204583;31;20030204 12:10;V;;;;;;
D;008;204583;31;20030204 12:10;V;;;;;;
B;008;204635;32;20030204 12:10;;10;17;BAKERI CCT;WARABROOK;2304;;;20021112;20021219;164950;;R;RESIDENCE;10;;;;9303680;
C;008;204635;32;20030204 12:10;10//SP 53931;
D;008;204635;32;20030204 12:10;P;;;;;;
D;008;204635;32;20030204 12:10;V;;;;;;
B;008;204665;33;20030204 12:10;;;8;BALA RD;ADAMSTOWN;2289;328.8;M;20021022;20021203;280750;A;R;RESIDENCE;;HB;AC;;9226204;
C;008;204665;33;20030204 12:10;2//300093;
D;008;204665;33;20030204 12:10;P;;;;;;
D;008;204665;33;20030204 12:10;V;;;;;;
D;008;204665;33;20030204 12:10;V;;;;;;
B;008;204683;34;20030204 12:10;;;21;BALARANG ST;MARYLAND;2287;408;M;20021223;20030120;195000;A;R;RESIDENCE;;AA;;;9325698;
C;008;204683;34;20030204 12:10;1047//850381;
D;008;204683;34;20030204 12:10;P;;;;;;
D;008;204683;34;20030204 12:10;V;;;;;;
D;008;204683;34;20030204 12:10;V;;;;;;
B;008;204694;35;20030204 12:10;;;3 A;BALARANG ST;MARYLAND;2287;473.9;M;20021028;20021101;208000;A;R;RESIDENCE;;AA;AC;;9244425;
C;008;204694;35;20030204 12:10;9//860691;
D;008;204694;35;20030204 12:10;P;;;;;;
D;008;204694;35;20030204 12:10;V;;;;;;
D;008;204694;35;20030204 12:10;V;;;;;;
B;008;204917;36;20030204 12:10;;;44;BARDIA RD;SHORTLAND;2307;;;20021023;20021130;193000;A;R;RESIDENCE;;JM;AC;;9256275;
C;008;204917;36;20030204 12:10;25//26927;
D;008;204917;36;20030204 12:10;P;;;;;;
D;008;204917;36;20030204 12:10;P;;;;;;
D;008;204917;36;20030204 12:10;V;;;;;;
B;008;204925;37;20030204 12:10;;;60;BARDIA RD;SHORTLAND;2307;;;20021118;20021218;205000;A;R;RESIDENCE;;JM;AC;;9248961;
C;008;204925;37;20030204 12:10;33//26927;
D;008;204925;37;20030204 12:10;P;;;;;;
D;008;204925;37;20030204 12:10;P;;;;;;
D;008;204925;37;20030204 12:10;V;;;;;;
D;008;204925;37;20030204 12:10;V;;;;;;
B;008;205062;38;20030204 12:10;;;36;BARRINGTON CRES;MARYLAND;2287;509.8;M;20021114;20021219;220500;A;R;RESIDENCE;;AA;;;9322331;
C;008;205062;38;20030204 12:10;261//262542;
D;008;205062;38;20030204 12:10;P;;;;;;
D;008;205062;38;20030204 12:10;V;;;;;;
