A;004;20030818 09:47;PDANN;
B;004;95999;1;20030818 09:47;;;102;ARCADIA ST;ARCADIA VALE;2283;897.9;M;20030617;20030731;150000;A;V;VACANT LAND;;ME;;0;9876349;
C;004;95999;1;20030818 09:47;441//13129;
D;004;95999;1;20030818 09:47;P;;;;;;
D;004;95999;1;20030818 09:47;V;;;;;;
D;004;95999;1;20030818 09:47;V;;;;;;
B;004;96048;2;20030818 09:47;;;13;ARCADIA ST;ARCADIA VALE;2283;411;M;20030513;20030606;230000;A;R;RESIDENCE;;ME;;0;9852179;
C;004;96048;2;20030818 09:47;371//13129;
D;004;96048;2;20030818 09:47;P;;;;;;
D;004;96048;2;20030818 09:47;P;;;;;;
D;004;96048;2;20030818 09:47;V;;;;;;
B;004;96186;3;20030818 09:47;;;33;FERN ST;ARCADIA VALE;2283;632.3;M;20030606;20030714;295000;A;R;RESIDENCE;;ME;;0;9852296;
C;004;96186;3;20030818 09:47;316//13129;
D;004;96186;3;20030818 09:47;P;;;;;;
D;004;96186;3;20030818 09:47;P;;;;;;
D;004;96186;3;20030818 09:47;V;;;;;;
D;004;96186;3;20030818 09:47;V;;;;;;
B;004;96338;4;20030818 09:47;;;81;MACQUARIE ST;ARCADIA VALE;2283;;;20030627;20030627;225000;A;R;RESIDENCE;;ME;;0;9848711;
C;004;96338;4;20030818 09:47;637//13129;
D;004;96338;4;20030818 09:47;P;;;;;;
D;004;96338;4;20030818 09:47;P;;;;;;
D;004;96338;4;20030818 09:47;V;;;;;;
B;004;96500;5;20030818 09:47;;;419;LAKE RD;ARGENTON;2284;885.4;M;20030406;20030620;225000;A;R;RESIDENCE;;CA;AC;0;9776810;
C;004;96500;5;20030818 09:47;75, 76//17758;
D;004;96500;5;20030818 09:47;P;;;;;;
D;004;96500;5;20030818 09:47;P;;;;;;
D;004;96500;5;20030818 09:47;P;;;;;;
D;004;96500;5;20030818 09:47;P;;;;;;
D;004;96500;5;20030818 09:47;V;;;;;;
B;004;96746;6;20030818 09:47;;;33;PARK AVE;ARGENTON;2284;1184;M;20030707;20030801;225000;A;R;RESIDENCE;;CB;;0;9863850;
C;004;96746;6;20030818 09:47;27//12245;
D;004;96746;6;20030818 09:47;P;;;;;;
D;004;96746;6;20030818 09:47;V;;;;;;
D;004;96746;6;20030818 09:47;V;;;;;;
B;004;97038;7;20030818 09:47;;;25;ALTON RD;COORANBONG;2265;1012;M;20030703;20030725;264000;A;R;RESIDENCE;;NJ;AC;0;9833762;
C;004;97038;7;20030818 09:47;6//9440;
D;004;97038;7;20030818 09:47;P;;;;;;
D;004;97038;7;20030818 09:47;P;;;;;;
D;004;97038;7;20030818 09:47;V;;;;;;
D;004;97038;7;20030818 09:47;V;;;;;;
B;004;97096;8;20030818 09:47;;;19;AVONDALE RD;COORANBONG;2265;1682;M;20030424;20030619;270000;A;R;RESIDENCE;;NJ;AC;0;9837213;
C;004;97096;8;20030818 09:47;4//19896;
D;004;97096;8;20030818 09:47;P;;;;;;
D;004;97096;8;20030818 09:47;V;;;;;;
D;004;97096;8;20030818 09:47;V;;;;;;
B;004;97610;9;20030818 09:47;;;15;HEATON ST;AWABA;2283;2023;M;20030507;20030604;155000;A;R;RESIDENCE;;FM;AC;0;9839219;
C;004;97610;9;20030818 09:47;7/2/758041;
D;004;97610;9;20030818 09:47;P;;;;;;
D;004;97610;9;20030818 09:47;P;;;;;;
D;004;97610;9;20030818 09:47;V;;;;;;
D;004;97610;9;20030818 09:47;V;;;;;;
B;004;97635;10;20030818 09:47;;;2;NELLINDA ST;AWABA;2283;676.6;M;20030620;20030725;115000;A;R;RESIDENCE;;FM;;0;9847290;
C;004;97635;10;20030818 09:47;31//557456;
D;004;97635;10;20030818 09:47;P;;;;;;
D;004;97635;10;20030818 09:47;V;;;;;;
D;004;97635;10;20030818 09:47;V;;;;;;
B;004;99224;11;20030818 09:47;;;24;DANIEL ST;BELMONT;2280;739.8;M;20030627;20030801;435000;A;R;RESIDENCE;;JA;;0;9852904;
C;004;99224;11;20030818 09:47;72//15770;
D;004;99224;11;20030818 09:47;P;;;;;;
D;004;99224;11;20030818 09:47;V;;;;;;
D;004;99224;11;20030818 09:47;V;;;;;;
B;004;99422;12;20030818 09:47;;;14;ELLERTON PDE;JEWELLS;2280;810.8;M;20030507;20030611;325000;A;R;RESIDENCE;;JF;AC;0;9786467;
C;004;99422;12;20030818 09:47;202//246099;
D;004;99422;12;20030818 09:47;P;;;;;;
D;004;99422;12;20030818 09:47;P;;;;;;
D;004;99422;12;20030818 09:47;V;;;;;;
D;004;99422;12;20030818 09:47;V;;;;;;
B;004;99649;13;20030818 09:47;;;43;EVANS ST;BELMONT;2280;442.6;M;20030723;20030801;260000;A;R;RESIDENCE;;JA;;0;9857676;
C;004;99649;13;20030818 09:47;59//16596;
D;004;99649;13;20030818 09:47;P;;;;;;
D;004;99649;13;20030818 09:47;P;;;;;;
D;004;99649;13;20030818 09:47;V;;;;;;
D;004;99649;13;20030818 09:47;V;;;;;;
B;004;99765;14;20030818 09:47;;;32;FENCOTT DR;JEWELLS;2280;619.7;M;20030417;20030605;383000;A;R;RESIDENCE;;JF;AC;0;9790301;
C;004;99765;14;20030818 09:47;164//246099;
D;004;99765;14;20030818 09:47;P;;;;;;
D;004;99765;14;20030818 09:47;P;;;;;;
D;004;99765;14;20030818 09:47;V;;;;;;
B;004;100828;15;20030818 09:47;;;101 A;HILL ST;BELMONT;2280;392;M;20030623;20030730;270000;A;R;RESIDENCE;;JA;;0;9874036;
C;004;100828;15;20030818 09:47;41//524342;
D;004;100828;15;20030818 09:47;P;;;;;;
D;004;100828;15;20030818 09:47;P;;;;;;
D;004;100828;15;20030818 09:47;V;;;;;;
B;004;100914;16;20030818 09:47;;2;3;JEAN ST;BELMONT;2280;;;20030423;20030611;276000;;R;RESIDENCE;2;;;0;9846882;
C;004;100914;16;20030818 09:47;2//SP 48099;
D;004;100914;16;20030818 09:47;P;;;;;;
D;004;100914;16;20030818 09:47;V;;;;;;
D;004;100914;16;20030818 09:47;V;;;;;;
B;004;101216;17;20030818 09:47;;;18;LAXTON CRES;BELMONT NORTH;2280;;;20030617;20030722;248000;A;R;RESIDENCE;;JE;AC;0;9831853;
C;004;101216;17;20030818 09:47;52//25728;
D;004;101216;17;20030818 09:47;P;;;;;;
D;004;101216;17;20030818 09:47;P;;;;;;
D;004;101216;17;20030818 09:47;V;;;;;;
B;004;101967;18;20030818 09:47;;;49;MIRAMBEENA ST;BELMONT NORTH;2280;1038;M;20030616;20030728;315000;A;R;RESIDENCE;;JF;;0;9865334;
