A;004;20030916 09:35;PDANN;
B;004;96145;1;20030916 09:35;;;2;FERN ST;ARCADIA VALE;2283;524.8;M;20030715;20030821;182500;A;V;VACANT LAND;;ME;;0;9952514;
C;004;96145;1;20030916 09:35;268//13129;
D;004;96145;1;20030916 09:35;P;;;;;;
D;004;96145;1;20030916 09:35;P;;;;;;
D;004;96145;1;20030916 09:35;V;;;;;;
B;004;96187;2;20030916 09:35;;;31;FERN ST;ARCADIA VALE;2283;638.6;M;20030701;20030729;305000;A;R;RESIDENCE;;ME;AC;0;9876154;
C;004;96187;2;20030916 09:35;317//13129;
D;004;96187;2;20030916 09:35;P;;;;;;
D;004;96187;2;20030916 09:35;P;;;;;;
D;004;96187;2;20030916 09:35;V;;;;;;
B;004;96467;3;20030916 09:35;;;465;LAKE RD;ARGENTON;2284;;;20030613;20030718;203000;A;R;RESIDENCE;;CA;AC;0;9943031;
C;004;96467;3;20030916 09:35;PT 2/4/12348;
D;004;96467;3;20030916 09:35;P;;;;;;
D;004;96467;3;20030916 09:35;V;;;;;;
B;004;96761;4;20030916 09:35;;;19;PARK AVE;ARGENTON;2284;;;20030805;20030902;180000;A;R;RESIDENCE;;CB;;0;9957295;
C;004;96761;4;20030916 09:35;34//12245;
D;004;96761;4;20030916 09:35;P;;;;;;
D;004;96761;4;20030916 09:35;P;;;;;;
D;004;96761;4;20030916 09:35;V;;;;;;
B;004;96781;5;20030916 09:35;;;20;PARK AVE;ARGENTON;2284;727.2;M;20030827;20030827;115000;A;R;RESIDENCE;;CB;;0;9957848;
C;004;96781;5;20030916 09:35;69//12245;
D;004;96781;5;20030916 09:35;P;;;;;;
D;004;96781;5;20030916 09:35;V;;;;;;
B;004;96904;6;20030916 09:35;;;83;ROBERT ST;ARGENTON;2284;436.3;M;20030709;20030813;200000;A;R;RESIDENCE;;CB;;0;9929741;
C;004;96904;6;20030916 09:35;3//212645;
D;004;96904;6;20030916 09:35;P;;;;;;
D;004;96904;6;20030916 09:35;P;;;;;;
D;004;96904;6;20030916 09:35;V;;;;;;
B;004;97277;7;20030916 09:35;;7;559;FREEMANS DR;COORANBONG;2265;;;20030526;20030716;130000;;3;SHOP;7;;;0;9928793;
C;004;97277;7;20030916 09:35;7//SP 57931;
D;004;97277;7;20030916 09:35;P;;;;;;
D;004;97277;7;20030916 09:35;P;;;;;;
D;004;97277;7;20030916 09:35;V;;;;;;
B;004;97360;8;20030916 09:35;;;650;FREEMANS DR;COORANBONG;2265;1043;M;20030711;20030822;250000;A;R;RESIDENCE;;NJ;;0;9955564;
C;004;97360;8;20030916 09:35;D//367765;
D;004;97360;8;20030916 09:35;P;;;;;;
D;004;97360;8;20030916 09:35;P;;;;;;
D;004;97360;8;20030916 09:35;V;;;;;;
B;004;97477;9;20030916 09:35;;;1;CADILLAC CL;COORANBONG;2265;639.3;M;20030806;20030806;96000;A;R;RESIDENCE;;NJ;;0;9943411;
C;004;97477;9;20030916 09:35;3//701018;
D;004;97477;9;20030916 09:35;P;;;;;;
D;004;97477;9;20030916 09:35;V;;;;;;
B;004;97807;10;20030916 09:35;;;45;CLYDEBANK RD;BALMORAL(RATHMINES);2283;817.9;M;20030812;20030901;335000;A;R;RESIDENCE;;MG;;0;9940098;
C;004;97807;10;20030916 09:35;2142//731856;
D;004;97807;10;20030916 09:35;P;;;;;;
D;004;97807;10;20030916 09:35;P;;;;;;
D;004;97807;10;20030916 09:35;V;;;;;;
D;004;97807;10;20030916 09:35;V;;;;;;
B;004;98463;11;20030916 09:35;;;29;BELL ST;BELMONT NORTH;2280;784.1;M;20030714;20030818;315000;A;R;RESIDENCE;;JE;;0;9918875;
C;004;98463;11;20030916 09:35;1//222103;
D;004;98463;11;20030916 09:35;P;;;;;;
D;004;98463;11;20030916 09:35;V;;;;;;
D;004;98463;11;20030916 09:35;V;;;;;;
B;004;99053;12;20030916 09:35;;;4;CROUDACE BAY RD;BELMONT;2280;695.6;M;20030717;20030828;160000;A;R;RESIDENCE;;JA;;0;9951096;
C;004;99053;12;20030916 09:35;1//204878;
D;004;99053;12;20030916 09:35;P;;;;;;
D;004;99053;12;20030916 09:35;P;;;;;;
D;004;99053;12;20030916 09:35;V;;;;;;
B;004;99323;13;20030916 09:35;;;22;DULUNGRA AVE;BELMONT NORTH;2280;621.8;M;20030709;20030814;350000;A;R;RESIDENCE;;JQ;;0;9927905;
C;004;99323;13;20030916 09:35;97//774535;
D;004;99323;13;20030916 09:35;P;;;;;;
D;004;99323;13;20030916 09:35;P;;;;;;
D;004;99323;13;20030916 09:35;V;;;;;;
B;004;99340;14;20030916 09:35;;;20;DYMOCK CL;JEWELLS;2280;633.7;M;20030801;20030908;366500;A;R;RESIDENCE;;JF;;0;9966540;
C;004;99340;14;20030916 09:35;123//246904;
D;004;99340;14;20030916 09:35;P;;;;;;
D;004;99340;14;20030916 09:35;P;;;;;;
D;004;99340;14;20030916 09:35;V;;;;;;
D;004;99340;14;20030916 09:35;V;;;;;;
B;004;99803;15;20030916 09:35;;;10;DALTON CL;BELMONT NORTH;2280;720.8;M;20030721;20030825;339305;A;R;RESIDENCE;;JF;;0;9963148;
C;004;99803;15;20030916 09:35;63//241833;
D;004;99803;15;20030916 09:35;P;;;;;;
D;004;99803;15;20030916 09:35;P;;;;;;
D;004;99803;15;20030916 09:35;V;;;;;;
B;004;100085;16;20030916 09:35;;1;28;GLOVER ST;BELMONT;2280;;;20030715;20030820;319000;;R;RESIDENCE;1;;;0;9928317;
C;004;100085;16;20030916 09:35;1//SP 54146;
D;004;100085;16;20030916 09:35;P;;;;;;
D;004;100085;16;20030916 09:35;V;;;;;;
D;004;100085;16;20030916 09:35;V;;;;;;
B;004;100127;17;20030916 09:35;;;62;GOLDING AVE;BELMONT NORTH;2280;;;20030708;20030902;250000;A;R;RESIDENCE;;JE;;0;9958831;
C;004;100127;17;20030916 09:35;31/D/13738;
D;004;100127;17;20030916 09:35;P;;;;;;
D;004;100127;17;20030916 09:35;P;;;;;;
D;004;100127;17;20030916 09:35;V;;;;;;
D;004;100127;17;20030916 09:35;V;;;;;;
B;004;100277;18;20030916 09:35;;;11;GREENWOOD AVE;BELMONT;2280;550.1;M;20030701;20030820;355000;A;R;RESIDENCE;;JB;;0;9945611;
C;004;100277;18;20030916 09:35;17//231799;
D;004;100277;18;20030916 09:35;P;;;;;;
D;004;100277;18;20030916 09:35;P;;;;;;
D;004;100277;18;20030916 09:35;V;;;;;;
D;004;100277;18;20030916 09:35;V;;;;;;
B;004;100495;19;20030916 09:35;;;49;HARRISON ST;BELMONT NORTH;2280;761.8;M;20030723;20030820;440000;A;R;RESIDENCE;;JF;;0;9960090;
C;004;100495;19;20030916 09:35;278//245390;
D;004;100495;19;20030916 09:35;P;;;;;;
D;004;100495;19;20030916 09:35;P;;;;;;
D;004;100495;19;20030916 09:35;V;;;;;;
B;004;100519;20;20030916 09:35;;;97;HARRISON ST;BELMONT NORTH;2280;710.2;M;20030728;20030822;365000;A;R;RESIDENCE;;JF;;0;9921750;
C;004;100519;20;20030916 09:35;330//245391;
D;004;100519;20;20030916 09:35;P;;;;;;
D;004;100519;20;20030916 09:35;P;;;;;;
D;004;100519;20;20030916 09:35;V;;;;;;
D;004;100519;20;20030916 09:35;V;;;;;;
B;004;100811;21;20030916 09:35;;1;79;HILL ST;BELMONT;2280;;;20030725;20030829;298000;;R;RESIDENCE;1;;;0;9939915;
C;004;100811;21;20030916 09:35;1//SP 58551;
D;004;100811;21;20030916 09:35;P;;;;;;
D;004;100811;21;20030916 09:35;P;;;;;;
D;004;100811;21;20030916 09:35;V;;;;;;
D;004;100811;21;20030916 09:35;V;;;;;;
B;004;101375;22;20030916 09:35;;;67;LEWERS ST;BELMONT;2280;847.3;M;20030707;20030818;280000;A;R;RESIDENCE;;JA;;0;9920688;
C;004;101375;22;20030916 09:35;145//15770;
D;004;101375;22;20030916 09:35;P;;;;;;
D;004;101375;22;20030916 09:35;P;;;;;;
D;004;101375;22;20030916 09:35;V;;;;;;
D;004;101375;22;20030916 09:35;V;;;;;;
B;004;101500;23;20030916 09:35;;;9;MACQUARIE DR;BELMONT;2280;638.6;M;20030716;20030827;285000;A;R;RESIDENCE;;JA;;0;9962707;
