A;003;20030217 09:20;PDANN;
B;003;25321;1;20030217 09:20;;;47;ADAM ST;NARARA;2250;505.9;M;20021219;20030207;259000;A;R;RESIDENCE;;GK;;;9367947;
C;003;25321;1;20030217 09:20;16//239044;
D;003;25321;1;20030217 09:20;P;;;;;;
D;003;25321;1;20030217 09:20;P;;;;;;
D;003;25321;1;20030217 09:20;V;;;;;;
B;003;25477;2;20030217 09:20;;;11;ADMIRALTY PL;UMINA;2257;603.9;M;20021220;20030122;510000;A;R;RESIDENCE;;FU;;;9335635;
C;003;25477;2;20030217 09:20;78//773297;
D;003;25477;2;20030217 09:20;P;;;;;;
D;003;25477;2;20030217 09:20;V;;;;;;
B;003;25572;3;20030217 09:20;;;15;ALAN ST;NIAGARA PARK;2250;645;M;20021107;20021213;245000;A;R;RESIDENCE;;GK;;;9344181;
C;003;25572;3;20030217 09:20;10//230089;
D;003;25572;3;20030217 09:20;P;;;;;;
D;003;25572;3;20030217 09:20;V;;;;;;
D;003;25572;3;20030217 09:20;V;;;;;;
B;003;26296;4;20030217 09:20;;10;79;ALDINGA DR;WAMBERAL;2260;;;20021219;20030130;330000;;R;RESIDENCE;10;;;;9341222;
C;003;26296;4;20030217 09:20;10//SP 38606;
D;003;26296;4;20030217 09:20;P;;;;;;
D;003;26296;4;20030217 09:20;P;;;;;;
D;003;26296;4;20030217 09:20;V;;;;;;
B;003;26400;5;20030217 09:20;;;30;ALEXANDRA ST;UMINA;2257;499.5;M;20021220;20030207;255000;A;R;RESIDENCE;;MA;;;9369507;
C;003;26400;5;20030217 09:20;57//9103;
D;003;26400;5;20030217 09:20;P;;;;;;
D;003;26400;5;20030217 09:20;V;;;;;;
B;003;26871;6;20030217 09:20;;;32;ALTHORP ST;EAST GOSFORD;2250;670.3;M;20021224;20030204;265000;A;R;RESIDENCE;;MD;;;9362913;
C;003;26871;6;20030217 09:20;7//20196;
D;003;26871;6;20030217 09:20;P;;;;;;
D;003;26871;6;20030217 09:20;V;;;;;;
B;003;27199;7;20030217 09:20;;;25;ANNIVERSARY AVE;TERRIGAL;2260;720.8;M;20021219;20030131;446000;A;R;RESIDENCE;;FQ;;;9357718;
C;003;27199;7;20030217 09:20;16//236600;
D;003;27199;7;20030217 09:20;P;;;;;;
D;003;27199;7;20030217 09:20;P;;;;;;
D;003;27199;7;20030217 09:20;V;;;;;;
B;003;27434;8;20030217 09:20;;;126;ARALUEN DR;HARDYS BAY;2257;404.7;M;20021113;20030131;810000;A;R;RESIDENCE;;FS;;;9341782;
C;003;27434;8;20030217 09:20;1//528308;
D;003;27434;8;20030217 09:20;P;;;;;;
D;003;27434;8;20030217 09:20;V;;;;;;
D;003;27434;8;20030217 09:20;V;;;;;;
B;003;27558;9;20030217 09:20;;;17;ARMSTRONG CL;BENSVILLE;2251;753.1;M;20020528;20020625;148000;A;V;VACANT LAND;;HA;;;9358666;
C;003;27558;9;20030217 09:20;124//1019478;
D;003;27558;9;20030217 09:20;P;;;;;;
D;003;27558;9;20030217 09:20;V;;;;;;
B;003;27648;10;20030217 09:20;;;6;ARRAWARRA ST;NARARA;2250;596.2;M;20021220;20030131;285000;A;R;RESIDENCE;;GK;;;9355943;
C;003;27648;10;20030217 09:20;42//801586;
D;003;27648;10;20030217 09:20;P;;;;;;
