A;001;20030217 09:19;PDANN;
B;001;414;1;20030217 09:19;;;108;CONGEWAI ST;ABERDARE;2325;;;20021207;20030114;175000;A;R;RESIDENCE;;GA;;;9347353;
C;001;414;1;20030217 09:19;13/18/758002;
D;001;414;1;20030217 09:19;P;;;;;;
D;001;414;1;20030217 09:19;P;;;;;;
D;001;414;1;20030217 09:19;V;;;;;;
B;001;638;2;20030217 09:19;;;10;CURRY ST;ABERDARE;2325;502.8;M;20021216;20030128;150000;A;R;RESIDENCE;;GA;;;9365189;
C;001;638;2;20030217 09:19;11//621277;
D;001;638;2;20030217 09:19;P;;;;;;
D;001;638;2;20030217 09:19;P;;;;;;
D;001;638;2;20030217 09:19;V;;;;;;
D;001;638;2;20030217 09:19;V;;;;;;
B;001;1076;3;20030217 09:19;;2;20;LINKS AVE;CESSNOCK;2325;;;20021220;20030124;235000;;R;RESIDENCE;2;;;;9336124;
C;001;1076;3;20030217 09:19;2//SP 63910;
D;001;1076;3;20030217 09:19;P;;;;;;
D;001;1076;3;20030217 09:19;P;;;;;;
D;001;1076;3;20030217 09:19;V;;;;;;
B;001;1444;4;20030217 09:19;;;;OAKEY CREEK RD;POKOLBIN;2320;2935;M;20030121;20030123;100000;A;3;VINEYARD LOT;;GT;;;9341631;
C;001;1444;4;20030217 09:19;3//270158;
D;001;1444;4;20030217 09:19;P;;;;;;
D;001;1444;4;20030217 09:19;V;;;;;;
B;001;1887;5;20030217 09:19;;;5;VINCENT ST;CESSNOCK;2325;202.3;M;20021223;20030203;102500;B;R;RESIDENCE;;CA;;;9359053;
C;001;1887;5;20030217 09:19;B//26870;
D;001;1887;5;20030217 09:19;P;;;;;;
D;001;1887;5;20030217 09:19;V;;;;;;
B;001;2402;6;20030217 09:19;;;59;HARLE ST;ABERMAIN;2326;;;20021217;20030117;145000;A;R;RESIDENCE;;HA;;;9351120;
C;001;2402;6;20030217 09:19;62/F/4748;
D;001;2402;6;20030217 09:19;P;;;;;;
D;001;2402;6;20030217 09:19;V;;;;;;
D;001;2402;6;20030217 09:19;V;;;;;;
B;001;3171;7;20030217 09:19;;;34;ATKINSON ST;BELLBIRD;2325;;;20021223;20030128;170000;A;R;RESIDENCE;;GN;;;9361045;
C;001;3171;7;20030217 09:19;9/9/758082;
D;001;3171;7;20030217 09:19;P;;;;;;
D;001;3171;7;20030217 09:19;P;;;;;;
D;001;3171;7;20030217 09:19;V;;;;;;
B;001;3245;8;20030217 09:19;;;24;CRUCKSHANK ST;BELLBIRD HEIGHTS;2325;;;20021209;20030110;163000;A;R;RESIDENCE;;GN;;;9335515;
C;001;3245;8;20030217 09:19;9/B/7684;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;P;;;;;;
D;001;3245;8;20030217 09:19;V;;;;;;
B;001;3334;9;20030217 09:19;;;17;FISHER ST;BELLBIRD;2325;;;20021223;20030124;166500;A;R;RESIDENCE;;GN;;;9354805;
C;001;3334;9;20030217 09:19;1/5/6821;
D;001;3334;9;20030217 09:19;P;;;;;;
D;001;3334;9;20030217 09:19;P;;;;;;
D;001;3334;9;20030217 09:19;V;;;;;;
D;001;3334;9;20030217 09:19;V;;;;;;
B;001;3699;10;20030217 09:19;;;99;MATHIESON ST;BELLBIRD HEIGHTS;2325;;;20021202;20030108;228000;A;R;RESIDENCE;;GN;;;9354087;
C;001;3699;10;20030217 09:19;68//12366;
D;001;3699;10;20030217 09:19;P;;;;;;
D;001;3699;10;20030217 09:19;V;;;;;;
B;001;3949;11;20030217 09:19;;;17;WATSON ST;BELLBIRD;2325;1012;M;20021219;20030130;220000;A;R;RESIDENCE;;GN;;;9354819;
C;001;3949;11;20030217 09:19;1/11/6821;
D;001;3949;11;20030217 09:19;P;;;;;;
D;001;3949;11;20030217 09:19;P;;;;;;
D;001;3949;11;20030217 09:19;V;;;;;;
B;001;4817;12;20030217 09:19;;;18;STATION ST;BRANXTON;2335;;;20021120;20030203;115000;A;R;RESIDENCE;;FA;;;9358765;
C;001;4817;12;20030217 09:19;8/1/8027;
D;001;4817;12;20030217 09:19;P;;;;;;
D;001;4817;12;20030217 09:19;V;;;;;;
B;001;5028;13;20030217 09:19;;;7;ALEXANDER ST;CESSNOCK;2325;;;20021206;20030131;127000;A;R;RESIDENCE;;GK;;;9369206;
C;001;5028;13;20030217 09:19;7/E/4927;
D;001;5028;13;20030217 09:19;P;;;;;;
D;001;5028;13;20030217 09:19;V;;;;;;
B;001;5642;14;20030217 09:19;;;34;BOOMERANG ST;CESSNOCK;2325;;;20021210;20030128;166500;A;R;RESIDENCE;;GH;;;9352033;
C;001;5642;14;20030217 09:19;2/4/11969;
D;001;5642;14;20030217 09:19;P;;;;;;
D;001;5642;14;20030217 09:19;P;;;;;;
D;001;5642;14;20030217 09:19;V;;;;;;
B;001;5774;15;20030217 09:19;;;53;BURNETT ST;CESSNOCK;2325;;;20020822;20021213;200000;A;R;RESIDENCE;;GK;;;9368552;
C;001;5774;15;20030217 09:19;298//12974;
D;001;5774;15;20030217 09:19;P;;;;;;
D;001;5774;15;20030217 09:19;V;;;;;;
B;001;6073;16;20030217 09:19;;;74;CHURCH ST;CESSNOCK;2325;;;20021206;20030123;139000;A;R;RESIDENCE;;GE;;;9359607;
C;001;6073;16;20030217 09:19;73//15069;
D;001;6073;16;20030217 09:19;P;;;;;;
D;001;6073;16;20030217 09:19;P;;;;;;
D;001;6073;16;20030217 09:19;V;;;;;;
B;001;6505;17;20030217 09:19;;;21;DUGUID CL;CESSNOCK;2325;636;M;20021106;20021219;28000;A;V;VACANT LAND;;GD;;;9371359;
C;001;6505;17;20030217 09:19;109//700484;
D;001;6505;17;20030217 09:19;P;;;;;;
D;001;6505;17;20030217 09:19;P;;;;;;
D;001;6505;17;20030217 09:19;V;;;;;;
B;001;6681;18;20030217 09:19;;;7;FOSTER ST;CESSNOCK;2325;;;20021224;20030204;160000;A;R;RESIDENCE;;GH;;;9360365;
C;001;6681;18;20030217 09:19;3/15/5442;
D;001;6681;18;20030217 09:19;P;;;;;;
D;001;6681;18;20030217 09:19;P;;;;;;
D;001;6681;18;20030217 09:19;V;;;;;;
D;001;6681;18;20030217 09:19;V;;;;;;
B;001;7340;19;20030217 09:19;;;84;LOVE ST;CESSNOCK;2325;;;20021210;20030121;240000;A;R;RESIDENCE;;GH;AC;;9325967;
C;001;7340;19;20030217 09:19;40/7/5442;
D;001;7340;19;20030217 09:19;P;;;;;;
D;001;7340;19;20030217 09:19;P;;;;;;
D;001;7340;19;20030217 09:19;V;;;;;;
B;001;7349;20;20030217 09:19;;;67;LOVE ST;CESSNOCK;2325;;;20021219;20030124;195000;A;R;RESIDENCE;;GH;;;9336155;
C;001;7349;20;20030217 09:19;3/11/5442;
D;001;7349;20;20030217 09:19;P;;;;;;
D;001;7349;20;20030217 09:19;P;;;;;;
D;001;7349;20;20030217 09:19;V;;;;;;
B;001;7682;21;20030217 09:19;;;262;MAITLAND RD;CESSNOCK;2325;;;20021213;20030131;150000;A;R;RESIDENCE;;GE;;;9356921;
C;001;7682;21;20030217 09:19;9//4966;
D;001;7682;21;20030217 09:19;P;;;;;;
D;001;7682;21;20030217 09:19;V;;;;;;
D;001;7682;21;20030217 09:19;V;;;;;;
B;001;7766;22;20030217 09:19;;;245;MAITLAND RD;CESSNOCK;2325;;;20021207;20030120;140000;A;V;VACANT LAND;;GE;;;9371563;
C;001;7766;22;20030217 09:19;8/1/758241;
D;001;7766;22;20030217 09:19;P;;;;;;
D;001;7766;22;20030217 09:19;V;;;;;;
D;001;7766;22;20030217 09:19;V;;;;;;
B;001;8299;23;20030217 09:19;;;2;O'SHEA CCT;CESSNOCK;2325;868.7;M;20030131;20030131;227500;A;R;RESIDENCE;;GS;;;9351196;
C;001;8299;23;20030217 09:19;135//831570;
D;001;8299;23;20030217 09:19;P;;;;;;
D;001;8299;23;20030217 09:19;P;;;;;;
D;001;8299;23;20030217 09:19;V;;;;;;
D;001;8299;23;20030217 09:19;V;;;;;;
B;001;8699;24;20030217 09:19;;;;VIEW ST;CESSNOCK;2325;1.73;H;20021206;20030117;550000;A;V;VACANT LAND;;EL;;;9343726;
C;001;8699;24;20030217 09:19;14//250773;
D;001;8699;24;20030217 09:19;P;;;;;;
D;001;8699;24;20030217 09:19;V;;;;;;
B;001;8906;25;20030217 09:19;;;38;WOLLOMBI RD;CESSNOCK;2325;916.9;M;20021205;20030122;139000;A;R;RESIDENCE;;GP;;;9344971;
C;001;8906;25;20030217 09:19;A//368024;
D;001;8906;25;20030217 09:19;P;;;;;;
D;001;8906;25;20030217 09:19;P;;;;;;
D;001;8906;25;20030217 09:19;V;;;;;;
D;001;8906;25;20030217 09:19;V;;;;;;
D;001;8906;25;20030217 09:19;V;;;;;;
B;001;9231;26;20030217 09:19;;;13;CENTRE ST;GRETA;2334;765.1;M;20021223;20030128;43000;A;V;VACANT LAND;;FB;;;9354766;
C;001;9231;26;20030217 09:19;11//2917;
D;001;9231;26;20030217 09:19;P;;;;;;
D;001;9231;26;20030217 09:19;P;;;;;;
D;001;9231;26;20030217 09:19;V;;;;;;
B;001;9282;27;20030217 09:19;;;38;EVANS ST;GRETA;2334;;;20021220;20030124;105000;A;R;RESIDENCE;;FB;;;9330900;
C;001;9282;27;20030217 09:19;2//982542;
D;001;9282;27;20030217 09:19;P;;;;;;
D;001;9282;27;20030217 09:19;P;;;;;;
D;001;9282;27;20030217 09:19;V;;;;;;
B;001;9509;28;20030217 09:19;;;20;LEWIS ST;GRETA;2334;610;M;20021205;20030117;120000;A;R;RESIDENCE;;FB;;;9339156;
C;001;9509;28;20030217 09:19;34/20/1087;
D;001;9509;28;20030217 09:19;P;;;;;;
D;001;9509;28;20030217 09:19;P;;;;;;
D;001;9509;28;20030217 09:19;V;;;;;;
B;001;9655;29;20030217 09:19;;;;SALE ST;GRETA;2334;1.619;H;20021210;20030110;315000;R;R;RESIDENCE;;RK;;;9334058;
C;001;9655;29;20030217 09:19;304//257424;
D;001;9655;29;20030217 09:19;P;;;;;;
D;001;9655;29;20030217 09:19;P;;;;;;
D;001;9655;29;20030217 09:19;P;;;;;;
D;001;9655;29;20030217 09:19;V;;;;;;
B;001;10350;30;20030217 09:19;;;1;CALEDONIA ST;KEARSLEY;2325;505.9;M;20021220;20021220;36250;A;V;VACANT LAND;;FH;;;9377378;
C;001;10350;30;20030217 09:19;B//400124;
D;001;10350;30;20030217 09:19;P;;;;;;
D;001;10350;30;20030217 09:19;V;;;;;;
B;001;10653;31;20030217 09:19;;;9;MOUNTAIN VIEW PL;KITCHENER;2325;4906;M;20021104;20021206;350000;R;R;RESIDENCE;;RK;;;9373667;
C;001;10653;31;20030217 09:19;10//801799;
D;001;10653;31;20030217 09:19;P;;;;;;
D;001;10653;31;20030217 09:19;P;;;;;;
D;001;10653;31;20030217 09:19;V;;;;;;
B;001;10681;32;20030217 09:19;;;132;ABERDARE ST;KURRI KURRI;2327;1012;M;20021120;20030110;80000;A;R;RESIDENCE;;HC;;;9348183;
C;001;10681;32;20030217 09:19;3//665217;
D;001;10681;32;20030217 09:19;P;;;;;;
D;001;10681;32;20030217 09:19;P;;;;;;
