A;012;20031103 14:05;PDANN;
B;012;296033;1;20031103 14:05;;;83;ACACIA CCT;HUNTERVIEW;2330;855.3;M;20030821;20031003;350000;A;R;RESIDENCE;;AV;;0;AA68028;
C;012;296033;1;20031103 14:05;425//1011447;
D;012;296033;1;20031103 14:05;P;;;;;;
D;012;296033;1;20031103 14:05;P;;;;;;
D;012;296033;1;20031103 14:05;V;;;;;;
D;012;296033;1;20031103 14:05;V;;;;;;
B;012;296037;2;20031103 14:05;;;54;ACACIA CCT;HUNTERVIEW;2330;714;M;20030902;20031017;265000;A;R;RESIDENCE;;AV;;0;AA75912;
C;012;296037;2;20031103 14:05;82//264243;
D;012;296037;2;20031103 14:05;P;;;;;;
D;012;296037;2;20031103 14:05;V;;;;;;
B;012;296117;3;20031103 14:05;;;8;ALLEN CT;DARLINGTON;2330;1824;M;20030829;20031003;248000;A;R;RESIDENCE;;AD;;0;AA89451;
C;012;296117;3;20031103 14:05;4//852022;
D;012;296117;3;20031103 14:05;P;;;;;;
D;012;296117;3;20031103 14:05;P;;;;;;
D;012;296117;3;20031103 14:05;V;;;;;;
B;012;296201;4;20031103 14:05;;;20;ARDERSIER DR;SINGLETON;2330;1065;M;20030903;20031015;307000;A;R;RESIDENCE;;AL;;0;AA91345;
C;012;296201;4;20031103 14:05;21//826963;
D;012;296201;4;20031103 14:05;P;;;;;;
D;012;296201;4;20031103 14:05;P;;;;;;
D;012;296201;4;20031103 14:05;V;;;;;;
D;012;296201;4;20031103 14:05;V;;;;;;
B;012;296561;5;20031103 14:05;;;36;BLAXLAND AVE;SINGLETON HEIGHTS;2330;556.4;M;20030829;20031013;155000;A;R;RESIDENCE;;AG;;0;AA87856;
C;012;296561;5;20031103 14:05;70//235799;
D;012;296561;5;20031103 14:05;P;;;;;;
D;012;296561;5;20031103 14:05;V;;;;;;
B;012;296584;6;20031103 14:05;;;80;BLAXLAND AVE;SINGLETON HEIGHTS;2330;555.4;M;20030912;20031017;170000;A;R;RESIDENCE;;AA;;0;AA84802;
C;012;296584;6;20031103 14:05;103//249801;
D;012;296584;6;20031103 14:05;P;;;;;;
D;012;296584;6;20031103 14:05;V;;;;;;
B;012;297068;7;20031103 14:05;;;6;BURBANK CRES;HUNTERVIEW;2330;710;M;20030818;20030912;243000;A;R;RESIDENCE;;AV;;0;9985995;
C;012;297068;7;20031103 14:05;11//264242;
D;012;297068;7;20031103 14:05;P;;;;;;
D;012;297068;7;20031103 14:05;V;;;;;;
B;012;297161;8;20031103 14:05;;;10;CASEY DR;HUNTERVIEW;2330;727;M;20030901;20031010;265000;A;R;RESIDENCE;;AV;;0;AA88541;
C;012;297161;8;20031103 14:05;174//264243;
D;012;297161;8;20031103 14:05;P;;;;;;
D;012;297161;8;20031103 14:05;P;;;;;;
D;012;297161;8;20031103 14:05;V;;;;;;
B;012;297179;9;20031103 14:05;;;42;CASEY DR;HUNTERVIEW;2330;790;M;20030905;20031010;313000;A;R;RESIDENCE;;AV;;0;AA67884;
C;012;297179;9;20031103 14:05;2//871409;
D;012;297179;9;20031103 14:05;P;;;;;;
D;012;297179;9;20031103 14:05;P;;;;;;
D;012;297179;9;20031103 14:05;V;;;;;;
D;012;297179;9;20031103 14:05;V;;;;;;
B;012;297280;10;20031103 14:05;;;86;CASTLEREAGH ST;SINGLETON;2330;512.2;M;20030812;20031010;150000;A;R;RESIDENCE;;AL;;0;AA64552;
C;012;297280;10;20031103 14:05;1//20302;
D;012;297280;10;20031103 14:05;P;;;;;;
D;012;297280;10;20031103 14:05;P;;;;;;
D;012;297280;10;20031103 14:05;V;;;;;;
D;012;297280;10;20031103 14:05;V;;;;;;
B;012;297402;11;20031103 14:05;;;60;CHURCH ST;SINGLETON;2330;570.3;M;20030812;20030916;257500;A;R;RESIDENCE;;AH;;0;AA66147;
C;012;297402;11;20031103 14:05;1//196858;
D;012;297402;11;20031103 14:05;P;;;;;;
D;012;297402;11;20031103 14:05;P;;;;;;
D;012;297402;11;20031103 14:05;V;;;;;;
B;012;297436;12;20031103 14:05;;;4;COCKATOO ST;MCDOUGALLS HILL;2330;4211;M;20030822;20031003;200000;I;3;COMMERCIAL;;FM;;0;AA67874;
C;012;297436;12;20031103 14:05;30//831485;
D;012;297436;12;20031103 14:05;P;;;;;;
D;012;297436;12;20031103 14:05;V;;;;;;
D;012;297436;12;20031103 14:05;V;;;;;;
B;012;298004;13;20031103 14:05;;;9;FALKINER CRES;SINGLETON HEIGHTS;2330;661.1;M;20030820;20030924;256000;A;R;RESIDENCE;;AA;;0;AA79258;
C;012;298004;13;20031103 14:05;13//255954;
D;012;298004;13;20031103 14:05;P;;;;;;
D;012;298004;13;20031103 14:05;P;;;;;;
D;012;298004;13;20031103 14:05;V;;;;;;
B;012;298628;14;20031103 14:05;;;31;HENRY DR;SINGLETON HEIGHTS;2330;820.3;M;20030919;20031017;175000;A;R;RESIDENCE;;AA;;0;AA99046;
C;012;298628;14;20031103 14:05;952//263524;
D;012;298628;14;20031103 14:05;P;;;;;;
D;012;298628;14;20031103 14:05;V;;;;;;
B;012;298871;15;20031103 14:05;;3;174;JOHN ST;SINGLETON;2330;;;20030815;20030926;170000;;3;SHOP;3;;;0;AA30768;
C;012;298871;15;20031103 14:05;3//SP 48532;
D;012;298871;15;20031103 14:05;P;;;;;;
D;012;298871;15;20031103 14:05;V;;;;;;
D;012;298871;15;20031103 14:05;V;;;;;;
B;012;299222;16;20031103 14:05;;;74;LACHLAN AVE;SINGLETON HEIGHTS;2330;1146;M;20030829;20031003;218000;A;R;RESIDENCE;;AA;;0;AA86943;
C;012;299222;16;20031103 14:05;5//815756;
D;012;299222;16;20031103 14:05;P;;;;;;
D;012;299222;16;20031103 14:05;V;;;;;;
B;012;299814;17;20031103 14:05;;;6;O'HALLORAN AVE;SINGLETON HEIGHTS;2330;997.1;M;20030712;20030829;330000;A;3;FLATS;;AM;;0;AA80519;
C;012;299814;17;20031103 14:05;183//259149;
D;012;299814;17;20031103 14:05;P;;;;;;
D;012;299814;17;20031103 14:05;V;;;;;;
B;012;300236;18;20031103 14:05;;;3;ROBINSON WAY;SINGLETON HEIGHTS;2330;777.2;M;20030901;20031014;278000;A;R;RESIDENCE;;AA;;0;AA99304;
C;012;300236;18;20031103 14:05;321//819664;
D;012;300236;18;20031103 14:05;P;;;;;;
D;012;300236;18;20031103 14:05;V;;;;;;
B;012;300642;19;20031103 14:05;;;50;WAKEHURST CRES;SINGLETON HEIGHTS;2330;579.8;M;20030923;20031021;116000;A;R;RESIDENCE;;AA;;0;AA90359;
C;012;300642;19;20031103 14:05;104//249801;
D;012;300642;19;20031103 14:05;P;;;;;;
D;012;300642;19;20031103 14:05;P;;;;;;
D;012;300642;19;20031103 14:05;V;;;;;;
B;012;300700;20;20031103 14:05;;;12;WATTS CL;SINGLETON HEIGHTS;2330;1265;M;20031002;20031030;282000;A;R;RESIDENCE;;AA;;0;AA99526;
C;012;300700;20;20031103 14:05;784//262536;
D;012;300700;20;20031103 14:05;P;;;;;;
D;012;300700;20;20031103 14:05;P;;;;;;
D;012;300700;20;20031103 14:05;V;;;;;;
D;012;300700;20;20031103 14:05;V;;;;;;
B;012;300788;21;20031103 14:05;;;8;WILLCOX AVE;SINGLETON HEIGHTS;2330;782.1;M;20030818;20031010;270000;A;R;RESIDENCE;;AA;;0;AA96625;
C;012;300788;21;20031103 14:05;62//251251;
D;012;300788;21;20031103 14:05;P;;;;;;
D;012;300788;21;20031103 14:05;P;;;;;;
D;012;300788;21;20031103 14:05;V;;;;;;
B;012;300792;22;20031103 14:05;;;16;WILLCOX AVE;SINGLETON HEIGHTS;2330;871.8;M;20030807;20030911;72500;A;V;VACANT LAND;;AA;;0;AA40063;
C;012;300792;22;20031103 14:05;561//261606;
D;012;300792;22;20031103 14:05;P;;;;;;
D;012;300792;22;20031103 14:05;P;;;;;;
D;012;300792;22;20031103 14:05;V;;;;;;
B;012;300799;23;20031103 14:05;;11;26;WILLCOX AVE;SINGLETON HEIGHTS;2330;;;20030909;20031014;168000;;R;RESIDENCE;11;;;0;AA89184;
C;012;300799;23;20031103 14:05;11//SP 37208;
D;012;300799;23;20031103 14:05;P;;;;;;
D;012;300799;23;20031103 14:05;V;;;;;;
D;012;300799;23;20031103 14:05;V;;;;;;
B;012;300844;24;20031103 14:05;;;9;WILLCOX AVE;SINGLETON HEIGHTS;2330;755.8;M;20030821;20031010;274000;A;R;RESIDENCE;;AA;;0;AA68485;
C;012;300844;24;20031103 14:05;61//251251;
D;012;300844;24;20031103 14:05;P;;;;;;
D;012;300844;24;20031103 14:05;V;;;;;;
D;012;300844;24;20031103 14:05;V;;;;;;
B;012;300887;25;20031103 14:05;;;27 A;WILLIAM ST;SINGLETON;2330;790.5;M;20030723;20030822;210000;A;R;RESIDENCE;;AL;;0;9988012;
C;012;300887;25;20031103 14:05;531//743371;
D;012;300887;25;20031103 14:05;P;;;;;;
D;012;300887;25;20031103 14:05;V;;;;;;
B;012;300972;26;20031103 14:05;;;12;WOODWARD AVE;SINGLETON HEIGHTS;2330;613.4;M;20030815;20030826;272000;A;R;RESIDENCE;;AG;;0;AA80788;
C;012;300972;26;20031103 14:05;64//239655;
D;012;300972;26;20031103 14:05;P;;;;;;
D;012;300972;26;20031103 14:05;V;;;;;;
B;012;301022;27;20031103 14:05;;;44;YORK ST;SINGLETON;2330;610;M;20030626;20030828;145000;A;R;RESIDENCE;;AL;;0;AA30884;
C;012;301022;27;20031103 14:05;1//711245;
D;012;301022;27;20031103 14:05;P;;;;;;
D;012;301022;27;20031103 14:05;V;;;;;;
B;012;301227;28;20031103 14:05;;;364;MAISON DIEU RD;MAISON DIEU;2330;3.25;H;20030930;20031015;300000;R;3;FARM;;RH;;0;AA86427;
C;012;301227;28;20031103 14:05;1001//811415 Enclosure Permit 323739;
D;012;301227;28;20031103 14:05;P;;;;;;
D;012;301227;28;20031103 14:05;P;;;;;;
D;012;301227;28;20031103 14:05;V;;;;;;
B;012;301277;29;20031103 14:05;;;;DAWSON ST;CAMBERWELL;2330;2023;M;20030829;20031010;145000;R;R;RESIDENCE;;ZC;;0;AA71518;
C;012;301277;29;20031103 14:05;19/7/758214;
D;012;301277;29;20031103 14:05;P;;;;;;
D;012;301277;29;20031103 14:05;V;;;;;;
