A;011;20030217 09:22;PDANN;
B;011;291904;1;20030217 09:22;;;;'SPRINGVALE' & 'WARRANE';WINGEN VIA SCONE;2337;2177;H;20021009;20021127;216000;R;3;FARM;;GC;RG;;9309668;
C;011;291904;1;20030217 09:22;4//861074;
D;011;291904;1;20030217 09:22;P;;;;;;
D;011;291904;1;20030217 09:22;P;;;;;;
D;011;291904;1;20030217 09:22;V;;;;;;
D;011;291904;1;20030217 09:22;V;;;;;;
B;011;292024;2;20030217 09:22;;;331;ROUCHEL RD;ABERDEEN;2336;72.97;H;20021120;20030107;1300000;R;R;RESIDENCE;;RW;RR;;9297871;
C;011;292024;2;20030217 09:22;306//608406;
D;011;292024;2;20030217 09:22;P;;;;;;
D;011;292024;2;20030217 09:22;V;;;;;;
B;011;292301;3;20030217 09:22;TALGAR WILDLIFE REFUGE;;2169;STEWARTS BROOK RD;STEWARTS BROOK;2337;100.7;H;20020827;20021001;83000;R;R;RESIDENCE;;HR;;;9329389;
C;011;292301;3;20030217 09:22;165//752478 1//814361;
D;011;292301;3;20030217 09:22;P;;;;;;
D;011;292301;3;20030217 09:22;P;;;;;;
D;011;292301;3;20030217 09:22;V;;;;;;
B;011;292437;4;20030217 09:22;;;21;ROACH ST;PARKVILLE;2337;1619;M;20021119;20030117;93000;A;R;RESIDENCE;;VP;AC;;9327265;
C;011;292437;4;20030217 09:22;10/12/758828;
D;011;292437;4;20030217 09:22;P;;;;;;
D;011;292437;4;20030217 09:22;P;;;;;;
D;011;292437;4;20030217 09:22;V;;;;;;
D;011;292437;4;20030217 09:22;V;;;;;;
B;011;292504;5;20030217 09:22;;;1799;ROUCHEL RD;ABERDEEN;2336;49.03;H;20020506;20020604;622500;R;V;VACANT LAND;;RD;RV;;9291018;
C;011;292504;5;20030217 09:22;141//631194 15//732609;
D;011;292504;5;20030217 09:22;P;;;;;;
D;011;292504;5;20030217 09:22;P;;;;;;
D;011;292504;5;20030217 09:22;V;;;;;;
B;011;292676;6;20030217 09:22;;;9;ELDON ST;ABERDEEN;2336;1049;M;20021223;20030204;80000;A;R;RESIDENCE;;AA;;;9372486;
C;011;292676;6;20030217 09:22;5/22/758003;
D;011;292676;6;20030217 09:22;P;;;;;;
D;011;292676;6;20030217 09:22;V;;;;;;
B;011;292712;7;20030217 09:22;;;86;GRAEME ST;ABERDEEN;2336;597.1;M;20021220;20030131;91000;A;R;RESIDENCE;;AA;;;9370727;
C;011;292712;7;20030217 09:22;15//567103;
D;011;292712;7;20030217 09:22;P;;;;;;
D;011;292712;7;20030217 09:22;P;;;;;;
D;011;292712;7;20030217 09:22;V;;;;;;
D;011;292712;7;20030217 09:22;V;;;;;;
B;011;292727;8;20030217 09:22;;;109;GRAEME ST;ABERDEEN;2336;1070;M;20030113;20030207;140000;A;R;RESIDENCE;;AA;;;9374927;
C;011;292727;8;20030217 09:22;18//261048;
D;011;292727;8;20030217 09:22;P;;;;;;
D;011;292727;8;20030217 09:22;P;;;;;;
D;011;292727;8;20030217 09:22;V;;;;;;
B;011;292880;9;20030217 09:22;;;30;MORAY ST;ABERDEEN;2336;395.4;H;20021021;20021203;175000;S;3;;;SU;RV;;9214214;
C;011;292880;9;20030217 09:22;1, 2//2615 1//129661 21//556401 1//659795 159//712988 53//739487 100//;
C;011;292880;9;20030217 09:22;849475;
D;011;292880;9;20030217 09:22;P;;;;;;
D;011;292880;9;20030217 09:22;V;;;;;;
B;011;293485;10;20030217 09:22;;;7;BINGLE ST;SCONE;2337;733.5;M;20021213;20021213;59000;A;R;RESIDENCE;;AD;AC;;9351338;
C;011;293485;10;20030217 09:22;56//239406;
D;011;293485;10;20030217 09:22;P;;;;;;
D;011;293485;10;20030217 09:22;V;;;;;;
B;011;293704;11;20030217 09:22;;;34;EVELEIGH CT;SCONE;2337;4609;M;20021220;20030131;45000;A;V;VACANT LAND;;AW;;;9358865;
C;011;293704;11;20030217 09:22;34//701858;
D;011;293704;11;20030217 09:22;P;;;;;;
D;011;293704;11;20030217 09:22;P;;;;;;
D;011;293704;11;20030217 09:22;V;;;;;;
D;011;293704;11;20030217 09:22;V;;;;;;
B;011;293864;12;20030217 09:22;;;17;GUERNSEY ST;SCONE;2337;640.1;M;20021205;20021230;155000;A;R;RESIDENCE;;AW;AC;;9342801;
C;011;293864;12;20030217 09:22;12//711181;
D;011;293864;12;20030217 09:22;P;;;;;;
D;011;293864;12;20030217 09:22;V;;;;;;
B;011;294089;13;20030217 09:22;;;12;KILGALLIN CL;SCONE;2337;8594;M;20020906;20030108;285000;A;R;RESIDENCE;;AF;AC;;9332007;
C;011;294089;13;20030217 09:22;12//837411;
D;011;294089;13;20030217 09:22;P;;;;;;
D;011;294089;13;20030217 09:22;P;;;;;;
D;011;294089;13;20030217 09:22;V;;;;;;
