A;011;20030501 12:37;PBARBER;
B;011;292317;1;20030501 12:37;;;;TOMALLA RD;SCONE;2337;623;H;20020208;20020328;155000;R;3;RURAL;;NE;RG;;9468184;
C;011;292317;1;20030501 12:37;37, 43, 59, 61//752479 Enclosure Permit 50977;
D;011;292317;1;20030501 12:37;P;;;;;;
D;011;292317;1;20030501 12:37;V;;;;;;
B;011;292589;2;20030501 12:37;;;101;BEDFORD ST;ABERDEEN;2336;836;M;20030211;20030228;110000;A;R;RESIDENCE;;AA;AC;;9536854;
C;011;292589;2;20030501 12:37;12//261048;
D;011;292589;2;20030501 12:37;P;;;;;;
D;011;292589;2;20030501 12:37;P;;;;;;
D;011;292589;2;20030501 12:37;V;;;;;;
B;011;294532;3;20030501 12:37;;;36;NYARRA ST;SCONE;2337;;;20030207;20030307;158000;A;R;RESIDENCE;;AS;AC;;9483540;
C;011;294532;3;20030501 12:37;56//262896;
D;011;294532;3;20030501 12:37;P;;;;;;
D;011;294532;3;20030501 12:37;P;;;;;;
D;011;294532;3;20030501 12:37;V;;;;;;
D;011;294532;3;20030501 12:37;V;;;;;;
B;011;294702;4;20030501 12:37;;;87;PARK ST;SCONE;2337;;;20021106;20030317;220000;A;R;RESIDENCE;;AE;AC;;9476995;
C;011;294702;4;20030501 12:37;14, 15/3/2958;
D;011;294702;4;20030501 12:37;P;;;;;;
D;011;294702;4;20030501 12:37;V;;;;;;
B;011;294921;5;20030501 12:37;;;50;SCOTT ST;SCONE;2337;1012;M;20030205;20030312;155000;A;R;RESIDENCE;;AD;AC;;9504395;
C;011;294921;5;20030501 12:37;13/13/7676;
D;011;294921;5;20030501 12:37;P;;;;;;
D;011;294921;5;20030501 12:37;P;;;;;;
D;011;294921;5;20030501 12:37;V;;;;;;
D;011;294921;5;20030501 12:37;V;;;;;;
B;011;294940;6;20030501 12:37;;;10;SCOTT ST;SCONE;2337;796.7;M;20030225;20030404;134000;A;R;RESIDENCE;;AD;AC;;9521755;
C;011;294940;6;20030501 12:37;5//26571;
D;011;294940;6;20030501 12:37;P;;;;;;
D;011;294940;6;20030501 12:37;P;;;;;;
D;011;294940;6;20030501 12:37;V;;;;;;
B;011;294950;7;20030501 12:37;;;9;SCOTT ST;SCONE;2337;1012;M;20030224;20030328;90000;A;R;RESIDENCE;;AD;AC;;9505157;
C;011;294950;7;20030501 12:37;17/9/7676 LOT 17 SEC 9 DP 7676  TOWN OF SCONE;
D;011;294950;7;20030501 12:37;P;;;;;;
D;011;294950;7;20030501 12:37;V;;;;;;
B;011;295480;8;20030501 12:37;;;;MAREEBA RD;SCONE;2337;1.215;H;20021230;20030210;178500;R;R;RESIDENCE;;HS;RR;;9441531;
C;011;295480;8;20030501 12:37;122//614697;
D;011;295480;8;20030501 12:37;P;;;;;;
D;011;295480;8;20030501 12:37;P;;;;;;
D;011;295480;8;20030501 12:37;V;;;;;;
B;011;295542;9;20030501 12:37;;;421;MIDDLEBROOK RD;SCONE;2337;38.88;H;20030207;20030226;840000;R;3;FARM;;RW;RF;;9468255;
C;011;295542;9;20030501 12:37;201//845720;
D;011;295542;9;20030501 12:37;P;;;;;;
D;011;295542;9;20030501 12:37;P;;;;;;
D;011;295542;9;20030501 12:37;V;;;;;;
B;011;2983980;10;20030501 12:37;;;;SEGENHOE ST;ABERDEEN;2336;2.65;H;20030128;20030228;107500;;V;VACANT LAND;;;RV;;9522339;
C;011;2983980;10;20030501 12:37;107, 108//626148;
D;011;2983980;10;20030501 12:37;P;;;;;;
D;011;2983980;10;20030501 12:37;P;;;;;;
D;011;2983980;10;20030501 12:37;V;;;;;;
Z;51;10;10;29;
