A;010;20030818 09:49;PDANN;
B;010;262691;1;20030818 09:49;;;99;HIGH ST;WALLALONG;2320;663.9;M;20030613;20030718;3355000;A;3;POULTRY FARM;;HW;;0;9836699;
C;010;262691;1;20030818 09:49;21//515056;
D;010;262691;1;20030818 09:49;P;;;;;;
D;010;262691;1;20030818 09:49;V;;;;;;
B;010;262973;2;20030818 09:49;;22;2 A;BELLMOUNT CL;ANNA BAY;2316;414;M;20030404;20030618;390000;A;R;RESIDENCE;;GF;;0;9847772;
C;010;262973;2;20030818 09:49;22//285516;
D;010;262973;2;20030818 09:49;P;;;;;;
D;010;262973;2;20030818 09:49;P;;;;;;
D;010;262973;2;20030818 09:49;V;;;;;;
B;010;263618;3;20030818 09:49;;;16;MELALEUCA DR;ANNA BAY;2316;4733;M;20030606;20030702;550000;P;R;RESIDENCE;;EH;;0;9860543;
C;010;263618;3;20030818 09:49;2062//866855;
D;010;263618;3;20030818 09:49;P;;;;;;
D;010;263618;3;20030818 09:49;P;;;;;;
D;010;263618;3;20030818 09:49;V;;;;;;
D;010;263618;3;20030818 09:49;V;;;;;;
B;010;263820;4;20030818 09:49;;;2;OCEAN AVE;ANNA BAY;2316;556.4;M;20030306;20030521;375000;A;R;RESIDENCE;;GD;;0;9681903;
C;010;263820;4;20030818 09:49;24//13134;
D;010;263820;4;20030818 09:49;P;;;;;;
D;010;263820;4;20030818 09:49;P;;;;;;
D;010;263820;4;20030818 09:49;V;;;;;;
B;010;263857;5;20030818 09:49;;;56;OCEAN AVE;ANNA BAY;2316;512.2;M;20030602;20030630;500000;A;R;RESIDENCE;;GD;;0;9841098;
C;010;263857;5;20030818 09:49;8//537219;
D;010;263857;5;20030818 09:49;P;;;;;;
D;010;263857;5;20030818 09:49;V;;;;;;
B;010;264090;6;20030818 09:49;;;40;BLANCH ST;BOAT HARBOUR;2316;600.7;M;20030514;20030627;310000;A;R;RESIDENCE;;GA;;0;9871551;
C;010;264090;6;20030818 09:49;5//237117;
D;010;264090;6;20030818 09:49;P;;;;;;
D;010;264090;6;20030818 09:49;P;;;;;;
D;010;264090;6;20030818 09:49;V;;;;;;
D;010;264090;6;20030818 09:49;V;;;;;;
B;010;264336;7;20030818 09:49;;;4;KINGSLEY DR;BOAT HARBOUR;2316;714.8;M;20030626;20030801;432500;A;R;RESIDENCE;;GA;;0;9855057;
C;010;264336;7;20030818 09:49;59//1000620;
D;010;264336;7;20030818 09:49;P;;;;;;
D;010;264336;7;20030818 09:49;P;;;;;;
D;010;264336;7;20030818 09:49;V;;;;;;
D;010;264336;7;20030818 09:49;V;;;;;;
B;010;264386;8;20030818 09:49;;;6;RECLUSE CT;BOAT HARBOUR;2316;647.7;M;20030701;20030729;350000;A;R;RESIDENCE;;GA;;0;9843595;
C;010;264386;8;20030818 09:49;37//842723;
D;010;264386;8;20030818 09:49;P;;;;;;
D;010;264386;8;20030818 09:49;P;;;;;;
D;010;264386;8;20030818 09:49;V;;;;;;
B;010;264570;9;20030818 09:49;;;4;BANKSIA CL;MEDOWIE;2318;757.2;M;20030610;20030715;193000;A;R;RESIDENCE;;HM;;0;9863013;
C;010;264570;9;20030818 09:49;142//246947;
D;010;264570;9;20030818 09:49;P;;;;;;
D;010;264570;9;20030818 09:49;P;;;;;;
D;010;264570;9;20030818 09:49;V;;;;;;
D;010;264570;9;20030818 09:49;V;;;;;;
B;010;264994;10;20030818 09:49;;;156;COACHWOOD DR;MEDOWIE;2318;629;M;20030603;20030708;215000;A;R;RESIDENCE;;HM;;0;9864635;
C;010;264994;10;20030818 09:49;46//836773;
D;010;264994;10;20030818 09:49;P;;;;;;
D;010;264994;10;20030818 09:49;V;;;;;;
D;010;264994;10;20030818 09:49;V;;;;;;
B;010;265018;11;20030818 09:49;;;108;COACHWOOD DR;MEDOWIE;2318;646.7;M;20030606;20030731;255000;A;R;RESIDENCE;;HM;;0;9863600;
