A;004;20030901 12:44;PDANN;
B;004;95960;1;20030901 12:44;;;31;ALEXANDER PDE;ARCADIA VALE;2283;472.7;M;20030603;20030806;743000;A;R;RESIDENCE;;MB;AC;0;9871251;
C;004;95960;1;20030901 12:44;16//13129 Permissive Occupancy 80/38;
D;004;95960;1;20030901 12:44;P;;;;;;
D;004;95960;1;20030901 12:44;P;;;;;;
D;004;95960;1;20030901 12:44;V;;;;;;
D;004;95960;1;20030901 12:44;V;;;;;;
B;004;95992;2;20030901 12:44;;;91;ALEXANDER PDE;ARCADIA VALE;2283;819.1;M;20030603;20030716;555000;A;R;RESIDENCE;;MB;AC;0;9864848;
C;004;95992;2;20030901 12:44;98//13129 Licence 311173;
D;004;95992;2;20030901 12:44;P;;;;;;
D;004;95992;2;20030901 12:44;V;;;;;;
B;004;96060;3;20030901 12:44;;;43;ARCADIA ST;ARCADIA VALE;2283;524.8;M;20030701;20030731;299999;A;R;RESIDENCE;;ME;;0;9892343;
C;004;96060;3;20030901 12:44;409//13129;
D;004;96060;3;20030901 12:44;P;;;;;;
D;004;96060;3;20030901 12:44;P;;;;;;
D;004;96060;3;20030901 12:44;V;;;;;;
D;004;96060;3;20030901 12:44;V;;;;;;
B;004;96519;4;20030901 12:44;;;360;LAKE RD;ARGENTON;2284;;;20030702;20030813;193000;A;R;RESIDENCE;;CA;;0;9886929;
C;004;96519;4;20030901 12:44;49//12245;
D;004;96519;4;20030901 12:44;P;;;;;;
D;004;96519;4;20030901 12:44;P;;;;;;
D;004;96519;4;20030901 12:44;V;;;;;;
B;004;96529;5;20030901 12:44;;;380;LAKE RD;ARGENTON;2284;651.3;M;20030616;20030720;213000;A;R;RESIDENCE;;CA;;0;9906850;
C;004;96529;5;20030901 12:44;55//656786;
D;004;96529;5;20030901 12:44;P;;;;;;
D;004;96529;5;20030901 12:44;V;;;;;;
B;004;97135;6;20030901 12:44;;;46;AVONDALE RD;COORANBONG;2265;4135;M;20030404;20030730;410000;A;R;RESIDENCE;;NJ;;0;9880335;
C;004;97135;6;20030901 12:44;A//367765;
D;004;97135;6;20030901 12:44;P;;;;;;
D;004;97135;6;20030901 12:44;V;;;;;;
D;004;97135;6;20030901 12:44;V;;;;;;
B;004;97751;7;20030901 12:44;;;3;CARLISLE ROW;FISHING POINT;2283;695.6;M;20030710;20030821;356000;A;R;RESIDENCE;;MG;;0;9911049;
C;004;97751;7;20030901 12:44;108//11539;
D;004;97751;7;20030901 12:44;P;;;;;;
D;004;97751;7;20030901 12:44;P;;;;;;
D;004;97751;7;20030901 12:44;V;;;;;;
D;004;97751;7;20030901 12:44;V;;;;;;
B;004;97759;8;20030901 12:44;;;19;CARLISLE ROW;FISHING POINT;2283;695.6;M;20030610;20030711;285000;A;R;RESIDENCE;;MG;;0;9883113;
C;004;97759;8;20030901 12:44;100//11539;
D;004;97759;8;20030901 12:44;P;;;;;;
D;004;97759;8;20030901 12:44;P;;;;;;
D;004;97759;8;20030901 12:44;V;;;;;;
D;004;97759;8;20030901 12:44;V;;;;;;
B;004;98140;9;20030901 12:44;;;5;ALBERT ST;BELMONT;2280;670.3;M;20030524;20030630;329500;A;R;RESIDENCE;;ZJ;;0;9881709;
C;004;98140;9;20030901 12:44;32//14314;
D;004;98140;9;20030901 12:44;P;;;;;;
D;004;98140;9;20030901 12:44;V;;;;;;
B;004;98271;10;20030901 12:44;;;16;ARLINGTON ST;BELMONT NORTH;2280;613.4;M;20030525;20030807;172000;A;R;RESIDENCE;;JE;;0;9881216;
C;004;98271;10;20030901 12:44;4//28480;
D;004;98271;10;20030901 12:44;P;;;;;;
D;004;98271;10;20030901 12:44;P;;;;;;
D;004;98271;10;20030901 12:44;V;;;;;;
B;004;98426;11;20030901 12:44;;;30;BEACH ST;BELMONT SOUTH;2280;423.7;M;20030605;20030715;245000;A;R;RESIDENCE;;JH;;0;9890846;
C;004;98426;11;20030901 12:44;26//19895;
D;004;98426;11;20030901 12:44;P;;;;;;
D;004;98426;11;20030901 12:44;P;;;;;;
D;004;98426;11;20030901 12:44;V;;;;;;
B;004;98460;12;20030901 12:44;;;52;BELL ST;BELMONT NORTH;2280;929.5;M;20030717;20030731;300000;A;R;RESIDENCE;;JE;;0;9881574;
C;004;98460;12;20030901 12:44;27//222103;
D;004;98460;12;20030901 12:44;P;;;;;;
D;004;98460;12;20030901 12:44;V;;;;;;
D;004;98460;12;20030901 12:44;V;;;;;;
B;004;98500;13;20030901 12:44;;;10;BELLEVUE RD;BELMONT;2280;2000;M;20030503;20030702;897000;A;R;RESIDENCE;;JD;AC;0;9857284;
C;004;98500;13;20030901 12:44;102//570160 Licence 194312;
D;004;98500;13;20030901 12:44;P;;;;;;
D;004;98500;13;20030901 12:44;P;;;;;;
D;004;98500;13;20030901 12:44;V;;;;;;
D;004;98500;13;20030901 12:44;V;;;;;;
B;004;99378;14;20030901 12:44;;;1;EDGAR ST;BELMONT;2280;;;20030625;20030730;390000;A;R;RESIDENCE;;JA;;0;9885287;
C;004;99378;14;20030901 12:44;A//315341;
D;004;99378;14;20030901 12:44;P;;;;;;
D;004;99378;14;20030901 12:44;V;;;;;;
D;004;99378;14;20030901 12:44;V;;;;;;
B;004;99385;15;20030901 12:44;;;17 A;ELLEN ST;BELMONT SOUTH;2280;;;20030603;20030811;237000;;R;RESIDENCE;1;;;0;9881994;
C;004;99385;15;20030901 12:44;1//SP 41716;
D;004;99385;15;20030901 12:44;P;;;;;;
D;004;99385;15;20030901 12:44;P;;;;;;
D;004;99385;15;20030901 12:44;V;;;;;;
B;004;99626;16;20030901 12:44;;;4;EVANS ST;BELMONT;2280;486.9;M;20030620;20030807;212000;B;R;RESIDENCE;;TA;;0;9910462;
C;004;99626;16;20030901 12:44;16//17799;
D;004;99626;16;20030901 12:44;P;;;;;;
D;004;99626;16;20030901 12:44;P;;;;;;
D;004;99626;16;20030901 12:44;V;;;;;;
B;004;99716;17;20030901 12:44;;;75;FENCOTT DR;JEWELLS;2280;632.2;M;20030704;20030822;357000;A;R;RESIDENCE;;JF;;0;9914380;
C;004;99716;17;20030901 12:44;166//255591;
D;004;99716;17;20030901 12:44;P;;;;;;
D;004;99716;17;20030901 12:44;P;;;;;;
D;004;99716;17;20030901 12:44;V;;;;;;
D;004;99716;17;20030901 12:44;V;;;;;;
B;004;100130;18;20030901 12:44;;;56;GOLDING AVE;BELMONT NORTH;2280;1473;M;20030721;20030808;215000;A;R;RESIDENCE;;JE;XA;0;9868033;
C;004;100130;18;20030901 12:44;1, 2, 3, 4, CP//SP 66813;
D;004;100130;18;20030901 12:44;P;;;;;;
D;004;100130;18;20030901 12:44;P;;;;;;
D;004;100130;18;20030901 12:44;V;;;;;;
B;004;100475;19;20030901 12:44;;;8;HARLO ST;BELMONT NORTH;2280;676.6;M;20030617;20030729;319000;A;R;RESIDENCE;;JE;;0;9880414;
C;004;100475;19;20030901 12:44;65//28480;
D;004;100475;19;20030901 12:44;P;;;;;;
D;004;100475;19;20030901 12:44;V;;;;;;
D;004;100475;19;20030901 12:44;V;;;;;;
B;004;100665;20;20030901 12:44;;;33;HENRY ST;BELMONT;2280;;;20030514;20030702;250000;A;R;RESIDENCE;;JA;;0;9883135;
C;004;100665;20;20030901 12:44;2//363170;
D;004;100665;20;20030901 12:44;P;;;;;;
D;004;100665;20;20030901 12:44;P;;;;;;
D;004;100665;20;20030901 12:44;V;;;;;;
B;004;100822;21;20030901 12:44;;;89;HILL ST;BELMONT;2280;752.5;M;20030719;20030821;320000;A;R;RESIDENCE;;JA;;0;9912501;
C;004;100822;21;20030901 12:44;18/M/10799;
D;004;100822;21;20030901 12:44;P;;;;;;
D;004;100822;21;20030901 12:44;V;;;;;;
