A;005;20030516 10:16;PDANN;
B;005;172045;1;20030516 10:16;;;28;ABERGLASSLYN RD;RUTHERFORD;2320;430;M;20030321;20030502;140000;A;R;RESIDENCE;;EC;;;9583376;
C;005;172045;1;20030516 10:16;10//511345;
D;005;172045;1;20030516 10:16;P;;;;;;
D;005;172045;1;20030516 10:16;P;;;;;;
D;005;172045;1;20030516 10:16;V;;;;;;
B;005;172056;2;20030516 10:16;;;6;ABERGLASSLYN RD;RUTHERFORD;2320;524.8;M;20030324;20030409;165000;A;R;RESIDENCE;;EC;;;9582982;
C;005;172056;2;20030516 10:16;A//411362;
D;005;172056;2;20030516 10:16;P;;;;;;
D;005;172056;2;20030516 10:16;P;;;;;;
D;005;172056;2;20030516 10:16;V;;;;;;
B;005;172335;3;20030516 10:16;;;51;AIRLIE ST;ASHTONFIELD;2323;793;M;20030314;20030416;346500;A;R;RESIDENCE;;HA;;;9557956;
C;005;172335;3;20030516 10:16;1019//838143;
D;005;172335;3;20030516 10:16;P;;;;;;
D;005;172335;3;20030516 10:16;P;;;;;;
D;005;172335;3;20030516 10:16;V;;;;;;
D;005;172335;3;20030516 10:16;V;;;;;;
B;005;172634;4;20030516 10:16;;;5;ANNETTE CL;WOODBERRY;2322;617;M;20030319;20030430;180000;A;R;RESIDENCE;;GN;;;9575797;
C;005;172634;4;20030516 10:16;3//264446;
D;005;172634;4;20030516 10:16;P;;;;;;
D;005;172634;4;20030516 10:16;V;;;;;;
D;005;172634;4;20030516 10:16;V;;;;;;
B;005;172679;5;20030516 10:16;;;6;APPLETREE AVE;ABERGLASSLYN;2320;826.6;M;20030207;20030423;247000;A;R;RESIDENCE;;EL;;;9579351;
C;005;172679;5;20030516 10:16;124//880830;
D;005;172679;5;20030516 10:16;P;;;;;;
D;005;172679;5;20030516 10:16;P;;;;;;
D;005;172679;5;20030516 10:16;V;;;;;;
B;005;172945;6;20030516 10:16;;;17;BAKER DR;TENAMBIT;2323;693.2;M;20030218;20030422;205000;A;R;RESIDENCE;;HE;;;9562776;
C;005;172945;6;20030516 10:16;30//808422;
D;005;172945;6;20030516 10:16;P;;;;;;
D;005;172945;6;20030516 10:16;P;;;;;;
D;005;172945;6;20030516 10:16;V;;;;;;
B;005;173063;7;20030516 10:16;;;53;BANKS ST;EAST MAITLAND;2323;2060;M;20030306;20030417;180000;A;V;VACANT LAND;;HG;;;9562159;
C;005;173063;7;20030516 10:16;91//838288;
D;005;173063;7;20030516 10:16;P;;;;;;
D;005;173063;7;20030516 10:16;V;;;;;;
D;005;173063;7;20030516 10:16;V;;;;;;
B;005;173338;8;20030516 10:16;;;30;BELMORE RD;LORN;2320;;;20030317;20030417;150000;A;R;RESIDENCE;;GB;;;9563477;
C;005;173338;8;20030516 10:16;4/A/976486;
D;005;173338;8;20030516 10:16;P;;;;;;
D;005;173338;8;20030516 10:16;P;;;;;;
D;005;173338;8;20030516 10:16;V;;;;;;
B;005;173869;9;20030516 10:16;;;9;BRENTWOOD TCE;THORNTON;2322;851.5;M;20030313;20030424;355000;A;R;RESIDENCE;;GF;;;9583673;
C;005;173869;9;20030516 10:16;7204//877262;
D;005;173869;9;20030516 10:16;P;;;;;;
D;005;173869;9;20030516 10:16;V;;;;;;
D;005;173869;9;20030516 10:16;V;;;;;;
B;005;173931;10;20030516 10:16;;;80;BRIGANTINE ST;RUTHERFORD;2320;761.3;M;20030401;20030506;217000;A;R;RESIDENCE;;EG;;;9594308;
C;005;173931;10;20030516 10:16;260//793990;
D;005;173931;10;20030516 10:16;P;;;;;;
D;005;173931;10;20030516 10:16;V;;;;;;
B;005;173950;11;20030516 10:16;;;13;BRIGANTINE ST;RUTHERFORD;2320;607.8;M;20030326;20030430;179000;A;R;RESIDENCE;;EG;;;9582363;
C;005;173950;11;20030516 10:16;109//264216;
D;005;173950;11;20030516 10:16;P;;;;;;
D;005;173950;11;20030516 10:16;V;;;;;;
D;005;173950;11;20030516 10:16;V;;;;;;
B;005;174225;12;20030516 10:16;;;96;BROOKS ST;RUTHERFORD;2320;575.4;M;20030312;20030424;154000;A;R;RESIDENCE;;EB;;;9566418;
C;005;174225;12;20030516 10:16;80//13259;
D;005;174225;12;20030516 10:16;P;;;;;;
D;005;174225;12;20030516 10:16;V;;;;;;
D;005;174225;12;20030516 10:16;V;;;;;;
B;005;174874;13;20030516 10:16;;;45;LEMONWOOD CCT;THORNTON;2322;944.4;M;20030324;20030428;335000;A;R;RESIDENCE;;GF;;;9570009;
C;005;174874;13;20030516 10:16;5116//1004598;
D;005;174874;13;20030516 10:16;P;;;;;;
D;005;174874;13;20030516 10:16;V;;;;;;
D;005;174874;13;20030516 10:16;V;;;;;;
B;005;175037;14;20030516 10:16;;;31;CAPP ST;TELARAH;2320;;;20030404;20030502;146000;A;R;RESIDENCE;;EA;;;9589236;
C;005;175037;14;20030516 10:16;23/4/2027;
D;005;175037;14;20030516 10:16;P;;;;;;
D;005;175037;14;20030516 10:16;V;;;;;;
B;005;175404;15;20030516 10:16;;;18;CEDAR CL;METFORD;2323;552.5;M;20030214;20030328;190000;A;R;RESIDENCE;;HB;;;9599918;
C;005;175404;15;20030516 10:16;2225//811773;
D;005;175404;15;20030516 10:16;P;;;;;;
D;005;175404;15;20030516 10:16;P;;;;;;
D;005;175404;15;20030516 10:16;V;;;;;;
D;005;175404;15;20030516 10:16;V;;;;;;
B;005;175619;16;20030516 10:16;MAITLAND CINEMA CENTRE;2;;LEE ST;MAITLAND;2320;;;20030401;20030430;154000;;V;VACANT LAND;2;;;;9585892;
C;005;175619;16;20030516 10:16;2//SP 41681;
D;005;175619;16;20030516 10:16;P;;;;;;
D;005;175619;16;20030516 10:16;P;;;;;;
D;005;175619;16;20030516 10:16;P;;;;;;
D;005;175619;16;20030516 10:16;V;;;;;;
B;005;176037;17;20030516 10:16;;;5;CLARET ASH CL;ABERGLASSLYN;2320;875;M;20030312;20030422;295000;A;3;;;EL;;;9585828;
C;005;176037;17;20030516 10:16;246//1006543;
D;005;176037;17;20030516 10:16;P;;;;;;
D;005;176037;17;20030516 10:16;P;;;;;;
D;005;176037;17;20030516 10:16;V;;;;;;
D;005;176037;17;20030516 10:16;V;;;;;;
B;005;176126;18;20030516 10:16;;;4;CLOSE ST;MORPETH;2321;860;M;20030320;20030502;210000;A;R;RESIDENCE;;GH;;;9585862;
C;005;176126;18;20030516 10:16;7, 8//12027;
D;005;176126;18;20030516 10:16;P;;;;;;
D;005;176126;18;20030516 10:16;V;;;;;;
B;005;176310;19;20030516 10:16;;;49;COLLINSON ST;TENAMBIT;2323;619.7;M;20030328;20030417;194000;A;R;RESIDENCE;;HE;;;9571102;
C;005;176310;19;20030516 10:16;4//29708;
D;005;176310;19;20030516 10:16;P;;;;;;
D;005;176310;19;20030516 10:16;P;;;;;;
D;005;176310;19;20030516 10:16;V;;;;;;
D;005;176310;19;20030516 10:16;V;;;;;;
B;005;176565;20;20030516 10:16;;;34;CROFTON AVE;TENAMBIT;2323;640;M;20030410;20030423;176000;A;R;RESIDENCE;;HE;;;9583324;
C;005;176565;20;20030516 10:16;84//703665;
D;005;176565;20;20030516 10:16;P;;;;;;
D;005;176565;20;20030516 10:16;V;;;;;;
B;005;176690;21;20030516 10:16;;;52;CURLEW CRES;WOODBERRY;2322;645;M;20030311;20030423;165500;A;R;RESIDENCE;;GP;;;9575226;
C;005;176690;21;20030516 10:16;246//242395;
D;005;176690;21;20030516 10:16;P;;;;;;
D;005;176690;21;20030516 10:16;V;;;;;;
D;005;176690;21;20030516 10:16;V;;;;;;
B;005;176909;22;20030516 10:16;;;20;DAVIES ST;GILLIESTON HEIGHTS;2321;809.5;M;20030324;20030428;192000;A;R;RESIDENCE;;GA;;;9592888;
C;005;176909;22;20030516 10:16;18/1/193065;
D;005;176909;22;20030516 10:16;P;;;;;;
D;005;176909;22;20030516 10:16;V;;;;;;
D;005;176909;22;20030516 10:16;V;;;;;;
B;005;176946;23;20030516 10:16;;;49;DAY ST;EAST MAITLAND;2323;1171;M;20030310;20030409;195000;A;R;RESIDENCE;;HF;;;9575068;
C;005;176946;23;20030516 10:16;15//874491;
D;005;176946;23;20030516 10:16;P;;;;;;
D;005;176946;23;20030516 10:16;P;;;;;;
D;005;176946;23;20030516 10:16;V;;;;;;
D;005;176946;23;20030516 10:16;V;;;;;;
B;005;177214;24;20030516 10:16;;;133;DENTON PARK DR;ABERGLASSLYN;2320;686.2;M;20030328;20030502;265000;A;R;RESIDENCE;;EL;;;9585982;
C;005;177214;24;20030516 10:16;47//831947;
D;005;177214;24;20030516 10:16;P;;;;;;
D;005;177214;24;20030516 10:16;P;;;;;;
D;005;177214;24;20030516 10:16;V;;;;;;
D;005;177214;24;20030516 10:16;V;;;;;;
B;005;177741;25;20030516 10:16;;;38;EDWARD ST;TENAMBIT;2323;1236;M;20030310;20030416;245000;A;R;RESIDENCE;;HE;;;9571187;
C;005;177741;25;20030516 10:16;40//580180;
D;005;177741;25;20030516 10:16;P;;;;;;
D;005;177741;25;20030516 10:16;V;;;;;;
B;005;177876;26;20030516 10:16;;;38;ELIZABETH ST;TELARAH;2320;;;20030325;20030417;172000;A;R;RESIDENCE;;EA;;;9553970;
C;005;177876;26;20030516 10:16;7/3/5183;
D;005;177876;26;20030516 10:16;P;;;;;;
D;005;177876;26;20030516 10:16;V;;;;;;
B;005;178132;27;20030516 10:16;;;61;EVELYN CRES;THORNTON;2322;612.1;M;20030326;20030430;153000;A;R;RESIDENCE;;GM;;;9579115;
C;005;178132;27;20030516 10:16;418//260916;
D;005;178132;27;20030516 10:16;P;;;;;;
D;005;178132;27;20030516 10:16;V;;;;;;
B;005;178272;28;20030516 10:16;;;5;FARNSWORTH ST;THORNTON;2322;;;20030314;20030402;160000;A;R;RESIDENCE;;GL;;;9559178;
C;005;178272;28;20030516 10:16;5/C/10725;
D;005;178272;28;20030516 10:16;P;;;;;;
D;005;178272;28;20030516 10:16;P;;;;;;
D;005;178272;28;20030516 10:16;V;;;;;;
B;005;179284;29;20030516 10:16;;;6;GEORGE ST;LARGS;2320;809.4;M;20030307;20030416;249900;A;R;RESIDENCE;;GE;;;9554554;
C;005;179284;29;20030516 10:16;1//198363;
D;005;179284;29;20030516 10:16;P;;;;;;
D;005;179284;29;20030516 10:16;P;;;;;;
D;005;179284;29;20030516 10:16;V;;;;;;
B;005;179533;30;20030516 10:16;;;5;GLENVIEW ST;BOLWARRA HEIGHTS;2320;670.3;M;20030312;20030417;215000;A;R;RESIDENCE;;GC;;;9562293;
C;005;179533;30;20030516 10:16;6//39273;
D;005;179533;30;20030516 10:16;P;;;;;;
D;005;179533;30;20030516 10:16;V;;;;;;
D;005;179533;30;20030516 10:16;V;;;;;;
B;005;179567;31;20030516 10:16;;;111;GLENWOOD DR;THORNTON;2322;2404;M;20030210;20030307;150000;I;V;VACANT LAND;;CM;;;9553655;
C;005;179567;31;20030516 10:16;35//878202;
D;005;179567;31;20030516 10:16;P;;;;;;
D;005;179567;31;20030516 10:16;P;;;;;;
D;005;179567;31;20030516 10:16;V;;;;;;
D;005;179567;31;20030516 10:16;V;;;;;;
B;005;180012;32;20030516 10:16;;;12;GREENWAY AVE;WOODBERRY;2322;480.6;M;20030314;20030424;120000;A;R;RESIDENCE;;GP;;;9563165;
C;005;180012;32;20030516 10:16;51//240061;
D;005;180012;32;20030516 10:16;P;;;;;;
D;005;180012;32;20030516 10:16;V;;;;;;
B;005;180252;33;20030516 10:16;;;9;HARTIGAN CL;RUTHERFORD;2320;558.3;M;20030326;20030430;175000;A;R;RESIDENCE;;EG;;;9582334;
C;005;180252;33;20030516 10:16;79//244759;
D;005;180252;33;20030516 10:16;P;;;;;;
D;005;180252;33;20030516 10:16;P;;;;;;
D;005;180252;33;20030516 10:16;V;;;;;;
B;005;180977;34;20030516 10:16;;;214;HIGH ST;MAITLAND;2320;2087;M;20030401;20030505;260000;B;3;COMMERCIAL;;BC;;;9591990;
C;005;180977;34;20030516 10:16;1//89213 258//755237;
D;005;180977;34;20030516 10:16;P;;;;;;
D;005;180977;34;20030516 10:16;V;;;;;;
B;005;181076;35;20030516 10:16;;11;470;HIGH ST;MAITLAND;2320;;;20030206;20030207;45100;;3;SHOP;11;;;;9567129;
C;005;181076;35;20030516 10:16;11//SP 35572;
D;005;181076;35;20030516 10:16;P;;;;;;
D;005;181076;35;20030516 10:16;P;;;;;;
D;005;181076;35;20030516 10:16;P;;;;;;
D;005;181076;35;20030516 10:16;V;;;;;;
B;005;181324;36;20030516 10:16;;;15;HOLFORD CRES;THORNTON;2322;760.7;M;20030228;20030404;269000;A;R;RESIDENCE;;GM;;;9550444;
C;005;181324;36;20030516 10:16;1036//805448;
D;005;181324;36;20030516 10:16;P;;;;;;
D;005;181324;36;20030516 10:16;P;;;;;;
D;005;181324;36;20030516 10:16;V;;;;;;
D;005;181324;36;20030516 10:16;V;;;;;;
B;005;181677;37;20030516 10:16;;;18;JACARANDA CL;ABERGLASSLYN;2320;622.9;M;20030311;20030422;261000;A;R;RESIDENCE;;EL;;;9559612;
C;005;181677;37;20030516 10:16;317//835730;
D;005;181677;37;20030516 10:16;P;;;;;;
D;005;181677;37;20030516 10:16;P;;;;;;
D;005;181677;37;20030516 10:16;V;;;;;;
B;005;181732;38;20030516 10:16;;3;21;LITTLE JAMES ST;MORPETH;2321;;;20030204;20030502;134500;;R;RESIDENCE;3;;;;9586997;
C;005;181732;38;20030516 10:16;3//SP 43892;
D;005;181732;38;20030516 10:16;P;;;;;;
D;005;181732;38;20030516 10:16;V;;;;;;
D;005;181732;38;20030516 10:16;V;;;;;;
B;005;182235;39;20030516 10:16;;;39;KARUAH ST;THORNTON;2322;1372;M;20030205;20030402;132000;A;R;RESIDENCE;;GL;;;9566862;
C;005;182235;39;20030516 10:16;21/H/10725;
D;005;182235;39;20030516 10:16;P;;;;;;
D;005;182235;39;20030516 10:16;V;;;;;;
B;005;182235;40;20030516 10:16;;;39;KARUAH ST;THORNTON;2322;1372;M;20030402;20030402;164000;A;R;RESIDENCE;;GL;;;9566863;
C;005;182235;40;20030516 10:16;21/H/10725;
D;005;182235;40;20030516 10:16;P;;;;;;
D;005;182235;40;20030516 10:16;V;;;;;;
B;005;182744;41;20030516 10:16;;;1;KIRKMAN CL;THORNTON;2322;680;M;20030319;20030428;315000;A;R;RESIDENCE;;GM;;;9591894;
C;005;182744;41;20030516 10:16;1485//825224;
D;005;182744;41;20030516 10:16;P;;;;;;
D;005;182744;41;20030516 10:16;P;;;;;;
D;005;182744;41;20030516 10:16;V;;;;;;
D;005;182744;41;20030516 10:16;V;;;;;;
B;005;182962;42;20030516 10:17;;;17;LARGS AVE;LARGS;2320;1296;M;20030131;20030416;245000;A;R;RESIDENCE;;GE;;;9562320;
C;005;182962;42;20030516 10:17;1//738863;
D;005;182962;42;20030516 10:17;P;;;;;;
D;005;182962;42;20030516 10:17;P;;;;;;
D;005;182962;42;20030516 10:17;V;;;;;;
B;005;183587;43;20030516 10:17;;2;51;LINDESAY ST;EAST MAITLAND;2323;;;20030307;20030314;147000;;R;RESIDENCE;2;;;;9569924;
C;005;183587;43;20030516 10:17;2//SP 12244;
D;005;183587;43;20030516 10:17;P;;;;;;
D;005;183587;43;20030516 10:17;P;;;;;;
D;005;183587;43;20030516 10:17;V;;;;;;
B;005;183707;44;20030516 10:17;;;10;LOBELIA CL;METFORD;2323;771.4;M;20030117;20030314;330000;A;R;RESIDENCE;;HB;;;9548886;
C;005;183707;44;20030516 10:17;5//259960;
D;005;183707;44;20030516 10:17;P;;;;;;
D;005;183707;44;20030516 10:17;P;;;;;;
D;005;183707;44;20030516 10:17;V;;;;;;
B;005;184038;45;20030516 10:17;;;67;LUSKINTYRE RD;LOCHINVAR;2321;8119;M;20030303;20030411;80000;R;R;RESIDENCE;;DA;;;9575098;
C;005;184038;45;20030516 10:17;A//161697;
D;005;184038;45;20030516 10:17;P;;;;;;
D;005;184038;45;20030516 10:17;V;;;;;;
D;005;184038;45;20030516 10:17;V;;;;;;
B;005;184050;46;20030516 10:17;;;14;LUZON ST;ASHTONFIELD;2323;611.8;M;20030318;20030429;239000;A;R;RESIDENCE;;HA;;;9575817;
C;005;184050;46;20030516 10:17;10//861802;
D;005;184050;46;20030516 10:17;P;;;;;;
D;005;184050;46;20030516 10:17;V;;;;;;
B;005;184402;47;20030516 10:17;;;33;MARLBOROUGH ST;RUTHERFORD;2320;660.7;M;20030320;20030424;168000;A;V;VACANT LAND;;EG;;;9565673;
C;005;184402;47;20030516 10:17;91//262726;
D;005;184402;47;20030516 10:17;P;;;;;;
