A;008;20030818 09:48;PDANN;
B;008;201753;1;20030818 09:48;;;39;ADA ST;WARATAH;2298;591.8;M;20030617;20030729;320000;A;R;RESIDENCE;;JQ;;0;9877363;
C;008;201753;1;20030818 09:48;1//737750;
D;008;201753;1;20030818 09:48;P;;;;;;
D;008;201753;1;20030818 09:48;P;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
D;008;201753;1;20030818 09:48;V;;;;;;
B;008;202024;2;20030818 09:48;;;13;ALBERT ST;WICKHAM;2293;183.3;M;20030612;20030801;211000;B;R;RESIDENCE;;BW;;0;9860116;
C;008;202024;2;20030818 09:48;1//742274;
D;008;202024;2;20030818 09:48;P;;;;;;
D;008;202024;2;20030818 09:48;P;;;;;;
D;008;202024;2;20030818 09:48;V;;;;;;
B;008;202264;3;20030818 09:48;;;21;ALDYTH ST;NEW LAMBTON;2305;;;20030711;20030711;226666;A;R;RESIDENCE;;FG;;0;9876106;
C;008;202264;3;20030818 09:48;6//16503;
D;008;202264;3;20030818 09:48;P;;;;;;
D;008;202264;3;20030818 09:48;V;;;;;;
D;008;202264;3;20030818 09:48;V;;;;;;
D;008;202264;3;20030818 09:48;V;;;;;;
D;008;202264;3;20030818 09:48;V;;;;;;
B;008;202592;4;20030818 09:48;;;28;ALLENDALE AVE;WALLSEND;2287;537.6;M;20030521;20030704;278000;A;3;;;AE;;0;9863383;
C;008;202592;4;20030818 09:48;1//869807;
D;008;202592;4;20030818 09:48;P;;;;;;
D;008;202592;4;20030818 09:48;V;;;;;;
D;008;202592;4;20030818 09:48;V;;;;;;
B;008;202733;5;20030818 09:48;;;91;ALLOWAH ST;WARATAH WEST;2298;657.6;M;20030613;20030718;275000;A;R;RESIDENCE;;JP;AC;0;9836793;
C;008;202733;5;20030818 09:48;2769//755247;
D;008;202733;5;20030818 09:48;P;;;;;;
D;008;202733;5;20030818 09:48;V;;;;;;
B;008;203026;6;20030818 09:48;;;187;ANDERSON DR;BERESFIELD;2322;562.7;M;20030603;20030717;164950;A;R;RESIDENCE;;DA;;0;9864558;
C;008;203026;6;20030818 09:48;3//554823;
D;008;203026;6;20030818 09:48;P;;;;;;
D;008;203026;6;20030818 09:48;V;;;;;;
D;008;203026;6;20030818 09:48;V;;;;;;
B;008;203667;7;20030818 09:48;;;7;ARCOT CL;TARRO;2322;558.7;M;20030616;20030731;149950;A;R;RESIDENCE;;DB;;0;9854488;
C;008;203667;7;20030818 09:48;13//247703;
D;008;203667;7;20030818 09:48;P;;;;;;
D;008;203667;7;20030818 09:48;V;;;;;;
B;008;205256;8;20030818 09:48;;;6;BASSWOOD CRES;FLETCHER;2287;627.8;M;20030703;20030728;380000;A;R;RESIDENCE;;AP;;0;9842618;
C;008;205256;8;20030818 09:48;531//1004420;
D;008;205256;8;20030818 09:48;P;;;;;;
D;008;205256;8;20030818 09:48;P;;;;;;
D;008;205256;8;20030818 09:48;V;;;;;;
D;008;205256;8;20030818 09:48;V;;;;;;
