A;010;20030620 11:07;PDANN;
B;010;262616;1;20030620 11:07;;;6;BOWALLA CL;WALLALONG;2320;1.004;H;20030414;20030513;385000;R;R;RESIDENCE;;RA;RR;0;9638455;
C;010;262616;1;20030620 11:07;18//1012617;
D;010;262616;1;20030620 11:07;P;;;;;;
D;010;262616;1;20030620 11:07;P;;;;;;
D;010;262616;1;20030620 11:07;V;;;;;;
D;010;262616;1;20030620 11:07;V;;;;;;
B;010;262968;2;20030620 11:07;;18;26;BELLMOUNT CL;ANNA BAY;2316;385.7;M;20030331;20030508;355000;A;R;RESIDENCE;;GF;XA;0;9639423;
C;010;262968;2;20030620 11:07;18//285516;
D;010;262968;2;20030620 11:07;P;;;;;;
D;010;262968;2;20030620 11:07;V;;;;;;
B;010;262990;3;20030620 11:07;;;20 B;BELLMOUNT CL;ANNA BAY;2316;728;M;20030204;20030313;415000;A;R;RESIDENCE;;GF;AC;0;9605255;
C;010;262990;3;20030620 11:07;3//1013910;
D;010;262990;3;20030620 11:07;P;;;;;;
D;010;262990;3;20030620 11:07;V;;;;;;
D;010;262990;3;20030620 11:07;V;;;;;;
B;010;263044;4;20030620 11:07;;1;10;BISCAY CL;ANNA BAY;2316;;;20030409;20030513;272000;;R;RESIDENCE;1;;XA;0;9617946;
C;010;263044;4;20030620 11:07;1//SP 63119;
D;010;263044;4;20030620 11:07;P;;;;;;
D;010;263044;4;20030620 11:07;V;;;;;;
B;010;263150;5;20030620 11:07;;;9;CAMPBELL AVE;ANNA BAY;2316;1214;M;20030215;20030417;409000;A;R;RESIDENCE;;GC;AC;0;9625532;
C;010;263150;5;20030620 11:07;242//13134;
D;010;263150;5;20030620 11:07;P;;;;;;
D;010;263150;5;20030620 11:07;V;;;;;;
B;010;263178;6;20030620 11:07;;;5;CARMODY CL;ANNA BAY;2316;530.4;M;20030327;20030501;307000;A;R;RESIDENCE;;GF;AC;0;9638761;
C;010;263178;6;20030620 11:07;5//807922;
D;010;263178;6;20030620 11:07;P;;;;;;
D;010;263178;6;20030620 11:07;V;;;;;;
B;010;263652;7;20030620 11:07;;;16;MORNA POINT RD;ANNA BAY;2316;607;M;20021211;20030131;445000;A;R;RESIDENCE;;GC;AC;0;9601067;
