A;003;20030516 10:15;PDANN;
B;003;25597;1;20030516 10:15;;;89;ALAN ST;NIAGARA PARK;2250;747.8;M;20030117;20030228;315000;A;R;RESIDENCE;;GK;;;9597072;
C;003;25597;1;20030516 10:15;7//778345;
D;003;25597;1;20030516 10:15;P;;;;;;
D;003;25597;1;20030516 10:15;P;;;;;;
D;003;25597;1;20030516 10:15;V;;;;;;
D;003;25597;1;20030516 10:15;V;;;;;;
B;003;25657;2;20030516 10:15;;;23;ALANNA ST;TERRIGAL;2260;581.7;M;20030218;20030411;382000;A;R;RESIDENCE;;FQ;;;9586589;
C;003;25657;2;20030516 10:15;13//237777;
D;003;25657;2;20030516 10:15;P;;;;;;
D;003;25657;2;20030516 10:15;P;;;;;;
D;003;25657;2;20030516 10:15;V;;;;;;
B;003;26144;3;20030516 10:15;;;58;ALBERT ST;WAGSTAFFE;2257;753;M;20030326;20030424;395000;A;V;VACANT LAND;;FS;;;9591365;
C;003;26144;3;20030516 10:15;692//574587;
D;003;26144;3;20030516 10:15;P;;;;;;
D;003;26144;3;20030516 10:15;V;;;;;;
D;003;26144;3;20030516 10:15;V;;;;;;
B;003;26471;4;20030516 10:15;;;31;ALGONA AVE;KINCUMBER;2251;651.3;M;20030306;20030422;297000;A;R;RESIDENCE;;FK;;;9578517;
C;003;26471;4;20030516 10:15;33//25521;
D;003;26471;4;20030516 10:15;P;;;;;;
D;003;26471;4;20030516 10:15;V;;;;;;
B;003;26525;5;20030516 10:15;;;3;ALISON RD;SPRINGFIELD;2250;588.1;M;20030226;20030328;280000;A;R;RESIDENCE;;FG;;;9560486;
C;003;26525;5;20030516 10:15;30//240190;
D;003;26525;5;20030516 10:15;P;;;;;;
D;003;26525;5;20030516 10:15;P;;;;;;
D;003;26525;5;20030516 10:15;V;;;;;;
B;003;26707;6;20030516 10:15;;3;18;ALLFIELD RD;WOY WOY;2256;;;20030310;20030407;360000;;R;RESIDENCE;3;;;;9559083;
C;003;26707;6;20030516 10:15;3//SP 50016;
D;003;26707;6;20030516 10:15;P;;;;;;
D;003;26707;6;20030516 10:15;P;;;;;;
D;003;26707;6;20030516 10:15;V;;;;;;
B;003;26912;7;20030516 10:15;;;37;ALTHORP ST;EAST GOSFORD;2250;695.6;M;20030317;20030424;326555;A;R;RESIDENCE;;MD;;;9582679;
C;003;26912;7;20030516 10:15;1//394499;
D;003;26912;7;20030516 10:15;P;;;;;;
D;003;26912;7;20030516 10:15;V;;;;;;
D;003;26912;7;20030516 10:15;V;;;;;;
B;003;27000;8;20030516 10:15;;;11;ANCHORAGE CRES;TERRIGAL;2260;550.1;M;20030411;20030502;437000;A;R;RESIDENCE;;FQ;;;9601192;
C;003;27000;8;20030516 10:15;45//200508;
D;003;27000;8;20030516 10:15;P;;;;;;
D;003;27000;8;20030516 10:15;P;;;;;;
D;003;27000;8;20030516 10:15;V;;;;;;
D;003;27000;8;20030516 10:15;V;;;;;;
