A;005;20030217 09:21;PDANN;
B;005;172191;1;20030217 09:21;;;7;ADAMS ST;EAST MAITLAND;2323;537.5;M;20021221;20030124;238000;A;R;RESIDENCE;;HG;AC;;9334584;
C;005;172191;1;20030217 09:21;8//38399;
D;005;172191;1;20030217 09:21;P;;;;;;
D;005;172191;1;20030217 09:21;P;;;;;;
D;005;172191;1;20030217 09:21;V;;;;;;
D;005;172191;1;20030217 09:21;V;;;;;;
B;005;173026;2;20030217 09:21;;;36;BALLYDOYLE DR;ASHTONFIELD;2323;899.7;M;20020410;20020426;81000;A;V;VACANT LAND;;HA;;;8668069;
C;005;173026;2;20030217 09:21;1023//1005150;
D;005;173026;2;20030217 09:21;P;;;;;;
D;005;173026;2;20030217 09:21;P;;;;;;
D;005;173026;2;20030217 09:21;V;;;;;;
B;005;173149;3;20030217 09:21;;;7;BARRACK ST;WOODBERRY;2322;461.6;M;20021216;20030128;126000;A;R;RESIDENCE;;GP;;;9369025;
C;005;173149;3;20030217 09:21;91//240061;
D;005;173149;3;20030217 09:21;P;;;;;;
D;005;173149;3;20030217 09:21;V;;;;;;
D;005;173149;3;20030217 09:21;V;;;;;;
B;005;173434;4;20030217 09:21;;;30;BETULA AVE;BOLWARRA HEIGHTS;2320;875.4;M;20021212;20030116;405000;A;R;RESIDENCE;;GD;;;9336920;
C;005;173434;4;20030217 09:21;10//853643;
D;005;173434;4;20030217 09:21;P;;;;;;
D;005;173434;4;20030217 09:21;V;;;;;;
D;005;173434;4;20030217 09:21;V;;;;;;
B;005;173728;5;20030217 09:21;;;42;BONAR ST;MAITLAND;2320;;;20021109;20030115;305000;A;R;RESIDENCE;;EF;;;9332988;
C;005;173728;5;20030217 09:21;4, 5//1044416;
D;005;173728;5;20030217 09:21;P;;;;;;
D;005;173728;5;20030217 09:21;P;;;;;;
D;005;173728;5;20030217 09:21;V;;;;;;
D;005;173728;5;20030217 09:21;V;;;;;;
B;005;174472;6;20030217 09:21;;;8;BUCKINGHAM CL;THORNTON;2322;608;M;20021220;20030124;139000;A;R;RESIDENCE;;GM;;;9338199;
C;005;174472;6;20030217 09:21;191//248905;
D;005;174472;6;20030217 09:21;P;;;;;;
D;005;174472;6;20030217 09:21;V;;;;;;
B;005;174826;7;20030217 09:21;;;17;BUTTERFIELD CRES;ASHTONFIELD;2323;547.2;M;20021111;20021220;239000;A;R;RESIDENCE;;HA;;;9350843;
C;005;174826;7;20030217 09:21;35//881480;
D;005;174826;7;20030217 09:21;P;;;;;;
D;005;174826;7;20030217 09:21;P;;;;;;
D;005;174826;7;20030217 09:21;V;;;;;;
B;005;174875;8;20030217 09:21;;;12;CAMBEWARRA AVE;THORNTON;2322;1022;M;20021212;20030123;92000;A;V;VACANT LAND;;GF;;;9341107;
C;005;174875;8;20030217 09:21;5117//1004598;
D;005;174875;8;20030217 09:21;P;;;;;;
D;005;174875;8;20030217 09:21;P;;;;;;
D;005;174875;8;20030217 09:21;V;;;;;;
D;005;174875;8;20030217 09:21;V;;;;;;
B;005;175504;9;20030217 09:21;;;10;CERES AVE;METFORD;2323;651;M;20021212;20030123;168000;A;R;RESIDENCE;;HB;;;9354401;
C;005;175504;9;20030217 09:21;4092//263762;
D;005;175504;9;20030217 09:21;P;;;;;;
D;005;175504;9;20030217 09:21;P;;;;;;
D;005;175504;9;20030217 09:21;V;;;;;;
B;005;175906;10;20030217 09:21;SOLICITORS OFFICE;;50;CHURCH ST;MAITLAND;2320;143.4;M;20021112;20030203;200000;B;3;OFFICE;;BD;;;9353555;
C;005;175906;10;20030217 09:21;1//710833;
D;005;175906;10;20030217 09:21;P;;;;;;
D;005;175906;10;20030217 09:21;V;;;;;;
B;005;176044;11;20030217 09:21;;;2;CLARET ASH CL;ABERGLASSLYN;2320;840;M;20021203;20030120;120000;A;R;RESIDENCE;;EL;;;9340935;
C;005;176044;11;20030217 09:21;253//1006543;
D;005;176044;11;20030217 09:21;P;;;;;;
D;005;176044;11;20030217 09:21;P;;;;;;
D;005;176044;11;20030217 09:21;V;;;;;;
B;005;176402;12;20030217 09:21;;;17;CORINA AVE;BOLWARRA HEIGHTS;2320;820.8;M;20021206;20030120;183000;A;R;RESIDENCE;;GD;;;9344893;
C;005;176402;12;20030217 09:21;67//263357;
D;005;176402;12;20030217 09:21;P;;;;;;
D;005;176402;12;20030217 09:21;V;;;;;;
B;005;176432;13;20030217 09:21;;;8;CORINA AVE;BOLWARRA HEIGHTS;2320;591.8;M;20021223;20030129;197000;A;R;RESIDENCE;;GD;;;9369425;
C;005;176432;13;20030217 09:21;106//263357;
D;005;176432;13;20030217 09:21;P;;;;;;
D;005;176432;13;20030217 09:21;V;;;;;;
B;005;176585;14;20030217 09:21;;;9;CROSS ST;SOUTH MAITLAND;2320;743.3;M;20021204;20030124;125000;A;R;RESIDENCE;;EH;;;9338127;
C;005;176585;14;20030217 09:21;1//1017783;
D;005;176585;14;20030217 09:21;P;;;;;;
D;005;176585;14;20030217 09:21;V;;;;;;
D;005;176585;14;20030217 09:21;V;;;;;;
B;005;176868;15;20030217 09:21;;;39;DAVID AVE;EAST MAITLAND;2323;650.2;M;20021105;20021210;278000;A;R;RESIDENCE;;HE;AC;;9330093;
C;005;176868;15;20030217 09:21;22//262490;
D;005;176868;15;20030217 09:21;P;;;;;;
D;005;176868;15;20030217 09:21;P;;;;;;
D;005;176868;15;20030217 09:21;V;;;;;;
B;005;176947;16;20030217 09:21;;;49 A;DAY ST;EAST MAITLAND;2323;671;M;20021205;20030131;300000;A;R;RESIDENCE;;HF;;;9353733;
C;005;176947;16;20030217 09:21;1//857529;
D;005;176947;16;20030217 09:21;P;;;;;;
D;005;176947;16;20030217 09:21;V;;;;;;
D;005;176947;16;20030217 09:21;V;;;;;;
B;005;177308;17;20030217 09:21;;;20;DONEGAL DR;ASHTONFIELD;2323;946;M;20021206;20030131;120000;A;R;RESIDENCE;;HA;;;9374540;
C;005;177308;17;20030217 09:21;333//842547;
D;005;177308;17;20030217 09:21;P;;;;;;
D;005;177308;17;20030217 09:21;P;;;;;;
D;005;177308;17;20030217 09:21;P;;;;;;
D;005;177308;17;20030217 09:21;V;;;;;;
B;005;177832;18;20030217 09:21;;;55;ELGIN ST;MAITLAND;2320;290.8;M;20021216;20030129;75000;A;R;RESIDENCE;;EK;;;9369696;
C;005;177832;18;20030217 09:21;55//1047830;
D;005;177832;18;20030217 09:21;P;;;;;;
D;005;177832;18;20030217 09:21;V;;;;;;
D;005;177832;18;20030217 09:21;V;;;;;;
D;005;177832;18;20030217 09:21;V;;;;;;
B;005;177930;19;20030217 09:21;;;20;ENDEAVOUR ST;RUTHERFORD;2320;560.4;M;20020930;20021130;162000;A;R;RESIDENCE;;EC;;;9371390;
C;005;177930;19;20030217 09:21;140//249673;
D;005;177930;19;20030217 09:21;P;;;;;;
D;005;177930;19;20030217 09:21;V;;;;;;
D;005;177930;19;20030217 09:21;V;;;;;;
B;005;178011;20;20030217 09:21;;;31;EUCALYPTUS CRES;METFORD;2323;604.9;M;20021017;20021216;170000;A;R;RESIDENCE;;HB;;;9355694;
C;005;178011;20;20030217 09:21;2140//804582;
D;005;178011;20;20030217 09:21;P;;;;;;
D;005;178011;20;20030217 09:21;V;;;;;;
B;005;178048;21;20030217 09:21;;;7;EURIMBLA ST;THORNTON;2322;;;20021223;20030128;137445;A;R;RESIDENCE;;GL;;;9344314;
C;005;178048;21;20030217 09:21;5/D/10725;
D;005;178048;21;20030217 09:21;P;;;;;;
D;005;178048;21;20030217 09:21;V;;;;;;
B;005;178216;22;20030217 09:21;;;41;FAIRFAX ST;RUTHERFORD;2320;3657.9;M;20021106;20021213;100000;A;V;VACANT LAND;;EL;;;9373322;
C;005;178216;22;20030217 09:21;11//809354;
D;005;178216;22;20030217 09:21;P;;;;;;
D;005;178216;22;20030217 09:21;V;;;;;;
