A;007;20031216 12:01;PDANN;
B;007;195353;1;20031216 12:01;;;1592;WIDDEN VALLEY RD;DENMAN;2328;1.406;H;20031013;20031128;151000;P;R;RESIDENCE;;PP;;0;AA224603;
C;007;195353;1;20031216 12:01;37//753773;
D;007;195353;1;20031216 12:01;P;;;;;;
D;007;195353;1;20031216 12:01;V;;;;;;
B;007;195513;2;20031216 12:01;;;20;MANGOOLA RD;DENMAN;2328;2000;M;20030916;20031110;130000;P;R;RESIDENCE;;PT;;0;AA211749;
C;007;195513;2;20031216 12:01;131//587046;
D;007;195513;2;20031216 12:01;P;;;;;;
D;007;195513;2;20031216 12:01;P;;;;;;
D;007;195513;2;20031216 12:01;V;;;;;;
B;007;195541;3;20031216 12:01;;;;BELLS LA PRIMROSE;DENMAN;2328;104.1;H;20030318;20031031;1100000;P;R;RESIDENCE;;RD;;0;AA193342;
C;007;195541;3;20031216 12:01;313//838140;
D;007;195541;3;20031216 12:01;P;;;;;;
D;007;195541;3;20031216 12:01;V;;;;;;
D;007;195541;3;20031216 12:01;V;;;;;;
B;007;195546;4;20031216 12:01;;;;MANGOOLA RD;MUSWELLBROOK;2333;40.42;H;20030912;20031031;315000;P;V;VACANT LAND;;RD;;0;AA193343;
C;007;195546;4;20031216 12:01;314//860580;
D;007;195546;4;20031216 12:01;P;;;;;;
D;007;195546;4;20031216 12:01;V;;;;;;
B;007;195733;5;20031216 12:01;;;11;KENILWORTH ST;DENMAN;2328;1821;M;20030820;20031003;290000;A;R;RESIDENCE;;DG;;0;AA216940;
C;007;195733;5;20031216 12:01;4//239428;
D;007;195733;5;20031216 12:01;P;;;;;;
D;007;195733;5;20031216 12:01;V;;;;;;
B;007;195844;6;20031216 12:01;;;9;OGILVIE ST;DENMAN;2328;1006;M;20031030;20031111;80000;B;R;RESIDENCE;;BD;;0;AA200819;
C;007;195844;6;20031216 12:01;111//586686;
D;007;195844;6;20031216 12:01;P;;;;;;
D;007;195844;6;20031216 12:01;V;;;;;;
D;007;195844;6;20031216 12:01;V;;;;;;
B;007;195948;7;20031216 12:01;;;51;PALACE ST;DENMAN;2328;3718;M;20030729;20031028;55000;A;R;RESIDENCE;;DH;;0;4407586;
C;007;195948;7;20031216 12:01;10, 11/10/758351;
B;007;196792;8;20031216 12:01;;;1541;MERRIWA RD;SANDY HOLLOW;2333;7860;M;20030904;20031007;115000;A;R;RESIDENCE;;SA;;0;AA159184;
C;007;196792;8;20031216 12:01;1//333715;
D;007;196792;8;20031216 12:01;P;;;;;;
D;007;196792;8;20031216 12:01;P;;;;;;
D;007;196792;8;20031216 12:01;V;;;;;;
B;007;196933;9;20031216 12:01;;;LOT5;WYBONG RD;WYBONG;2333;15.74;H;20031010;20031121;325000;P;R;RESIDENCE;;PL;;0;AA202837;
C;007;196933;9;20031216 12:01;5//240086;
D;007;196933;9;20031216 12:01;P;;;;;;
D;007;196933;9;20031216 12:01;P;;;;;;
D;007;196933;9;20031216 12:01;V;;;;;;
B;007;197193;10;20031216 12:01;;;59;ADAMS ST;MUSWELLBROOK;2333;779;M;20031014;20031110;131000;A;R;RESIDENCE;;AC;;0;AA207587;
C;007;197193;10;20031216 12:01;37//262393;
D;007;197193;10;20031216 12:01;P;;;;;;
D;007;197193;10;20031216 12:01;P;;;;;;
D;007;197193;10;20031216 12:01;V;;;;;;
B;007;197362;11;20031216 12:01;;;18;BEECH ST;MUSWELLBROOK;2333;720.7;M;20031024;20031128;160000;A;R;RESIDENCE;;AL;;0;AA219459;
C;007;197362;11;20031216 12:01;1064//262816;
D;007;197362;11;20031216 12:01;P;;;;;;
D;007;197362;11;20031216 12:01;P;;;;;;
D;007;197362;11;20031216 12:01;V;;;;;;
D;007;197362;11;20031216 12:01;V;;;;;;
