A;002;20030204 12:07;PDANN;
B;002;20936;1;20030204 12:07;;;24;GREY ST;CLARENCE TOWN;2421;1973;M;20021106;20021211;240000;B;R;RESIDENCE;;BB;AC;;9230302;
C;002;20936;1;20030204 12:07;141//858543;
D;002;20936;1;20030204 12:07;P;;;;;;
D;002;20936;1;20030204 12:07;V;;;;;;
B;002;20954;2;20030204 12:07;;;78;GREY ST;CLARENCE TOWN;2421;5058.7;M;20021108;20021219;252500;R;R;RESIDENCE;;RA;RR;;9262856;
C;002;20954;2;20030204 12:07;6/12/758250;
D;002;20954;2;20030204 12:07;P;;;;;;
D;002;20954;2;20030204 12:07;P;;;;;;
D;002;20954;2;20030204 12:07;V;;;;;;
B;002;20980;3;20030204 12:07;;;23;LOWE ST;CLARENCE TOWN;2421;2020;M;20021106;20021211;115000;A;R;RESIDENCE;;AC;;;9288144;
C;002;20980;3;20030204 12:07;4//609504;
D;002;20980;3;20030204 12:07;P;;;;;;
D;002;20980;3;20030204 12:07;V;;;;;;
B;002;21108;4;20030204 12:07;;;83;RIFLE ST;CLARENCE TOWN;2421;;;20020905;20021004;320000;A;R;RESIDENCE;;AC;AC;;9202910;
C;002;21108;4;20030204 12:07;7//830818;
D;002;21108;4;20030204 12:07;P;;;;;;
D;002;21108;4;20030204 12:07;V;;;;;;
B;002;21118;5;20030204 12:07;;;53;RIFLE ST;CLARENCE TOWN;2421;2023;M;20021115;20021213;128000;A;R;RESIDENCE;;AC;AC;;9254000;
C;002;21118;5;20030204 12:07;2/18/758250;
D;002;21118;5;20030204 12:07;P;;;;;;
D;002;21118;5;20030204 12:07;V;;;;;;
D;002;21118;5;20030204 12:07;V;;;;;;
B;002;21531;6;20030204 12:07;;;290;DOWLING ST;DUNGOG;2420;1476.6;M;20021030;20021204;75000;S;R;RESIDENCE;;SC;AC;;9216499;
C;002;21531;6;20030204 12:07;2//303518 PT 1//794642;
D;002;21531;6;20030204 12:07;P;;;;;;
D;002;21531;6;20030204 12:07;P;;;;;;
D;002;21531;6;20030204 12:07;V;;;;;;
B;002;21596;7;20030204 12:07;;;5 A;ELOIZA ST;DUNGOG;2420;975.4;M;20021022;20021204;35000;A;V;VACANT LAND;;AD;AV;;9222221;
C;002;21596;7;20030204 12:07;1//1019842;
D;002;21596;7;20030204 12:07;P;;;;;;
D;002;21596;7;20030204 12:07;V;;;;;;
