A;010;20030217 09:21;PDANN;
B;010;262651;1;20030217 09:21;;;30;ELIZABETH ST;WALLALONG;2320;5333;M;20030114;20030131;410000;A;R;RESIDENCE;;HX;;;9359012;
C;010;262651;1;20030217 09:21;12//1008229;
D;010;262651;1;20030217 09:21;P;;;;;;
D;010;262651;1;20030217 09:21;P;;;;;;
D;010;262651;1;20030217 09:21;V;;;;;;
D;010;262651;1;20030217 09:21;V;;;;;;
B;010;262774;2;20030217 09:21;;;;ROSEBANK DR;WALLALONG;2320;1.021;H;20021022;20030130;152000;R;R;RESIDENCE;;RA;;;9354900;
C;010;262774;2;20030217 09:21;401//1001313;
D;010;262774;2;20030217 09:21;P;;;;;;
D;010;262774;2;20030217 09:21;P;;;;;;
D;010;262774;2;20030217 09:21;V;;;;;;
D;010;262774;2;20030217 09:21;V;;;;;;
B;010;263148;3;20030217 09:21;;;13;CAMPBELL AVE;ANNA BAY;2316;594.4;M;20021212;20030124;305000;A;R;RESIDENCE;;GC;;;9332653;
C;010;263148;3;20030217 09:21;244//13134;
D;010;263148;3;20030217 09:21;P;;;;;;
D;010;263148;3;20030217 09:21;P;;;;;;
D;010;263148;3;20030217 09:21;P;;;;;;
D;010;263148;3;20030217 09:21;P;;;;;;
D;010;263148;3;20030217 09:21;V;;;;;;
B;010;263949;4;20030217 09:21;;;31 A;PACIFIC AVE;ANNA BAY;2316;553.6;M;20021107;20030122;126000;A;V;VACANT LAND;;GC;;;9342097;
C;010;263949;4;20030217 09:21;3142//1001600;
D;010;263949;4;20030217 09:21;P;;;;;;
D;010;263949;4;20030217 09:21;P;;;;;;
D;010;263949;4;20030217 09:21;V;;;;;;
D;010;263949;4;20030217 09:21;V;;;;;;
B;010;264279;5;20030217 09:21;;;8;HAWKES WAY;BOAT HARBOUR;2316;692.3;M;20021223;20030203;300000;A;R;RESIDENCE;;GA;;;9374056;
C;010;264279;5;20030217 09:21;67//846545;
D;010;264279;5;20030217 09:21;P;;;;;;
D;010;264279;5;20030217 09:21;V;;;;;;
D;010;264279;5;20030217 09:21;V;;;;;;
B;010;264655;6;20030217 09:21;;;32;BLACKBUTT CRES;MEDOWIE;2318;985.5;M;20021115;20030116;246000;A;R;RESIDENCE;;HM;;;9368774;
C;010;264655;6;20030217 09:21;178//246947;
D;010;264655;6;20030217 09:21;P;;;;;;
D;010;264655;6;20030217 09:21;P;;;;;;
D;010;264655;6;20030217 09:21;V;;;;;;
D;010;264655;6;20030217 09:21;V;;;;;;
B;010;264998;7;20030217 09:21;;;148;COACHWOOD DR;MEDOWIE;2318;629;M;20021121;20021206;202000;A;R;RESIDENCE;;HM;;;9344028;
C;010;264998;7;20030217 09:21;42//836773;
D;010;264998;7;20030217 09:21;P;;;;;;
D;010;264998;7;20030217 09:21;P;;;;;;
D;010;264998;7;20030217 09:21;V;;;;;;
B;010;265140;8;20030217 09:21;;;16;COUNTY CL;MEDOWIE;2318;5245;M;20021101;20021218;332000;R;R;RESIDENCE;;YA;;;9358368;
C;010;265140;8;20030217 09:21;4//848006;
D;010;265140;8;20030217 09:21;P;;;;;;
D;010;265140;8;20030217 09:21;V;;;;;;
D;010;265140;8;20030217 09:21;V;;;;;;
B;010;265757;9;20030217 09:21;;;68;JAMES ST;MEDOWIE;2318;8103;M;20021223;20030128;326500;R;R;RESIDENCE;;YB;;;9337792;
C;010;265757;9;20030217 09:21;106//248738;
D;010;265757;9;20030217 09:21;P;;;;;;
D;010;265757;9;20030217 09:21;P;;;;;;
D;010;265757;9;20030217 09:21;V;;;;;;
D;010;265757;9;20030217 09:21;V;;;;;;
