A;002;20030801 12:02;PDANN;
B;002;21270;1;20030801 12:02;;;26;ABELARD ST;DUNGOG;2420;910.5;M;20030520;20030707;142000;A;R;RESIDENCE;;AD;;0;9805240;
C;002;21270;1;20030801 12:02;91//538709;
D;002;21270;1;20030801 12:02;P;;;;;;
D;002;21270;1;20030801 12:02;V;;;;;;
B;002;21513;2;20030801 12:02;;;190;DOWLING ST;DUNGOG;2420;285.3;M;20021108;20021129;250000;B;3;COMMERCIAL;;BA;;0;9711549;
C;002;21513;2;20030801 12:03;7//859727;
D;002;21513;2;20030801 12:03;P;;;;;;
D;002;21513;2;20030801 12:03;P;;;;;;
D;002;21513;2;20030801 12:03;V;;;;;;
D;002;21513;2;20030801 12:03;V;;;;;;
B;002;22107;3;20030801 12:03;;;43;MYLES ST;DUNGOG;2420;1642;M;20030515;20030619;215000;A;V;VACANT LAND;;AD;;0;9821803;
C;002;22107;3;20030801 12:03;5//11217 A//341494;
D;002;22107;3;20030801 12:03;P;;;;;;
D;002;22107;3;20030801 12:03;P;;;;;;
D;002;22107;3;20030801 12:03;V;;;;;;
D;002;22107;3;20030801 12:03;V;;;;;;
B;002;22358;4;20030801 12:03;;;14;MARQUIS ST;PATERSON;2421;2985;M;20030321;20030715;510000;A;R;RESIDENCE;;AP;;0;9816156;
C;002;22358;4;20030801 12:03;16//789154;
D;002;22358;4;20030801 12:03;P;;;;;;
D;002;22358;4;20030801 12:03;P;;;;;;
D;002;22358;4;20030801 12:03;V;;;;;;
D;002;22358;4;20030801 12:03;V;;;;;;
B;002;22983;5;20030801 12:03;;;445;MARTINS CREEK RD;PATERSON;2421;6.977;H;20030520;20030701;385000;R;3;;;RH;;0;4392821;
C;002;22983;5;20030801 12:03;PT 129//752445;
D;002;22983;5;20030801 12:03;P;;;;;;
D;002;22983;5;20030801 12:03;P;;;;;;
D;002;22983;5;20030801 12:03;V;;;;;;
B;002;23470;6;20030801 12:03;;;794;ALISON RD;MAIN CREEK;2420;4.856;H;20030530;20030711;445000;R;R;RESIDENCE;;RP;;0;9830363;
C;002;23470;6;20030801 12:03;29, 31//6253;
D;002;23470;6;20030801 12:03;P;;;;;;
D;002;23470;6;20030801 12:03;V;;;;;;
D;002;23470;6;20030801 12:03;V;;;;;;
B;002;24187;7;20030801 12:03;;;234;MARSHDALE RD;FLAT TOPS;2420;26.658;H;20030528;20030711;225000;R;V;VACANT LAND;;RC;;0;9821274;
C;002;24187;7;20030801 12:03;1, 2//128938 1//303437;
D;002;24187;7;20030801 12:03;P;;;;;;
D;002;24187;7;20030801 12:03;V;;;;;;
B;002;24397;8;20030801 12:03;;;368;MAIN CREEK RD;DUNGOG;2420;42.46;H;20030508;20030707;595000;R;3;FARM;;RD;;0;9792190;
C;002;24397;8;20030801 12:03;13//883549;
D;002;24397;8;20030801 12:03;P;;;;;;
D;002;24397;8;20030801 12:03;P;;;;;;
D;002;24397;8;20030801 12:03;V;;;;;;
D;002;24397;8;20030801 12:03;V;;;;;;
B;002;24423;9;20030801 12:03;;;503;MAIN CREEK RD;MAIN CREEK;2420;57.68;H;20030515;20030626;600000;R;3;RURAL;;RD;;0;9776936;
C;002;24423;9;20030801 12:03;9//883549;
D;002;24423;9;20030801 12:03;P;;;;;;
D;002;24423;9;20030801 12:03;P;;;;;;
D;002;24423;9;20030801 12:03;V;;;;;;
D;002;24423;9;20030801 12:03;V;;;;;;
B;002;24471;10;20030801 12:03;;;1960;GLENDONBROOK RD;GRESFORD;2311;57.01;H;20030516;20030613;320000;R;R;RESIDENCE;;RD;;0;9776945;
C;002;24471;10;20030801 12:03;13//818145;
D;002;24471;10;20030801 12:03;P;;;;;;
D;002;24471;10;20030801 12:03;V;;;;;;
B;002;24797;11;20030801 12:03;;;61;GAGGIN ST;CLARENCE TOWN;2421;8101;M;20030521;20030711;335000;R;R;RESIDENCE;;RA;;0;9794851;
C;002;24797;11;20030801 12:03;55//262192;
D;002;24797;11;20030801 12:03;P;;;;;;
D;002;24797;11;20030801 12:03;V;;;;;;
D;002;24797;11;20030801 12:03;V;;;;;;
B;002;25145;12;20030801 12:03;;;1081;LIMEBURNERS CREEK RD;CLARENCE TOWN;2421;8.11;H;20021010;20021114;365000;R;R;RESIDENCE;;RB;;0;9793574;
C;002;25145;12;20030801 12:03;104//730983;
D;002;25145;12;20030801 12:03;P;;;;;;
D;002;25145;12;20030801 12:03;P;;;;;;
D;002;25145;12;20030801 12:03;V;;;;;;
D;002;25145;12;20030801 12:03;V;;;;;;
B;002;2998530;13;20030801 12:03;;;38;MELBEE CCT;DUNGOG;2420;;;20030510;20030719;69500;;V;VACANT LAND;;;;0;9805326;
C;002;2998530;13;20030801 12:03;65//1054070;
D;002;2998530;13;20030801 12:03;P;;;;;;
D;002;2998530;13;20030801 12:03;V;;;;;;
B;002;2998534;14;20030801 12:03;;;25;MELBEE CCT;DUNGOG;2420;;;20030510;20030714;49500;;V;VACANT LAND;;;;0;9807691;
C;002;2998534;14;20030801 12:03;69//1054070;
D;002;2998534;14;20030801 12:03;P;;;;;;
D;002;2998534;14;20030801 12:03;P;;;;;;
D;002;2998534;14;20030801 12:03;V;;;;;;
Z;74;14;14;44;
