A;011;20030620 11:08;PDANN;
B;011;291573;1;20030620 11:08;;;7;RILEY ST;GUNDY;2337;4047;M;20030131;20030304;462091;A;3;HOTEL;;VG;BH;0;9571306;
C;011;291573;1;20030620 11:08;1/1/758490;
D;011;291573;1;20030620 11:08;P;;;;;;
D;011;291573;1;20030620 11:08;V;;;;;;
B;011;291595;2;20030620 11:08;;;3;WILSON ST;GUNDY;2337;2023;M;20030410;20030520;66000;A;R;RESIDENCE;;VG;AC;0;9641812;
C;011;291595;2;20030620 11:08;7/8/758490;
D;011;291595;2;20030620 11:08;P;;;;;;
D;011;291595;2;20030620 11:08;V;;;;;;
B;011;292022;3;20030620 11:08;;;;ROUCHEL RD;ABERDEEN;2336;46.65;H;20030404;20030516;1200000;R;R;RESIDENCE;;RW;RR;0;9642032;
C;011;292022;3;20030620 11:08;303//255663;
D;011;292022;3;20030620 11:08;P;;;;;;
D;011;292022;3;20030620 11:08;V;;;;;;
D;011;292022;3;20030620 11:08;V;;;;;;
B;011;292355;4;20030620 11:08;;;;MAREEBA RD;SCONE;2337;8132;M;20030324;20030423;153000;A;R;RESIDENCE;;VP;AC;0;9574917;
C;011;292355;4;20030620 11:08;1//34399;
D;011;292355;4;20030620 11:08;P;;;;;;
D;011;292355;4;20030620 11:08;P;;;;;;
D;011;292355;4;20030620 11:08;V;;;;;;
B;011;293091;5;20030620 11:08;;;116;ST ANDREWS ST;ABERDEEN;2336;800;M;20030429;20030514;165000;A;R;RESIDENCE;;AA;AC;0;9626461;
C;011;293091;5;20030620 11:08;54//261048;
D;011;293091;5;20030620 11:08;P;;;;;;
D;011;293091;5;20030620 11:08;V;;;;;;
B;011;293350;6;20030620 11:08;;;74;ABERDEEN ST;SCONE;2337;1619;M;20030317;20030429;85000;A;R;RESIDENCE;;AW;AC;0;9595492;
C;011;293350;6;20030620 11:08;A//157513;
D;011;293350;6;20030620 11:08;P;;;;;;
D;011;293350;6;20030620 11:08;V;;;;;;
B;011;293415;7;20030620 11:08;;;24;BARTON ST;SCONE;2337;676.6;M;20030408;20030521;109000;A;R;RESIDENCE;;AD;AC;0;9655269;
C;011;293415;7;20030620 11:08;6//238073;
D;011;293415;7;20030620 11:08;P;;;;;;
D;011;293415;7;20030620 11:08;P;;;;;;
D;011;293415;7;20030620 11:08;V;;;;;;
D;011;293415;7;20030620 11:08;V;;;;;;
B;011;293776;8;20030620 11:08;;;60;GRAY ST;SCONE;2337;5000;M;20030131;20030131;335000;R;R;RESIDENCE;;HG;AC;0;9606064;
C;011;293776;8;20030620 11:08;48//819812;
D;011;293776;8;20030620 11:08;P;;;;;;
D;011;293776;8;20030620 11:08;V;;;;;;
D;011;293776;8;20030620 11:08;V;;;;;;
B;011;293927;9;20030620 11:08;;;1;HEFFRON CL;SCONE;2337;496.3;M;20030310;20030422;152500;A;R;RESIDENCE;;AD;AC;0;9635884;
C;011;293927;9;20030620 11:08;1//701515;
D;011;293927;9;20030620 11:08;P;;;;;;
D;011;293927;9;20030620 11:08;P;;;;;;
D;011;293927;9;20030620 11:08;V;;;;;;
B;011;293970;10;20030620 11:08;;;6;HONEYSUCKLE CRES;SCONE;2337;900;M;20030328;20030514;168000;A;R;RESIDENCE;;AE;AC;0;9629107;
C;011;293970;10;20030620 11:08;26//813932;
D;011;293970;10;20030620 11:08;P;;;;;;
D;011;293970;10;20030620 11:08;P;;;;;;
D;011;293970;10;20030620 11:08;V;;;;;;
D;011;293970;10;20030620 11:08;V;;;;;;
B;011;294911;11;20030620 11:08;;;74;SCOTT ST;SCONE;2337;1151;M;20030409;20030430;228000;A;R;RESIDENCE;;AD;AC;0;9614590;
C;011;294911;11;20030620 11:08;25//846735;
D;011;294911;11;20030620 11:08;P;;;;;;
D;011;294911;11;20030620 11:08;P;;;;;;
D;011;294911;11;20030620 11:08;V;;;;;;
B;011;295272;12;20030620 11:08;;;26;TOWARRI ST;SCONE;2337;1200;M;20030415;20030519;285000;A;R;RESIDENCE;;AS;AC;0;9641615;
C;011;295272;12;20030620 11:08;93//263592;
D;011;295272;12;20030620 11:08;P;;;;;;
D;011;295272;12;20030620 11:08;V;;;;;;
