A;001;20031002 10:14;PDANN;
B;001;48;1;20031002 10:14;;;108;ABERDARE RD;ABERDARE;2325;1012;M;20030714;20030901;180000;A;R;RESIDENCE;;GA;;0;9978554;
C;001;48;1;20031002 10:14;12/38/758002;
D;001;48;1;20031002 10:14;P;;;;;;
D;001;48;1;20031002 10:14;P;;;;;;
D;001;48;1;20031002 10:14;V;;;;;;
D;001;48;1;20031002 10:14;V;;;;;;
B;001;69;2;20031002 10:14;;;64;ABERDARE RD;ABERDARE;2325;1012;M;20030206;20030313;152000;A;R;RESIDENCE;;GA;;0;9967429;
C;001;69;2;20031002 10:14;12/40/758002;
D;001;69;2;20031002 10:14;P;;;;;;
D;001;69;2;20031002 10:14;V;;;;;;
B;001;93;3;20031002 10:14;;;18;ABERDARE RD;CESSNOCK;2325;404.8;M;20030801;20030912;170000;A;R;RESIDENCE;;GB;;0;9995509;
C;001;93;3;20031002 10:14;2//309382;
D;001;93;3;20031002 10:14;P;;;;;;
D;001;93;3;20031002 10:14;V;;;;;;
B;001;226;4;20031002 10:14;;;37;BRIDGE ST;CESSNOCK;2325;;;20030709;20030820;230000;A;R;RESIDENCE;;GB;;0;9971812;
C;001;226;4;20031002 10:14;7/E/4269;
D;001;226;4;20031002 10:14;P;;;;;;
D;001;226;4;20031002 10:14;P;;;;;;
D;001;226;4;20031002 10:14;V;;;;;;
B;001;576;5;20031002 10:14;;;19;COOPER ST;CESSNOCK;2325;;;20030704;20030815;205000;A;R;RESIDENCE;;GB;;0;9967512;
C;001;576;5;20031002 10:14;42/D/4528;
D;001;576;5;20031002 10:14;P;;;;;;
D;001;576;5;20031002 10:14;V;;;;;;
B;001;659;6;20031002 10:14;;;31;EDGEWORTH ST;CESSNOCK;2325;1012;M;20030708;20030805;199000;A;R;RESIDENCE;;GB;;0;9983302;
C;001;659;6;20031002 10:14;8/9/758002;
D;001;659;6;20031002 10:14;P;;;;;;
D;001;659;6;20031002 10:14;V;;;;;;
D;001;659;6;20031002 10:14;V;;;;;;
B;001;681;7;20031002 10:14;;;3;FIFTH ST;CESSNOCK;2325;;;20030222;20030328;140000;A;R;RESIDENCE;;GB;;0;9967431;
C;001;681;7;20031002 10:14;8/E/4308;
D;001;681;7;20031002 10:14;P;;;;;;
D;001;681;7;20031002 10:14;V;;;;;;
B;001;751;8;20031002 10:14;;;11;GORDON AVE;CESSNOCK;2325;556.4;M;20030630;20030805;175000;A;R;RESIDENCE;;GB;;0;9999304;
C;001;751;8;20031002 10:14;1//335002;
D;001;751;8;20031002 10:14;P;;;;;;
D;001;751;8;20031002 10:14;P;;;;;;
D;001;751;8;20031002 10:14;V;;;;;;
D;001;751;8;20031002 10:14;V;;;;;;
B;001;784;9;20031002 10:14;;;56;GRETA ST;ABERDARE;2325;1012;M;20030802;20030910;240000;A;R;RESIDENCE;;GA;;0;9986619;
C;001;784;9;20031002 10:14;11/44/758002;
D;001;784;9;20031002 10:14;P;;;;;;
D;001;784;9;20031002 10:14;P;;;;;;
D;001;784;9;20031002 10:14;V;;;;;;
B;001;848;10;20031002 10:14;;;75;GRETA ST;ABERDARE;2325;482.3;M;20030814;20030903;68000;A;R;RESIDENCE;;GA;;0;AA1605;
C;001;848;10;20031002 10:14;1//848506;
D;001;848;10;20031002 10:14;P;;;;;;
D;001;848;10;20031002 10:14;P;;;;;;
D;001;848;10;20031002 10:14;V;;;;;;
D;001;848;10;20031002 10:14;V;;;;;;
D;001;848;10;20031002 10:14;V;;;;;;
B;001;1560;11;20031002 10:14;;;126;RAWSON ST;ABERDARE;2325;542.6;M;20030512;20030620;151500;A;R;RESIDENCE;;GA;;0;9979992;
C;001;1560;11;20031002 10:14;2//712835;
D;001;1560;11;20031002 10:14;P;;;;;;
D;001;1560;11;20031002 10:14;V;;;;;;
B;001;1751;12;20031002 10:14;;;9;SECOND ST;CESSNOCK;2325;404.7;M;20030719;20030815;168000;A;R;RESIDENCE;;GB;;0;AA5751;
C;001;1751;12;20031002 10:14;B//370506;
D;001;1751;12;20031002 10:14;P;;;;;;
D;001;1751;12;20031002 10:14;V;;;;;;
D;001;1751;12;20031002 10:14;V;;;;;;
B;001;2235;13;20031002 10:14;;;27;COOMA ST;ABERMAIN;2326;;;20030806;20030917;210000;A;R;RESIDENCE;;HA;;0;AA4405;
C;001;2235;13;20031002 10:14;1//315867;
D;001;2235;13;20031002 10:14;P;;;;;;
D;001;2235;13;20031002 10:14;V;;;;;;
B;001;2490;14;20031002 10:14;;;13;JOHN ST;ABERMAIN;2326;809.3;M;20030606;20030704;158000;A;R;RESIDENCE;;HA;;0;9970158;
C;001;2490;14;20031002 10:14;14//996365;
D;001;2490;14;20031002 10:14;P;;;;;;
D;001;2490;14;20031002 10:14;P;;;;;;
D;001;2490;14;20031002 10:14;P;;;;;;
D;001;2490;14;20031002 10:14;P;;;;;;
D;001;2490;14;20031002 10:14;V;;;;;;
D;001;2490;14;20031002 10:14;V;;;;;;
B;001;2936;15;20031002 10:14;;;16;BRUCE ST;ABERNETHY;2325;1012;M;20030716;20030905;197000;A;R;RESIDENCE;;FG;;0;9971088;
C;001;2936;15;20031002 10:14;8/15/758005;
D;001;2936;15;20031002 10:14;P;;;;;;
D;001;2936;15;20031002 10:14;P;;;;;;
D;001;2936;15;20031002 10:14;V;;;;;;
D;001;2936;15;20031002 10:14;V;;;;;;
B;001;2958;16;20031002 10:14;;;46;HELENA ST;ELLALONG;2325;3541;M;20030710;20030815;80000;A;V;VACANT LAND;;FD;;0;9991009;
C;001;2958;16;20031002 10:14;6/2/758382;
D;001;2958;16;20031002 10:14;P;;;;;;
D;001;2958;16;20031002 10:14;P;;;;;;
D;001;2958;16;20031002 10:14;V;;;;;;
D;001;2958;16;20031002 10:14;V;;;;;;
B;001;3084;17;20031002 10:14;;;6;SHORT ST;ELLALONG;2325;1771;M;20030821;20030912;400000;R;R;RESIDENCE;;RZ;;0;9992338;
C;001;3084;17;20031002 10:14;9/22/758382;
D;001;3084;17;20031002 10:14;P;;;;;;
D;001;3084;17;20031002 10:14;P;;;;;;
D;001;3084;17;20031002 10:14;V;;;;;;
D;001;3084;17;20031002 10:14;V;;;;;;
B;001;4044;18;20031002 10:14;;;318;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;;;20030711;20030826;220000;A;R;RESIDENCE;;GN;;0;9978370;
C;001;4044;18;20031002 10:14;21/A/6264;
D;001;4044;18;20031002 10:14;P;;;;;;
D;001;4044;18;20031002 10:14;V;;;;;;
B;001;4210;19;20031002 10:14;;;2;CESSNOCK RD;BRANXTON;2335;582.4;M;20030723;20030805;168000;A;R;RESIDENCE;;FA;;0;9983250;
C;001;4210;19;20031002 10:14;72//619327;
D;001;4210;19;20031002 10:14;P;;;;;;
D;001;4210;19;20031002 10:14;P;;;;;;
D;001;4210;19;20031002 10:14;V;;;;;;
B;001;5183;20;20031002 10:14;;;56;ALLANDALE RD;CESSNOCK;2325;;;20030210;20030516;121000;A;R;RESIDENCE;;GE;;0;9967430;
C;001;5183;20;20031002 10:14;11/4/5251;
D;001;5183;20;20031002 10:14;P;;;;;;
D;001;5183;20;20031002 10:14;V;;;;;;
B;001;5401;21;20031002 10:14;;;80;ANZAC AVE;CESSNOCK;2325;4047;M;20030623;20030807;210000;A;R;RESIDENCE;;GE;;0;9973178;
C;001;5401;21;20031002 10:14;17//11020;
D;001;5401;21;20031002 10:14;P;;;;;;
D;001;5401;21;20031002 10:14;P;;;;;;
D;001;5401;21;20031002 10:14;V;;;;;;
B;001;5406;22;20031002 10:14;;;62 A;ANZAC AVE;CESSNOCK;2325;1250;M;20030730;20030912;245000;A;R;RESIDENCE;;GE;;0;AA12135;
C;001;5406;22;20031002 10:14;24//11020 A//411231;
D;001;5406;22;20031002 10:14;P;;;;;;
D;001;5406;22;20031002 10:14;V;;;;;;
B;001;5692;23;20031002 10:14;;;50;BROWN ST;CESSNOCK;2325;575.4;M;20030822;20030912;235000;A;R;RESIDENCE;;GK;;0;9982365;
C;001;5692;23;20031002 10:14;341//12974;
D;001;5692;23;20031002 10:14;P;;;;;;
D;001;5692;23;20031002 10:14;P;;;;;;
D;001;5692;23;20031002 10:14;V;;;;;;
D;001;5692;23;20031002 10:14;V;;;;;;
B;001;5921;24;20031002 10:14;;;11;CATHERINE ST;CESSNOCK;2325;;;20030716;20030828;177000;A;R;RESIDENCE;;GP;;0;9996254;
C;001;5921;24;20031002 10:14;6/6/5085;
D;001;5921;24;20031002 10:14;P;;;;;;
D;001;5921;24;20031002 10:14;V;;;;;;
B;001;6137;25;20031002 10:14;;;12;COMFORT AVE;CESSNOCK;2325;676.6;M;20030722;20030903;218000;A;R;RESIDENCE;;GE;;0;9996787;
C;001;6137;25;20031002 10:14;91//546385;
D;001;6137;25;20031002 10:14;P;;;;;;
D;001;6137;25;20031002 10:14;P;;;;;;
D;001;6137;25;20031002 10:14;V;;;;;;
B;001;6150;26;20031002 10:14;;;33;COMFORT AVE;CESSNOCK;2325;809.4;M;20030716;20030825;310000;A;R;RESIDENCE;;GE;;0;9944318;
C;001;6150;26;20031002 10:14;20/G/5106;
D;001;6150;26;20031002 10:14;P;;;;;;
D;001;6150;26;20031002 10:14;P;;;;;;
D;001;6150;26;20031002 10:14;V;;;;;;
