A;004;20031117 13:43;PDANN;
B;004;96216;1;20031117 13:43;;;62;GLADE ST;ARCADIA VALE;2283;626;M;20030915;20031020;267000;A;R;RESIDENCE;;ME;;0;AA121751;
C;004;96216;1;20031117 13:43;495//13129;
D;004;96216;1;20031117 13:43;P;;;;;;
D;004;96216;1;20031117 13:43;P;;;;;;
D;004;96216;1;20031117 13:43;V;;;;;;
B;004;96462;2;20031117 13:43;;;475;LAKE RD;ARGENTON;2284;657.6;M;20030909;20031017;70000;A;R;RESIDENCE;;CA;;0;AA92640;
C;004;96462;2;20031117 13:43;2//125686;
D;004;96462;2;20031117 13:43;P;;;;;;
D;004;96462;2;20031117 13:43;V;;;;;;
D;004;96462;2;20031117 13:43;V;;;;;;
B;004;96476;3;20031117 13:43;;;447;LAKE RD;ARGENTON;2284;;;20030911;20031024;187500;A;R;RESIDENCE;;CA;;0;AA126869;
C;004;96476;3;20031117 13:43;PT 135//14329;
D;004;96476;3;20031117 13:43;P;;;;;;
D;004;96476;3;20031117 13:43;V;;;;;;
D;004;96476;3;20031117 13:43;V;;;;;;
B;004;96906;4;20031117 13:43;;;22;THOMAS ST;ARGENTON;2284;;;20031002;20031022;15000;A;R;RESIDENCE;;CB;;0;AA118477;
C;004;96906;4;20031117 13:43;4/B/8993;
D;004;96906;4;20031117 13:43;P;;;;;;
D;004;96906;4;20031117 13:43;P;;;;;;
D;004;96906;4;20031117 13:43;V;;;;;;
B;004;96941;5;20031117 13:43;;;2 A;WARATAH ST;ARGENTON;2284;312.8;M;20030829;20031017;193000;A;R;RESIDENCE;;CB;;0;AA125990;
C;004;96941;5;20031117 13:43;2//834902;
D;004;96941;5;20031117 13:43;P;;;;;;
D;004;96941;5;20031117 13:43;P;;;;;;
D;004;96941;5;20031117 13:43;V;;;;;;
D;004;96941;5;20031117 13:43;V;;;;;;
B;004;97564;6;20031117 13:43;;;4;GOSFORD ST;AWABA;2283;1012;M;20031008;20031017;60000;A;R;RESIDENCE;;FM;;33;AA112619;
C;004;97564;6;20031117 13:43;11//623972;
