A;010;20040102 13:48;PDANN;
B;010;263675;1;20040102 13:48;;;62;MORNA POINT RD;ANNA BAY;2316;607;M;20031031;20031128;445000;A;R;RESIDENCE;;GC;;0;AA255580;
C;010;263675;1;20040102 13:48;92//13134;
D;010;263675;1;20040102 13:48;P;;;;;;
D;010;263675;1;20040102 13:48;P;;;;;;
D;010;263675;1;20040102 13:48;V;;;;;;
B;010;264701;2;20040102 13:48;;;14;BOTTLE BRUSH AVE;MEDOWIE;2318;;;20031002;20031107;259500;A;R;RESIDENCE;;HM;;0;AA265631;
C;010;264701;2;20040102 13:48;11//239682;
D;010;264701;2;20040102 13:48;P;;;;;;
D;010;264701;2;20040102 13:48;P;;;;;;
D;010;264701;2;20040102 13:48;V;;;;;;
B;010;264867;3;20040102 13:48;;;35;CASUARINA AVE;MEDOWIE;2318;718.1;M;20031103;20031208;280000;A;R;RESIDENCE;;HM;;0;AA256708;
C;010;264867;3;20040102 13:48;91//847643;
D;010;264867;3;20040102 13:48;P;;;;;;
D;010;264867;3;20040102 13:48;P;;;;;;
D;010;264867;3;20040102 13:48;V;;;;;;
D;010;264867;3;20040102 13:48;V;;;;;;
D;010;264867;3;20040102 13:48;V;;;;;;
D;010;264867;3;20040102 13:48;V;;;;;;
B;010;264929;4;20040102 13:48;;;10;CHERRY TREE CL;MEDOWIE;2318;4002;M;20031021;20031118;459000;R;R;RESIDENCE;;YA;;0;AA269291;
C;010;264929;4;20040102 13:48;1952//713229;
D;010;264929;4;20040102 13:48;P;;;;;;
D;010;264929;4;20040102 13:48;V;;;;;;
D;010;264929;4;20040102 13:48;V;;;;;;
B;010;264987;5;20040102 13:48;;;141;COACHWOOD DR;MEDOWIE;2318;647.5;M;20031107;20031212;229200;A;R;RESIDENCE;;HM;;0;AA263304;
C;010;264987;5;20040102 13:48;3//836773;
D;010;264987;5;20040102 13:48;P;;;;;;
D;010;264987;5;20040102 13:48;P;;;;;;
D;010;264987;5;20040102 13:48;V;;;;;;
D;010;264987;5;20040102 13:48;V;;;;;;
B;010;265189;6;20040102 13:48;;;32;CREIGHTON DR;MEDOWIE;2318;560;M;20031125;20031219;288000;A;R;RESIDENCE;;HM;;0;AA279363;
C;010;265189;6;20040102 13:48;39//813700;
D;010;265189;6;20040102 13:48;P;;;;;;
D;010;265189;6;20040102 13:48;V;;;;;;
D;010;265189;6;20040102 13:48;V;;;;;;
B;010;265590;7;20040102 13:48;;;6;GLANMORGAN AVE;MEDOWIE;2318;694.9;M;20030805;20031117;299000;A;R;RESIDENCE;;HM;;0;AA250620;
C;010;265590;7;20040102 13:48;193//1010345;
D;010;265590;7;20040102 13:48;P;;;;;;
D;010;265590;7;20040102 13:48;P;;;;;;
D;010;265590;7;20040102 13:48;V;;;;;;
D;010;265590;7;20040102 13:48;V;;;;;;
B;010;265816;8;20040102 13:48;;;15;KINDLEBARK DR;MEDOWIE;2318;578.4;M;20031107;20031208;265000;A;R;RESIDENCE;;HM;;0;AA258132;
C;010;265816;8;20040102 13:48;93//710216;
D;010;265816;8;20040102 13:48;P;;;;;;
D;010;265816;8;20040102 13:48;P;;;;;;
D;010;265816;8;20040102 13:48;P;;;;;;
D;010;265816;8;20040102 13:48;V;;;;;;
D;010;265816;8;20040102 13:48;V;;;;;;
B;010;266128;9;20040102 13:48;;;13;LE MOTTEE CL;MEDOWIE;2318;680;M;20031030;20031211;218000;A;R;RESIDENCE;;HM;;0;AA259647;
C;010;266128;9;20040102 13:48;13//803433;
D;010;266128;9;20040102 13:48;P;;;;;;
D;010;266128;9;20040102 13:48;V;;;;;;
D;010;266128;9;20040102 13:48;V;;;;;;
B;010;267028;10;20040102 13:48;;;8;WIRREANDA RD;MEDOWIE;2318;628.9;M;20031024;20031212;267000;A;R;RESIDENCE;;HM;;0;AA269707;
C;010;267028;10;20040102 13:48;24//854797;
D;010;267028;10;20040102 13:48;P;;;;;;
D;010;267028;10;20040102 13:48;P;;;;;;
D;010;267028;10;20040102 13:48;V;;;;;;
D;010;267028;10;20040102 13:48;V;;;;;;
B;010;267491;11;20040102 13:48;;4;4;FARM RD;FINGAL BAY;2315;;;20031211;20031212;260000;;R;RESIDENCE;4;;;0;AA249055;
C;010;267491;11;20040102 13:48;4//SP 44538;
D;010;267491;11;20040102 13:48;P;;;;;;
D;010;267491;11;20040102 13:48;V;;;;;;
D;010;267491;11;20040102 13:48;V;;;;;;
B;010;267938;12;20040102 13:48;;;118 A;ROCKY POINT RD;FINGAL BAY;2315;547.6;M;20031024;20031125;470000;A;R;RESIDENCE;;FX;;0;AA262777;
C;010;267938;12;20040102 13:48;2//879446;
D;010;267938;12;20040102 13:48;P;;;;;;
D;010;267938;12;20040102 13:48;V;;;;;;
D;010;267938;12;20040102 13:48;V;;;;;;
B;010;268049;13;20040102 13:48;;2;203;ROCKY POINT RD;FINGAL BAY;2315;;;20031024;20031121;342500;;R;RESIDENCE;2;;;0;AA255567;
C;010;268049;13;20040102 13:48;2//SP 48981;
D;010;268049;13;20040102 13:48;P;;;;;;
D;010;268049;13;20040102 13:48;P;;;;;;
D;010;268049;13;20040102 13:48;V;;;;;;
D;010;268049;13;20040102 13:48;V;;;;;;
B;010;268660;14;20040102 13:48;;;82;RIVERSIDE DR;KARUAH;2324;;;20031126;20031126;80000;A;R;RESIDENCE;;HN;;0;AA251538;
C;010;268660;14;20040102 13:48;537//11741;
D;010;268660;14;20040102 13:48;P;;;;;;
D;010;268660;14;20040102 13:48;V;;;;;;
D;010;268660;14;20040102 13:48;V;;;;;;
B;010;268703;15;20040102 13:48;;;7;ROUND HILL CRES;KARUAH;2324;1151;M;20031017;20031128;259000;A;R;RESIDENCE;;HN;;0;AA248303;
C;010;268703;15;20040102 13:48;590//11741;
D;010;268703;15;20040102 13:48;P;;;;;;
D;010;268703;15;20040102 13:48;V;;;;;;
D;010;268703;15;20040102 13:48;V;;;;;;
B;010;268884;16;20040102 13:48;;2;12;BLANCH ST;LEMON TREE PASSAGE;2319;;;20031030;20031211;255000;;R;RESIDENCE;2;;;0;AA271265;
C;010;268884;16;20040102 13:48;2//SP 48483;
D;010;268884;16;20040102 13:48;P;;;;;;
D;010;268884;16;20040102 13:48;V;;;;;;
D;010;268884;16;20040102 13:48;V;;;;;;
B;010;269438;17;20040102 13:48;;;10;INDUSTRIAL CRES;LEMON TREE PASSAGE;2319;1457;M;20031104;20031209;132000;I;3;;;AF;;0;AA257706;
C;010;269438;17;20040102 13:48;314//45639;
D;010;269438;17;20040102 13:48;P;;;;;;
D;010;269438;17;20040102 13:48;P;;;;;;
D;010;269438;17;20040102 13:48;V;;;;;;
B;010;269593;18;20040102 13:48;;;18;JOHN PDE;LEMON TREE PASSAGE;2319;518.5;M;20031029;20031210;280000;A;R;RESIDENCE;;FL;;0;AA270956;
C;010;269593;18;20040102 13:48;43//223671;
D;010;269593;18;20040102 13:48;P;;;;;;
D;010;269593;18;20040102 13:48;P;;;;;;
D;010;269593;18;20040102 13:48;V;;;;;;
D;010;269593;18;20040102 13:48;V;;;;;;
B;010;269628;19;20040102 13:48;;3;28;JOHNSON PDE;LEMON TREE PASSAGE;2319;;;20031114;20031212;227000;;R;RESIDENCE;3;;;0;AA265239;
